# Nuclear Parameter=VB1
# Lambda Parameter=HPL2
# Z=20, N=28, Λ=0
# Number of mesh=600
# rmax=30
# Matching point of shooting = 7.45

r(fm),Rp1,Rp2,Rp3,Rp4,Rp5,Rp6,Rp7,Rp8,Rp9,Rp10,Rn1,Rn2,Rn3,Rn4,Rn5,Rn6,Rn7,Rn8,Rn9,Rn10,Rl1,Rl2,Rl3,Rl4,Rl5,Rl6
6.45,0.0159102583323908,0.031119716444238735,0.03182801923715361,0.054695034057702645,0.06731729697435443,-0.09937484345552627,0.09023088956234009,-0.20943499978120442,0.14700229401593937,-0.24461817458179827,0.01328115408575343,0.0319508560259338,0.029760720200909516,0.0642477706581022,-0.11327847916915328,0.07244945950939044,0.11451257417657605,-0.24599151558586838,-0.2870825153440404,0.1870365969761851,0.027479494194053437,0.06895711501729294,0.06895711501729294,0.1655693467456631,0.1655693467456631,-0.2846157860039245
6.5,0.014792839384470785,0.029113341279213212,0.029864955652638688,0.051561879290054846,0.06391800815076276,-0.0947296909933414,0.08583941235354295,-0.20302705654991485,0.1418425125291105,-0.23818992447390738,0.012372547043230675,0.030024174709231903,0.028022012858859965,0.06092389525780912,-0.10844865136046046,0.0691521077806742,0.10972424274264014,-0.23962191119820397,-0.28098552224619283,0.182077271882218,0.025965826160590712,0.06591228562126197,0.06591228562126197,0.1607634919107943,0.1607634919107943,-0.2793287194791085
6.550000000000001,0.013754021630494292,0.02723615499816058,0.028023068551842494,0.04860970154184966,0.06069298766319552,-0.09030144508147259,0.08166869917756285,-0.19682092740287802,0.13688169600489639,-0.2319400503877014,0.01152511991907921,0.028213598627809023,0.02638461013367225,0.05777310493524627,-0.10382225037069583,0.06600662580215648,0.10514415647888903,-0.2334160804434816,-0.275018314697946,0.1772724956578344,0.024535119307031616,0.06300191997249809,0.06300191997249809,0.15610515629799768,0.15610515629799768,-0.274134415460013
6.6000000000000005,0.012788341214808601,0.025479891322670423,0.026294935673759533,0.04582808046929598,0.057633316889051885,-0.08608030751740245,0.0777074882521331,-0.19081083323010695,0.13211181872811895,-0.22586421287121053,0.010734736597264012,0.026512213148973073,0.024842658031206055,0.05478642839219942,-0.09939108022514029,0.06300601653625316,0.10076303694896736,-0.22737048385521025,-0.26917879801364947,0.17261695146506364,0.023182882579499013,0.06022016293516239,0.06022016293516239,0.15158967679512705,0.15158967679512705,-0.26903192167403067
6.65,0.01189070484199903,0.023836792787530568,0.024673571392265507,0.04320716918418812,0.054730506509939374,-0.08205685619168779,0.07394506337734257,-0.18499102641674858,0.12752513961016707,-0.21995803334328715,0.009997529856138066,0.024913501787136826,0.023390628931813533,0.051955337902575255,-0.09514721775510136,0.06014358805206019,0.09657199704146997,-0.2214815407544528,-0.26346479166147546,0.16810548218612215,0.021904858649553792,0.057561396774475776,0.057561396774475776,0.1472125147268007,0.1472125147268007,-0.26402020586144787
6.7,0.011056366764855899,0.022299583050767496,0.02315240445134241,0.04073766843707984,0.05197648177166221,-0.07822204219404653,0.07037123544130745,-0.1793558150471953,0.12311420189224113,-0.21421712091035727,0.009309884792836438,0.02341132597337671,0.022023305485822167,0.04927173199689423,-0.09108301277648799,0.05741294408460814,0.092562531188663,-0.21574565064179343,-0.257874050559653,0.16373309255086518,0.020697013234569007,0.05502023456883783,0.05502023456883783,0.1429692577248797,0.1429692577248797,-0.2590981695526863
6.75,0.010280906830046586,0.02086144000637614,0.021725256193505477,0.03841080084745783,0.049363567122235025,-0.07456718469189975,0.06697632294620645,-0.17389958265581915,0.11887183082258224,-0.2086370948157978,0.008668423033311033,0.02199990536655877,0.020735764915435134,0.04672791793168611,-0.08719108645915495,0.05480797414299603,0.08872650443839226,-0.21015921112996436,-0.2524042832260233,0.15949494978390408,0.01955552465483836,0.05259151327508027,0.05259151327508027,0.1388556205541125,0.1388556205541125,-0.2542646600424977
6.800000000000001,0.009560209608155566,0.01951596982065937,0.020386319403334498,0.0362182854327832,0.046884470490834856,-0.07108396404647233,0.06375113194206516,-0.16861680417455854,0.11479112970809505,-0.20321360312369477,0.00806998773165014,0.020673798791762805,0.019523363791072716,0.0443165941505136,-0.08346432823642991,0.05232284333864243,0.08505614070649793,-0.20471863290818101,-0.24705316720684917,0.1553863830421765,0.018476773670080195,0.05027028656122474,0.05027028656122474,0.13486744507300333,0.13486744507300333,-0.24951848078705896
6.8500000000000005,0.008890444615540024,0.01825718197610984,0.019130137855343156,0.034152312631530686,0.044532267420954084,-0.0677644135568033,0.06068693568129699,-0.16350205864014097,0.11086547467873685,-0.19794233816185827,0.00751162935198835,0.019427885866552135,0.018381723330862496,0.042030832900174925,-0.07989589154898698,0.049951982073060223,0.08154401047798013,-0.19942035216321052,-0.24181836215609565,0.15140288187283724,0.017457333626908433,0.04805181750122317,0.04805181750122317,0.13100069948377635,0.13100069948377635,-0.2448584004227089
6.9,0.0082680476204776,0.017079465376890198,0.017951586628729883,0.03220551996853179,0.04230038522923353,-0.06460091015813131,0.05777545424472443,-0.15855003914708116,0.10708850844958133,-0.1928190491809786,0.006990592218377133,0.018257349355256344,0.017306715256275657,0.03986406312983585,-0.0764791886700636,0.047690075697789186,0.07818301817545265,-0.19426084082442274,-0.23669752088810256,0.1475400938859942,0.01649396093970101,0.045931571209272035,0.045931571209272035,0.12725147700260273,0.12725147700260273,-0.24028316058084084
6.95,0.00768970301459943,0.015977565546019482,0.0168458532298911,0.030370968472472407,0.04018258732642562,-0.06158616434667442,0.055008834337837084,-0.15375556046565328,0.10345413331954874,-0.1878395526269043,0.006504301812011365,0.017157658275056047,0.016294448224211503,0.03781005377127158,-0.07320788481885307,0.04553205423668696,0.07496638937172764,-0.18923661494967195,-0.23168829868410368,0.14379382180639766,0.015583585919802374,0.043905207476999074,0.043905207476999074,0.12361599406163458,0.12361599406163458,-0.23579148265197325
7.0,0.0071523272219677,0.014946562925348744,0.015808419546120094,0.02864211992397649,0.038172957807678085,-0.058713209556541995,0.05237962941284806,-0.14911356468572168,0.09995650360647142,-0.18299974037042432,0.0060503527908217815,0.016124551764599912,0.015341254845651053,0.03586289747407678,-0.070075891734777,0.04347308224204087,0.07188765798851193,-0.18434424152502407,-0.2267883610958279,0.14016002004208603,0.01472330396188894,0.041968573464755576,0.041968573464755576,0.12009058813746178,0.12009058813746178,-0.23138207363301797
7.050000000000001,0.006653053111839065,0.013981852274453907,0.014835044639964268,0.027012814987182013,0.03626588639498346,-0.055975391175268514,0.04988078023634123,-0.14461912519665002,0.09659001768458687,-0.17829558619287,0.0056264977033397175,0.015154023715569561,0.014443679292904292,0.03401699484978189,-0.0670773608564009,0.041508548840365915,0.06894065359413074,-0.17958034391329442,-0.22199539045688227,0.13663479088564795,0.013910367091383085,0.0401176964880894,0.0401176964880894,0.11667171528604661,0.11667171528604661,-0.22705363117500382
7.1000000000000005,0.006189215376708462,0.01307912315297079,0.013921748382674052,0.025477252257112157,0.034456053794463044,-0.05336635535125006,0.04750559599280325,-0.14026744926957527,0.0933493097619515,-0.1737231507856085,0.00523063636666336,0.014242308159552637,0.013598465491104886,0.03226703926257818,-0.06420667622425881,0.03963405801081647,0.06611948888904144,-0.17494160615341184,-0.2173070912842411,0.1332143804446832,0.013142175872830973,0.03834877693194404,0.03834877693194404,0.11335594745168168,0.11335594745168168,-0.2228048479337645
7.15,0.005758336834282632,0.012234341462041807,0.01306479591654527,0.024029968238635898,0.03273841751450404,-0.050880037718328615,0.045247735990111296,-0.13605387947030734,0.09022924151097259,-0.16927858548641064,0.004860805877093301,0.013385865396382934,0.012802545884656793,0.030608002191191464,-0.06145844720615207,0.03784541912844839,0.06341854744789355,-0.17042477628413347,-0.21272119472746936,0.12989517438179377,0.012416271676002134,0.03665818131798809,0.03665818131798809,0.11013996960679744,0.11013996960679744,-0.21863441531314676
7.2,0.00535811561028406,0.0114437320139315,0.012260682929309851,0.02266581825970013,0.031108198177093274,-0.048510652139151116,0.043101192013253874,-0.13197389409825722,0.0872248936446646,-0.16495813494513614,0.004515171221386525,0.012581368845419615,0.012053030765553904,0.029035119175838064,-0.05882750112602237,0.0361386377957665,0.060832471770372494,-0.16602666884103265,-0.20823546220184644,0.1266736935306211,0.011730329293985873,0.03504243554451616,0.03504243554451616,0.10702057677027124,0.10702057677027124,-0.2145410266789336
7.25,0.00498641315818263,0.010703762094077519,0.01150612171870986,0.021379958311211762,0.02956086634351697,-0.04625267954907741,0.041060271356473096,-0.12802310681843845,0.08433155751382795,-0.16075813888463644,0.004192016456460253,0.01182569259778348,0.011347198147664526,0.02754387635571241,-0.05630887586278777,0.0345099069787812,0.05835615167948276,-0.16174416665447036,-0.20384768832293143,0.12354658944272773,0.011082149905637042,0.03349821831339988,0.03349821831339988,0.10399467094405174,0.10399467094405174,-0.21052338011172933
7.300000000000001,0.004641243071887828,0.010011125976524902,0.010798028021700398,0.020167827797958015,0.028092129866522104,-0.04410085696576244,0.039119580551023894,-0.12419726562914801,0.08154472678566758,-0.15667503309974093,0.0038897364256447815,0.01111589964511227,0.010682484169019232,0.026129997595726127,-0.0538978124731577,0.032955598457916464,0.05598471309479926,-0.1575742220579857,-0.19955570324397157,0.12051063991020045,0.010469654373263037,0.032022354754452205,0.032022354754452205,0.10105925800122655,0.10105925800122655,-0.20658018075834944
7.3500000000000005,0.0043207606479405795,0.009362730351554601,0.010133508580117226,0.01902513317886198,0.026697921773715896,-0.04205016671560869,0.03727400979532703,-0.12049225128688927,0.0788600892520189,-0.15270534981722106,0.0036068289801435157,0.010449230758745924,0.010056474002715875,0.024789432195937783,-0.051589747882053484,0.0314722545993442,0.05371350719914776,-0.15351385760081393,-0.19535737448357765,0.11756274450047356,0.009890876865364042,0.030611810254167295,0.030611810254167295,0.09821144455296749,0.09821144455296749,-0.2027101428336519
7.4,0.004023253154736208,0.008755680623236391,0.009509849413035345,0.01794783247056569,0.025374388681465018,-0.04009582591718656,0.035518718086472396,-0.1169040752935247,0.0762735188060086,-0.14884571752429807,0.003341887675168571,0.00982309399234977,0.00946689325624111,0.023518343173269406,-0.04938030767607976,0.03005658044881294,0.05153810001035478,-0.149560166346296,-0.19125060832109436,0.114699920134088,0.00934395879350475,0.029263684493109565,0.029263684493109565,0.09544843481729565,0.09544843481729565,-0.19891199131883283
7.45,0.0037471307671010728,0.00818726803315562,0.00892450476388177,0.016932120582921463,0.024117879730853397,-0.03823327624719067,0.03384911904123295,-0.11342887752058375,0.0737810676078391,-0.14509286033964164,0.0030935949108315155,0.0092350547795379,0.008911599837569902,0.02231309609969044,-0.047265299023283365,0.02870543614396741,0.04945426235866578,-0.1457103118110734,-0.1872333508068716,0.11191929671830866,0.008827143051590375,0.027975205693006256,0.027975205693006256,0.09276752750538764,0.09276752750538764,-0.19518446338984033
7.5,0.0034841709132483406,0.0076629102873041,0.008377823286459774,0.01597642955753172,0.022923689360588716,-0.036457741655285904,0.032260528624321765,-0.1100628855650579,0.07137894272756663,-0.1414435992453247,0.002882756409903237,0.008678054073698493,0.00839171947049114,0.021169545526462198,-0.04524136524467593,0.027416275292178816,0.047458128497593996,-0.1419615179408503,-0.18330358629159815,0.10921813326855763,0.008339961858104103,0.02674345515147408,0.02674345515147408,0.09016609639366685,0.09016609639366685,-0.1915263120375272
7.550000000000001,0.0032397161877626233,0.007172317147155667,0.007864839496339746,0.01507538008447804,0.0217897840296304,-0.03476551488138028,0.030749167846779397,-0.1068025259200748,0.06906354602930183,-0.13789484423981854,0.0026862822395348914,0.008154698633974737,0.007902220210140176,0.02008513180970231,-0.043303995851829466,0.026185802037780894,0.04554568256179787,-0.13831109764586103,-0.17945934448413328,0.10659375259612833,0.007879655485376363,0.025566171131445995,0.025566171131445995,0.08764163634609635,0.08764163634609635,-0.1879362998431651
7.6000000000000005,0.003012461170553384,0.006713302888895323,0.007383463316890898,0.014225804518917038,0.020713055903849364,-0.033152652066668065,0.029311135040903505,-0.10364430690266836,0.06683141976797669,-0.13444359935097552,0.002503194601998317,0.007662953601493663,0.007441323844620846,0.019056764597865254,-0.04144950317129189,0.025011300381626054,0.0437132540938806,-0.1347564228885061,-0.17569869403541302,0.10404359836657363,0.007444743418695229,0.024440934511394143,0.024440934511394143,0.08519171128251965,0.08519171128251965,-0.18441320701972982
7.65,0.002801192624124989,0.006283823805051491,0.006931734886605303,0.013424721164071398,0.0196905604432756,-0.03161539619342035,0.02794273307263169,-0.10058485355208849,0.06467925547463531,-0.1310869587403749,0.002332582117641078,0.007200907162439575,0.0070073562636313175,0.018081516686026495,-0.039674354469645165,0.023890182182105008,0.041957341425987435,-0.13129493346135812,-0.17201974477242415,0.10156521076052141,0.007033826398577677,0.023365433783736202,0.023365433783736202,0.08281396762739344,0.08281396762739344,-0.18095582968429855
7.7,0.002604783003985583,0.005881968994780263,0.006507816463132861,0.012669323305440442,0.018719507770354422,-0.030150168499832194,0.02664045837245339,-0.0976209044310766,0.06260388734233441,-0.12782210485133208,0.002173595337773189,0.0067667631463685755,0.006598741393625414,0.017156615376355315,-0.03797516576738433,0.022819981090033727,0.040274603657169096,-0.1279241359377497,-0.1684206475870139,0.09915622265435502,0.00664558200841148,0.02233746032868237,0.02233746032868237,0.08050613147277721,0.08050613147277721,-0.17756298040839083
7.75,0.0024221844193395977,0.005505951739818945,0.0061099848190987365,0.011956968876015663,0.017797254474187403,-0.02875356022939993,0.02540099053645746,-0.0947493083675128,0.06060228585994288,-0.12464630642331821,0.0020254425562567214,0.006358834059898349,0.006213995478226094,0.016279434282390766,-0.03634869584672134,0.0217983467583136,0.03866185299638786,-0.12464160250599206,-0.16489959417467698,0.09681435591607274,0.006278760494122028,0.021354903880534567,0.021354903880534567,0.0782660058124646,0.0782660058124646,-0.1742334886484087
7.800000000000001,0.0022524230145556227,0.005154101432241242,0.005736624103241798,0.01128517072204999,0.01692129583608384,-0.0274223247162919,0.024221182477498784,-0.09196702117759818,0.05867155170212062,-0.12155691642160966,0.001887385900943945,0.005975534532827162,0.005851721686534361,0.015447485559614596,-0.03479184045998493,0.0208230393195699,0.037116047464203106,-0.12144496972526972,-0.1614548166658677,0.09453741783026938,0.00593218080510389,0.020415748182019442,0.020415748182019442,0.07609146785335814,0.07609146785335814,-0.17096620107783458
7.8500000000000005,0.0020945937431009823,0.004824856020560942,0.005386219140208699,0.01065158743736207,0.01608925845809702,-0.02615336980071856,0.02309805110139918,-0.08927110239075517,0.05680890987131662,-0.11855136990540699,0.0017587376868368563,0.005615375153608775,0.005510605031614697,0.014658412542394248,-0.03330162673802086,0.019891924121349748,0.03563428393961036,-0.11833193722043008,-0.15808458716698479,0.09232329765163731,0.00560472684566017,0.01951806682089517,0.01951806682089517,0.07398046640572795,0.07398046640572795,-0.1677599818337197
7.9,0.0019478555073813904,0.004516754942477822,0.005057349143605989,0.01005401473544454,0.015298893276606539,-0.024943750567370807,0.02202876848373253,-0.08665871199418838,0.05501170408724093,-0.11562718185572472,0.001638857013937984,0.005276956672226912,0.0051894075822669335,0.013909982768033107,-0.03187520779723993,0.019002966708700657,0.034213791538739415,-0.11530026633166152,-0.15478721722751596,0.09016996328653155,0.005295343926580378,0.01866001924296292,0.01866001924296292,0.07193101935345558,0.07193101935345558,-0.1646137126889733
7.95,0.001811426639557396,0.004228432514188873,0.004748681818082458,0.009490377329793744,0.014548068943225377,-0.023790662398874084,0.02101065352311712,-0.08412710721178902,0.05327739141818672,-0.11278194498096289,0.001527146593782879,0.004958964549533076,0.004886963951937609,0.013200081369170212,-0.03050985754292551,0.018154228043982236,0.03285192531196659,-0.11234777873255904,-0.15156105724744723,0.08807545810127945,0.005003035406863477,0.017839846935493293,0.017839846935493293,0.06994121120466058,0.06994121120466058,-0.1615262931604935
8.0,0.001684580699973272,0.0039586117477932005,0.004458967827387454,0.008958721294086964,0.013834765555647938,-0.022691434335366162,0.020041164047470857,-0.08167363932929399,0.05160353714775772,-0.11001332751515916,0.0014230497896200753,0.004660163833125587,0.004602177049367699,0.012526704816347541,-0.029202965665588547,0.017343859953876058,0.031546160246000786,-0.10947235502794159,-0.14840449583698948,0.08603789785522913,0.00472685951597918,0.017055869775023543,0.017055869775023543,0.0680091907225295,0.0680091907225295,-0.15849664056190083
8.05,0.0015666425713251884,0.003706098569887087,0.0041870356065146054,0.008457206875075595,0.0131570687214844,-0.021643522730699482,0.019117889350338264,-0.07929575057525604,0.04998780986994874,-0.1073190710214217,0.0013260478561334173,0.004379394340846427,0.004334014076310405,0.011887954993188635,-0.027952032826510716,0.016570100793733583,0.03029408555763001,-0.10667193334096046,-0.14531595913891016,0.08405546775599171,0.004465926347451648,0.016306482533481246,0.016306482533481246,0.06613316863569732,0.06613316863569732,-0.15552369000851668
8.1,0.001456984828112218,0.00346977641596702,0.003931786497183518,0.00798410173231812,0.012513163938624275,-0.020644505195353994,0.018238543135138768,-0.07699097106538422,0.04842797680509588,-0.10469698821090041,0.001235657365484088,0.004115566133948584,0.004081502758376425,0.011282033587290902,-0.026754666028116693,0.015831271319625827,0.029093399266037715,-0.10394450789747783,-0.14229391012223372,0.08212641963391824,0.0042193950149413,0.015590151536632806,0.015590151536632806,0.06431141542715041,0.06431141542715041,-0.15260639438125576
8.15,0.001355024362255574,0.0032486011767260807,0.003692190187026995,0.007537774580129109,0.011901331276219113,-0.01969207481588944,0.017400956845987983,-0.07475691581612437,0.046921899328928755,-0.10214496078581935,0.001151427807285652,0.003867655262934805,0.003843727795770428,0.010707236780611893,-0.0256085741644399,0.015125770758718125,0.02794190303089379,-0.10128812761436011,-0.13933684785476744,0.0802490692325397,0.003986470962388923,0.014905411468933231,0.014905411468933231,0.06254225920031797,0.06254225920031797,-0.1497437242552511
8.200000000000001,0.001260219247039138,0.0030415964737383373,0.0034672804339319595,0.0071166892083569635,0.011319940340955204,-0.018784034640637156,0.016603073364585948,-0.07259128183192143,0.04546752870679053,-0.09966093731352331,0.0010729393509158107,0.0036346997699851103,0.0036198275213677527,0.010161950223816493,-0.024511563746670337,0.014452073068879906,0.026837497243775772,-0.09870089469719355,-0.13644330676078,0.07842179361147357,0.0037664034201686323,0.014250862318958713,0.014250862318958713,0.06082408362077834,0.06082408362077834,-0.14693466779828857
8.25,0.0011720658227192206,0.0028478492433735847,0.003256151058024543,0.006719398859814003,0.01076744551388924,-0.017918292421308105,0.015842941053531366,-0.07049184526940298,0.04406290202502425,-0.09724293113715084,0.0009998007593143784,0.003415795932772587,0.00340899075424248,0.009644644279738608,-0.023461534798582918,0.013808723378744272,0.02577817636086653,-0.09618096325195655,-0.13361185586919233,0.0766430286581435,0.0035584829995708466,0.013625166459730264,0.013625166459730264,0.059155325931823495,0.059155325931823495,-0.14417823064348143
8.3,0.0010900959882756344,0.002666505609069565,0.0030579521847908524,0.006344540943360679,0.01024238144373338,-0.017092855600254222,0.015118708127295448,-0.06845645868071366,0.04270613831153412,-0.09488901832740167,0.0009316474441197118,0.0032100947353129227,0.0032104538373952164,0.0091538695217912,-0.022456476916523367,0.013194334599749051,0.024762024465293304,-0.09372653791435695,-0.13084109805680486,0.07491126670456291,0.0033620394183011076,0.013027045858379415,0.013027045858379415,0.05753447504198394,0.05753447504198394,-0.141473435740049
8.35,0.0010138746848319666,0.0024967670233099837,0.0028718867237828775,0.005990832062785439,0.009743358783092307,-0.016305826533248004,0.014428617332961467,-0.06648304833738337,0.041395434837604446,-0.09259733567889263,0.0008681396526569978,0.003016798552302278,0.0030234978490401468,0.008688252473826775,-0.02149446548856477,0.012607584202014625,0.023787211047909637,-0.09133587249983498,-0.1281296692903692,0.07322505424538302,0.003176439350034534,0.012455279409762267,0.012455279409762267,0.05596006968251609,0.05596006968251609,-0.1388193231855727
8.4,0.0009429975572631395,0.002337886661814652,0.0026972070682730904,0.0056570633427198225,0.009269060154767899,-0.015555397937826577,0.01377100092369884,-0.0645696116354078,0.040129063593183016,-0.09036607875376869,0.000808960777913204,0.0028351580341697516,0.0028474459773957846,0.008246491578603162,-0.02057365806743097,0.012047211146239852,0.022851986995768517,-0.08900726867663417,-0.12547623787069584,0.07158298975339525,0.0030010843914078304,0.011908700388791688,0.011908700388791688,0.05443069663278367,0.05443069663278367,-0.1362149500426687
8.450000000000001,0.0008770887814358446,0.0021891660535439104,0.002533212002091196,0.005342096033881828,0.00881823633585131,-0.014839848557468893,0.013144275908786501,-0.06271421458163447,0.03890536792799934,-0.08819349997453318,0.0007538157832168567,0.0026644691808053104,0.0026816610494820757,0.007827353382643428,-0.019692290891803795,0.011512012964122647,0.021954680777985673,-0.08673907466383181,-0.1228795036814605,0.06998372158869895,0.002835409140160632,0.011386194016427162,0.011386194016427162,0.052944989011422,0.052944989011422,-0.13365939014264394
8.5,0.0008157990453952793,0.002049951931154548,0.002379243800702529,0.005044857380948202,0.008389702647914136,-0.014157539032128722,0.012546939564824302,-0.06091498936106367,0.03772275935108126,-0.0860779067674681,0.000702429733888029,0.002504070592621935,0.0025255432049582976,0.007429668925892104,-0.018848675550683123,0.01100084298013332,0.0210936948191412,-0.08452968395578836,-0.12033819744491818,0.06842594599779109,0.0026788793784550875,0.010886695134434543,0.010886695134434543,0.05150162463115197,0.05150162463115197,-0.1311517338783696
8.55,0.0007588036736228026,0.0019196332875206865,0.002234685514370569,0.004764336737317545,0.00798233554218667,-0.013506907965923848,0.011977565193570265,-0.05917013198427888,0.03657971448145031,-0.0840176597575151,0.0006545464286367993,0.0023533408882727733,0.0023785277065420216,0.007052330325160905,-0.018041195785545035,0.010512607667784836,0.020267502050811907,-0.08237753407410872,-0.11785107998634349,0.06690840519890012,0.0025309903557069044,0.010409185984202688,0.010409185984202688,0.05009932441510706,0.05009932441510706,-0.12869108798832204
8.6,0.0007058008842467879,0.0017976386248525467,0.0020989584219868636,0.00449958191194067,0.007595069369170002,-0.012886468183075756,0.011434798112612,-0.05747790001389905,0.03547477214300805,-0.0820111710150676,0.0006099271239688181,0.0022116962789712237,0.0022400828790297292,0.006694287540925185,-0.017268304425139276,0.010046264133852732,0.01947464263226238,-0.0802811053478993,-0.1154169415086841,0.06542988554996759,0.0023912651655525166,0.009952694085078217,0.009952694085078217,0.048736850872547664,0.048736850872547664,-0.1262765753334881
8.65,0.0006565101697960429,0.001683433383811028,0.001971519644851682,0.004249695734263348,0.007226893322667992,-0.012294803163499764,0.010917351865821916,-0.05583661036868636,0.03440653059687022,-0.08005690235477234,0.0005683493453062919,0.0020785882899552735,0.0021097081693952744,0.006354545317576636,-0.016528520447878392,0.009600817724297982,0.018713720831748045,-0.07823891972284334,-0.11303460087862671,0.06398921579577421,0.0022592532118556746,0.009516290207852994,0.009516290207852994,0.04741300663185995,0.04741300663185995,-0.12390733466861242
8.700000000000001,0.0006106707927446797,0.0015765175408289582,0.0018518599103493402,0.004013832824150149,0.006876848548744417,-0.011730563649757171,0.010424004641255716,-0.05424463720373867,0.033373644904655574,-0.07815336368614749,0.000529605778953394,0.001953501620198317,0.001986932320874054,0.006032160287758358,-0.015820426166893678,0.009175319745936794,0.017983402060296045,-0.07624953959939826,-0.11070290492503207,0.0625852653908085,0.002134528758922859,0.009099086439209758,0.009099086439209758,0.04612663302876863,0.04612663302876863,-0.12158252040907282
8.75,0.0005680403877120768,0.0014764233626132167,0.001739501456084937,0.003791196554437661,0.006544025410608658,-0.01119246441739607,0.009953595884832625,-0.0527004098650351,0.032374824416490894,-0.07629911141558109,0.0004935032394285315,0.0018359521319983546,0.001871311654349363,0.005726238231905339,-0.01514266453296443,0.008768865298182755,0.017282410050229135,-0.07431156670023494,-0.10842072775048733,0.061216942894584875,0.0020166895613506187,0.008700234333099176,0.008700234333099176,0.044876608747733214,0.044876608747733214,-0.11930130239450128
8.8,0.0005283936627543454,0.0013827133075181041,0.0016339960656357537,0.003581036194502556,0.006227560900910176,-0.010679281201021932,0.009505023098782851,-0.0512024109164823,0.03140883037774847,-0.07449274689907655,0.0004598617070536509,0.00172548496257737,0.001762428450743846,0.005435931484586991,-0.014493936550664848,0.008380591209457259,0.01660952417108204,-0.0724236409668854,-0.10618697005654554,0.05988319443622964,0.0019053555691696965,0.008318923145185786,0.008318923145185786,0.0436618485145428,0.0436618485145428,-0.11706286565012124
8.85,0.0004915211927171326,0.0012949780641518683,0.0015349232276225713,0.0033826442239260224,0.005926636193377606,-0.010189847768751386,0.00907723881446397,-0.04974917423751957,0.030474473648785718,-0.07273291494494998,0.0004285134310344125,0.0016216727502940424,0.0016598894284842408,0.005160436479699059,-0.013872998803214416,0.008009674073124638,0.015963576875929586,-0.0705844394854391,-0.10400055848307223,0.0585830022452688,0.00180016770418084,0.007954378146660205,0.007954378146660205,0.04248130183817504,0.04248130183817504,-0.11486641014664344
8.9,0.00045722829811616127,0.0012128347182075335,0.001441888410325194,0.00319535380599292,0.005640474326172774,-0.009723053138010102,0.008669247729732907,-0.0483392831892786,0.02957061253220645,-0.07101830236555404,0.00039930209358607523,0.0015241139685172327,0.001563324310452592,0.004898991426980823,-0.01327866108166207,0.007655328378057977,0.015343451271499862,-0.0687926754410218,-0.10186044496199015,0.05731538324566715,0.0017007867035959865,0.007605859013870554,0.007605859013870554,0.04133395180003841,0.04133395180003841,-0.11271115055944958
8.950000000000001,0.00042533400347403175,0.0011359250390985387,0.0013545214445542847,0.0030185364113831563,0.005368338009743559,-0.009277838925937566,0.00828010400161579,-0.046971368847254745,0.028696150702408323,-0.06934763657700146,0.0003720820309597192,0.0014324313606262002,0.0014723844751628225,0.004650874112740274,-0.012709784114179737,0.007316804729180822,0.014748078805784826,-0.06704709710070643,-0.09976560608560445,0.05607938771028416,0.0016068920273064136,0.007272658290376669,0.007272658290376669,0.04021881388877299,0.04021881388877299,-0.11059631602769501
9.0,0.0003956700694717374,0.0010639138785314068,0.001272475007949805,0.002851599582996027,0.005109527552352849,-0.008853196827955856,0.007908908685543716,-0.045644108298425384,0.027850035232420627,-0.06771968424578047,0.00034671750750333663,0.0013462704699975568,0.0013867416872088568,0.00441539981805618,-0.01216527739138607,0.006993388153558644,0.014176437067184022,-0.06534648682443477,-0.0977150424896004,0.05487409797302704,0.0015181808252968858,0.006954099918176504,0.006954099918176504,0.03913493487884226,0.03913493487884226,-0.10852114991387482
9.05,0.00036808009367322956,0.0009964876736639813,0.0011954232043065013,0.0026939848333973854,0.0048633788968344815,-0.00844816621834615,0.00755480731292077,-0.044356223000747555,0.027031254713268362,-0.06613324998109539,0.0003230820391535862,0.001265298259209879,0.0013060869023203939,0.0041919193480919595,-0.011644097083765506,0.006684396487832304,0.013627547689525801,-0.06368966010347293,-0.0957077782507271,0.053698627196094854,0.0014343669619122279,0.0066495378349949365,0.0066495378349949365,0.038081391751207054,0.038081391751207054,-0.10648490956432312
9.1,0.0003424186749532101,0.0009333530479807537,0.0011230602319305554,0.002545165666896138,0.004629261762481384,-0.00806183186695438,0.007216987599261307,-0.04310647720297412,0.026238837461324303,-0.06458717507172147,0.0003010577629978489,0.0011892018130458823,0.0012301291426357092,0.0039798171665032045,-0.01114524404739049,0.0063891788429943095,0.013100474357604032,-0.06207546462587945,-0.09374286029911735,0.052552118189818316,0.0013551800938605388,0.006358354634660803,0.006358354634660803,0.037057290654431446,0.037057290654431446,-0.10448686607104814
9.15,0.0003185506371040367,0.0008742355034684941,0.0010550991354102166,0.0024046457187424887,0.0044065778863073,-0.007693321766416122,0.006894677275578613,-0.041893676422747675,0.025471849809327513,-0.06308033626613349,0.00028053484977374327,0.0011176871202003343,0.001158594438058517,0.0037785096292491526,-0.010667761914294855,0.006107114142707257,0.012594320908147704,-0.06050277936843068,-0.09181935784513992,0.05143374228270861,0.0012803647990058359,0.0060799602877287225,0.0060799602877287225,0.03606176590462859,0.03606176590462859,-0.1025263040352483
