# Nuclear Parameter=VB1
# Lambda Parameter=HPL2
# Z=20, N=20, Λ=0
# Number of mesh=600
# rmax=30
# Matching point of shooting = 7.45

r(fm),Rhop,dRhop,LapRhop,Jp,DivJp,Rhon,dRhon,LapRhon,Jn,DivJn,Rhol,dRhol,LapRhol,Jl,DivJl,RhoN,dRhoN,LapRhoN,JN,DivJN
0.7000000000000001,0.08487056215608543,-0.007564821034068501,-0.025655842207592875,-0.0012387002267673002,-0.006422660600522868,0.08949481614839956,-0.009341056350170868,-0.0316383768332295,-0.0012559965131209512,-0.006659604066976221,0.0,0.0,0.0,0.0,0.0,0.174365378304485,-0.01690587738423937,-0.05729421904082238,-0.0024946967398882516,-0.013082264667499089
0.75,0.08448784556313323,-0.007732117044543119,-0.02326059847224196,-0.0013879306972479763,-0.006786427466277646,0.08902227988858039,-0.009546110255229459,-0.028700341625916,-0.001415375314021865,-0.007078037352875893,0.0,0.0,0.0,0.0,0.0,0.17351012545171363,-0.01727822729977258,-0.051960940098157965,-0.002803306011269841,-0.01386446481915354
0.8,0.08409853345494875,-0.007828290207839341,-0.02077073241940146,-0.0015471435912752872,-0.007149902061110415,0.08854164197554104,-0.009664772576140086,-0.025659520964265964,-0.0015862782859935821,-0.0074968310473479995,0.0,0.0,0.0,0.0,0.0,0.1726401754304898,-0.017493062783979427,-0.04643025338366742,-0.0031334218772688695,-0.014646733108458414
0.8500000000000001,0.08370622604539321,-0.007851731012579171,-0.018210230069020877,-0.001715970279699274,-0.007506564654970364,0.08805726376213346,-0.009695565002377279,-0.022546386441244508,-0.001768309391879629,-0.007908600364347425,0.0,0.0,0.0,0.0,0.0,0.17176348980752668,-0.01754729601495645,-0.04075661651026538,-0.003484279671578903,-0.015415165019317788
0.9,0.083314580138869,-0.007801804695337089,-0.01560626601376575,-0.0018937910366243634,-0.007849327244543541,0.08757355068250823,-0.009638223776999438,-0.019394942905715896,-0.0019607879365646373,-0.008305315726448359,0.0,0.0,0.0,0.0,0.0,0.17088813082137722,-0.017440028472336527,-0.03500120891948165,-0.0038545789731890007,-0.016154642970991902
0.9500000000000001,0.08292725764204276,-0.007678959144361234,-0.0129889345459714,-0.0020797177442808735,-0.008170632650353202,0.08709488854574425,-0.009493815912713834,-0.01624234683583026,-0.0021627290885177968,-0.00867841918793032,0.0,0.0,0.0,0.0,0.0,0.170022146187787,-0.017172775057075068,-0.02923128138180166,-0.004242446832798671,-0.016849051838283523
1.0,0.08254786904534736,-0.0074848172866865716,-0.010390845588372326,-0.0022725816767011093,-0.008462587621807575,0.08662557451062705,-0.00926483465570187,-0.013128366034342275,-0.0023728303386494256,-0.009018979862578432,0.0,0.0,0.0,0.0,0.0,0.1691734435559744,-0.016749651942388442,-0.0235192116227146,-0.004645412015350535,-0.017481567484386007
1.05,0.08217991278383685,-0.00722224864138768,-0.007846588539419427,-0.002470927697614,-0.008717128967190693,0.08616974393471234,-0.008955268030774802,-0.010094686554677238,-0.002589465418138014,-0.00931788692894003,0.0,0.0,0.0,0.0,0.0,0.16834965671854918,-0.01617751667216248,-0.017941275094096668,-0.005060393115752014,-0.018035015896130723
1.1,0.08182671164523367,-0.006895415076296155,-0.00539207410960175,-0.002673016102246159,-0.008926219689302952,0.08573129458767406,-0.00857063482159354,-0.007184081291382127,-0.002810687062358626,-0.00956607642746227,0.0,0.0,0.0,0.0,0.0,0.16755800623290773,-0.015466049897889696,-0.012576155400983877,-0.005483703164604785,-0.01849229611676522
1.1500000000000001,0.0814913476259658,-0.006509786465945661,-0.0030637716119805997,-0.002876833137028566,-0.009082069941255122,0.08531380998058515,-0.008117983230864056,-0.004439463599015335,-0.0030342397701279685,-0.009754785580802557,0.0,0.0,0.0,0.0,0.0,0.16680515760655096,-0.014627769696809716,-0.007503235210995935,-0.005911072907156535,-0.01883685552205768
1.2000000000000002,0.08117659682815669,-0.00607212291900144,-0.0008978665010779714,-0.0030801109445225856,-0.009177375475421013,0.08492048377056562,-0.007605848726072173,-0.00190285797713278,-0.003257583366119296,-0.009875825940762587,0.0,0.0,0.0,0.0,0.0,0.1660970805987223,-0.013677971645073613,-0.0028007244782107515,-0.006337694310641882,-0.0190532014161836
1.25,0.08088486612678841,-0.005590421503627822,0.001070630384961399,-0.0032803573097108457,-0.009205564323862735,0.08455404733636324,-0.007044169174146506,0.0003856724332324535,-0.0034779277381362375,-0.00992186450194469,0.0,0.0,0.0,0.0,0.0,0.16543891346315165,-0.012634590677774327,0.0014563028181938525,-0.006758285047847083,-0.019127428825807424
1.3,0.08061813340321541,-0.0050738269005220875,0.002808785085124877,-0.0034748951429743723,-0.009161040914106282,0.08421670266954207,-0.006444157237067167,0.0023890958816767116,-0.0036922786080865163,-0.009886700242719447,0.0,0.0,0.0,0.0,0.0,0.16483483607275748,-0.011517984137589254,0.005197880966801589,-0.007167173751060889,-0.01904774115682573
1.35,0.08037789312861235,-0.004532507078533702,0.00428661411825914,-0.003660911147647628,-0.009039415873462762,0.08391006267688461,-0.005818132039173002,0.004074430529022104,-0.0038974936333097095,-0.00976552256367202,0.0,0.0,0.0,0.0,0.0,0.16428795580549696,-0.010350639117706704,0.008361044647281244,-0.007558404780957337,-0.01880493843713478
1.4000000000000001,0.08016510898306141,-0.003977496814665162,0.005477888394598893,-0.003835512616144803,-0.008837709558052784,0.08363510083697692,-0.005179314196616432,0.005413662173667009,-0.004090347558570649,-0.009555137956725692,0.0,0.0,0.0,0.0,0.0,0.16380020982003834,-0.009156811011281595,0.010891550568265903,-0.007925860174715452,-0.018392847514778474
1.4500000000000002,0.0799801750126767,-0.003420513548674873,0.006360828376927084,-0.003995790813350081,-0.008554517952754002,0.0833921118993459,-0.004541590271450683,0.006384515158164186,-0.00426760458897027,-0.00925415205272326,0.0,0.0,0.0,0.0,0.0,0.1633722869120226,-0.007962103820125556,0.01274534353509127,-0.00826339540232035,-0.017808670005477263
1.5,0.0798228865645292,-0.0028737515450543046,0.006918656329455384,-0.004138888976172157,-0.0081901310442095,0.08318068496720211,-0.003919254423112636,0.006971037198175201,-0.004426095672396135,-0.008863095973427774,0.0,0.0,0.0,0.0,0.0,0.1630035715317313,-0.00679300596816694,0.013889693527630585,-0.008564984648568292,-0.017053227017637274
1.55,0.07969242190955954,-0.0023496615105230573,0.007139979079474619,-0.004262072618986538,-0.007746596005215957,0.08299968988155663,-0.003326736335371172,0.007163968802643746,-0.004562798006599863,-0.008384488571528067,0.0,0.0,0.0,0.0,0.0,0.16269211179111617,-0.005676397845894229,0.014303947882118365,-0.0088248706255864,-0.016131084576744024
1.6,0.07958733508515675,-0.0018607235815903261,0.0070189844830635135,-0.004362799615648484,-0.007227720396309093,0.08284727734853045,-0.0027783252809763376,0.0069608803327086775,-0.00467491385346764,-0.007822829501289904,0.0,0.0,0.0,0.0,0.0,0.1624346124336872,-0.004639048862566664,0.013979864815772191,-0.009037713469116124,-0.015050549897598997
1.6500000000000001,0.07950556008401095,-0.001419221883964001,0.006555445939507034,-0.004438787450407799,-0.006639013869612389,0.08272089275119529,-0.002287900374466148,0.006366073566750785,-0.00475994567392859,-0.00718452186628839,0.0,0.0,0.0,0.0,0.0,0.16222645283520626,-0.003707122258430149,0.01292151950625782,-0.009198733124336389,-0.01382353573590078
1.7000000000000002,0.07944442610909463,-0.0010370286442778175,0.005754540903234264,-0.004488075101493155,-0.005987570284103832,0.0826173030928971,-0.0018686766321666416,0.005390258728960528,-0.0048157647003527395,-0.006477727130946932,0.0,0.0,0.0,0.0,0.0,0.16206172920199174,-0.002905705276444459,0.011144799632194793,-0.009303839801845895,-0.012465297415050765
1.75,0.07940068323144099,-0.0007254051197824567,0.0046265003927429,-0.004509077238818503,-0.005281895426336684,0.08253263606116946,-0.0015329754382917803,0.004050031072894491,-0.004840670333855695,-0.005712158734184032,0.0,0.0,0.0,0.0,0.0,0.16193331929261046,-0.002258380558074237,0.008676531465637391,-0.009349747572674198,-0.010994054160520716
1.8,0.07937053745116382,-0.0004948254615984825,0.003186116064641218,-0.0045006287652905146,-0.004531688408069021,0.08246242980762379,-0.0012920264894940997,0.002367182202801875,-0.0048334381722123735,-0.004898824101520013,0.0,0.0,0.0,0.0,0.0,0.1618329672587876,-0.0017868519510925822,0.005553298267443093,-0.009334066937502888,-0.009430512509589034
1.85,0.07934969389243397,-0.0003548281365063806,0.0014521387514817882,-0.004462018183031637,-0.003747587060115328,0.0824016917319839,-0.0011558063813629608,0.00036788949338409176,-0.0047933550086534365,-0.004049727266337102,0.0,0.0,0.0,0.0,0.0,0.16175138562441788,-0.0015106345178693414,0.00182002824486588,-0.009255373191685073,-0.00779731432645243
1.9000000000000001,0.0793334066739975,-0.0003138978213145828,-0.0005533930429996389,-0.004393008787217153,-0.002940889107203263,0.08234496435310912,-0.0011329168612980028,-0.0019181682887715367,-0.004720239752630915,-0.003177545911936518,0.0,0.0,0.0,0.0,0.0,0.16167837102710664,-0.0014468146826125856,-0.0024715613317711754,-0.009113248539848068,-0.006118435019139781
1.9500000000000002,0.07931653389601435,-0.0003793788850356243,-0.0028058545358988075,-0.004293847242831585,-0.0021232615213548516,0.08228639625386984,-0.001230503565612124,-0.004458719902106747,-0.004614449866258049,-0.0022952972588074372,0.0,0.0,0.0,0.0,0.0,0.1616029301498842,-0.0016098824506477483,-0.007264574438005555,-0.008908297109089634,-0.0044185587801622885
2.0,0.07929359617259567,-0.0005574198185104469,-0.005278726975245454,-0.004165259644978974,-0.0013064502249929052,0.08221981609949011,-0.0014542139420638256,-0.007219788078426519,-0.004476873540180571,-0.0014160068674907902,0.0,0.0,0.0,0.0,0.0,0.16151341227208577,-0.0020116337605742725,-0.012498515053671973,-0.008642133185159545,-0.0027224570924836954
2.0500000000000003,0.0792588372122406,-0.0008529463761432904,-0.007944245583565412,-0.004008435666363495,-0.0005020013384704715,0.08213880784239913,-0.001808191169455093,-0.010166511644820424,-0.004308908409925021,-0.0005523932137331444,0.0,0.0,0.0,0.0,0.0,0.16139764505463972,-0.0026611375455983834,-0.018110757228385836,-0.008317344076288516,-0.001054394552203616
2.1,0.07920628509491369,-0.0012696598543326769,-0.010773973510284652,-0.003825001827464076,0.00027899641293779257,0.0820367854265817,-0.002295099329957199,-0.013263868839747301,-0.0041124281055805595,0.0002834210078044609,0.0,0.0,0.0,0.0,0.0,0.1612430705214954,-0.0035647591842898757,-0.02403784235003195,-0.007937429933044636,0.0005624174207422535
2.15,0.07912981310024458,-0.0018100559117003971,-0.0137392791775417,-0.003616985265306313,0.0010261405170321203,0.08190706557227555,-0.002916173937666574,-0.016477276138583172,-0.0038897383109302713,0.0010801622685084862,0.0,0.0,0.0,0.0,0.0,0.16103687867252015,-0.004726229849366971,-0.030216555316124872,-0.007506723576236584,0.0021063027855406065
2.2,0.07902319918922719,-0.0024754586726919055,-0.016811702116411555,-0.0033867696142636655,0.0017299093247497743,0.08174293753647585,-0.003671291211141941,-0.01977304634108882,-0.0036435242703798543,0.0018276183150854196,0.0,0.0,0.0,0.0,0.0,0.16076613672570306,-0.006146749883833846,-0.03658474845750037,-0.00703029388464352,0.003557527639835194
2.25,0.07888018351376888,-0.0032660645550427504,-0.019963200204794047,-0.003137044744638816,0.0023818193960245156,0.08153772908415231,-0.004559049196667404,-0.02311869902323809,-0.003376791821106489,0.002516805683791246,0.0,0.0,0.0,0.0,0.0,0.1604179125979212,-0.007825113751710154,-0.04308189922803214,-0.006513836565745305,0.004898625079815762
2.3000000000000003,0.07869452360672326,-0.004180990305227856,-0.023166278641186547,-0.0028707521374814176,0.002974544531055325,0.08128486824828096,-0.005576853972438598,-0.02648312515202208,-0.0030928040507942033,0.0031400917820881813,0.0,0.0,0.0,0.0,0.0,0.1599793918550042,-0.009757844277666454,-0.049649403793208625,-0.005963556188275621,0.0061146363131435065
2.35,0.07846004717323878,-0.005218320078015318,-0.026394007642912862,-0.002591027619137074,0.003501997342189798,0.08097794078471682,-0.006721004640963275,-0.029836615283210736,-0.0027950156024432703,0.0036912728705687466,0.0,0.0,0.0,0.0,0.0,0.1594379879579556,-0.011939324718978593,-0.0562306229261236,-0.005386043221580344,0.007193270212758545
2.4000000000000004,0.07817070264812302,-0.006375147008529855,-0.02961994151760936,-0.002301143052786274,0.003959375738268433,0.08061074352445505,-0.007986771584429144,-0.03315076707646335,-0.002487006486393554,0.004165611036081802,0.0,0.0,0.0,0.0,0.0,0.15878144617257806,-0.014361918592959,-0.0627707085940727,-0.004788149539179828,0.008124986774350234
2.45,0.0778206078917762,-0.007647605543865468,-0.03281795630132342,-0.0020044484055679254,0.004343177813307675,0.08017733407812302,-0.009368463447523429,-0.0363982927703476,-0.0021724170380008068,0.004559834539667316,0.0,0.0,0.0,0.0,0.0,0.15799794196989922,-0.017016068991388897,-0.06921624907167101,-0.004176865443568732,0.008903012352974991
2.5,0.07740409756014048,-0.009030891772249545,-0.03596202660445457,-0.0017043153982824258,0.004651189344488724,0.07967207754618814,-0.010859479457728336,-0.03955275081530595,-0.0018548854001003527,0.004872106740280468,0.0,0.0,0.0,0.0,0.0,0.15707617510632862,-0.01989037122997788,-0.07551477741976052,-0.0035592007983827785,0.009523296084769192
2.5500000000000003,0.07691576979569777,-0.01051927006095887,-0.039025964721808616,-0.0014040837187160003,0.004882448431234955,0.07908969102709566,-0.012452344934719,-0.04258822819506207,-0.001537988634102528,0.005101969163195911,0.0,0.0,0.0,0.0,0.0,0.15600546082279343,-0.02297161499567787,-0.08161419291687069,-0.0029420723528185283,0.009984417594430866
2.6,0.07635053294284538,-0.012106065445916542,-0.041983146585990574,-0.0011070105558396715,0.005037191791721903,0.07842528679087316,-0.014138729127486302,-0.045479001259021976,-0.0012251882914237726,0.0052502642530671325,0.0,0.0,0.0,0.0,0.0,0.15477581973371854,-0.026244794573402844,-0.08746214784501255,-0.002332198847263444,0.010287456044789036
2.6500000000000004,0.07570365298999074,-0.013783642370358493,-0.04480624991774466,-0.0008162240041626294,0.005116786934957615,0.07767441499643454,-0.01590944581032462,-0.048199203358083725,-0.0009197810237304323,0.005319042995981925,0.0,0.0,0.0,0.0,0.0,0.15337806798642528,-0.029693088180683114,-0.09300545327582838,-0.0017360050278930617,0.01043582993093954
2.7,0.07497080238203421,-0.0155433715187118,-0.047467030091675626,-0.0005346807057376793,0.005123653913416451,0.076833106777391,-0.01775443833694379,-0.05072252739673909,-0.0006248545880825317,0.005311461991716347,0.0,0.0,0.0,0.0,0.0,0.1518039091594252,-0.033297809855655586,-0.09818955748841471,-0.001159535293820211,0.010435115905132797
2.75,0.07414811073142347,-0.017375587612591115,-0.04993615889580315,-0.00026512794868412473,0.005061179703369919,0.07589791840543317,-0.019662752073798476,-0.05302199074412972,-0.00034324941948119664,0.005231673788079984,0.0,0.0,0.0,0.0,0.0,0.15004602913685663,-0.03703833968638959,-0.10295814963993287,-0.0006083773681653214,0.010292853491449903
2.8000000000000003,0.07323221778553426,-0.019269542109944197,-0.05218315056774904,-1.0070329278251411e-5,0.004933627525522547,0.07486597706502839,-0.021622498292643566,-0.05506978884833095,-7.752580271859835e-5,0.005084713431813392,0.0,0.0,0.0,0.0,0.0,0.14809819485056264,-0.04089204040258776,-0.10725293941608,-8.759613199684976e-5,0.010018340957335939
2.85,0.07222032878554575,-0.02121335575769717,-0.054176398216759514,0.00022825898970140618,0.00474604267019402,0.07373502854181274,-0.023620814682727836,-0.05683726237348899,0.00017006342146852135,0.004876383316243336,0.0,0.0,0.0,0.0,0.0,0.14595535732735848,-0.04483417044042501,-0.1110136605902485,0.00039832241116992753,0.009622425986437356
2.9000000000000004,0.07111027208097907,-0.023193976871760252,-0.05588334190502503,0.00044792243062807477,0.00450415568484148,0.07250348684401367,-0.02564382862666222,-0.05829500063091564,0.0003975947364049208,0.004613137577271013,0.0,0.0,0.0,0.0,0.0,0.14361375892499273,-0.04883780549842247,-0.11417834253594067,0.0008455171670329956,0.009117293262112493
2.95,0.06990055854960021,-0.025197152028225353,-0.05727078707861755,0.0006472975767454012,0.004214283165073398,0.07117048544695212,-0.02767663024508182,-0.05941310130811222,0.0006034905549055954,0.004301966559015024,0.0,0.0,0.0,0.0,0.0,0.14107104399655235,-0.05287378227330718,-0.11668388838672977,0.0012507881316509966,0.008516249724088421
3.0,0.06859044202102606,-0.027207416508444448,-0.058305388490511645,0.0008250921688425072,0.0038832259032562607,0.06973592948214077,-0.02970326291703745,-0.06016160276446553,0.0007865306783070777,0.0039502812815620635,0.0,0.0,0.0,0.0,0.0,0.13832637150316685,-0.0569106794254819,-0.11846699125497717,0.001611622847149585,0.007833507184818324
3.0500000000000003,0.06717997952285686,-0.029208112298315502,-0.05895430993944634,0.0009803544852184133,0.0035181638230808564,0.06820054779387863,-0.03170673947474745,-0.060511100125201916,0.0009458587046281899,0.0035657974292427007,0.0,0.0,0.0,0.0,0.0,0.1353805273167355,-0.06091485177306295,-0.11946541006464825,0.0019262131898466033,0.007083961252323558
3.1,0.06567008977209889,-0.031181441634458868,-0.05918606377742337,0.001112479023995418,0.0031265469876400028,0.06656594336964815,-0.0336690924862861,-0.06043354973688901,0.001080983436571271,0.003156418162890264,0.0,0.0,0.0,0.0,0.0,0.13223603314174703,-0.06485053412074497,-0.11961961351431238,0.002193462460566689,0.006282965150530267
3.1500000000000004,0.0640626079371721,-0.03310856393957791,-0.058971525919947365,0.0012212073642061082,0.0027159820277575073,0.06483464023185967,-0.03557146689644108,-0.059903257939277296,0.0011917752931633017,0.0027301150584102558,0.0,0.0,0.0,0.0,0.0,0.12889724816903175,-0.06868003083601898,-0.11887478385922466,0.00241298265736941,0.005446097086167763
3.2,0.062360334316223315,-0.03496974340831281,-0.05828511186228526,0.0013066240497066773,0.0022941136021007724,0.06301012447776083,-0.03739426270116171,-0.05889803935582912,0.0012784576901072077,0.002294806691193906,0.0,0.0,0.0,0.0,0.0,0.12537045879398415,-0.07236400610947452,-0.11718315121811437,0.002585081739813885,0.004588920293294678
3.25,0.06056707423959902,-0.03674455340142997,-0.0571060869223335,0.0013691473272848809,0.0018685009655034057,0.06109687679664475,-0.03911733418713767,-0.05740051698954706,0.0013415933333603101,0.0018582348144153096,0.0,0.0,0.0,0.0,0.0,0.12166395103624378,-0.07586188758856764,-0.11450660391188056,0.002710740660645191,0.0037267357799187152
3.3000000000000003,0.058687666236501956,-0.03841214209409485,-0.05541996983470546,0.0014095145860051391,0.001446490368361328,0.05910039350862585,-0.04072025048417452,-0.05539952158166026,0.001382065377221197,0.0014278386983508056,0.0,0.0,0.0,0.0,0.0,0.11778805974512781,-0.07913239257826937,-0.11081949141636571,0.002791579963226336,0.0028743290667121333
3.35,0.05672799534025921,-0.03995156143692958,-0.05321997344949045,0.0014287623961354076,0.0010350848039836495,0.0570271929910624,-0.0421826196847838,-0.05289153154841404,0.0014010534398975292,0.0010106289711310779,0.0,0.0,0.0,0.0,0.0,0.11375518833132162,-0.08213418112171338,-0.10611150499790449,0.0028298158360329367,0.0020457137751147274
3.4000000000000004,0.0546949883779618,-0.041342158396077563,-0.050508410563558225,0.0014282011380414173,0.0006408135112004655,0.054884804323606734,-0.04348447555309281,-0.04988207836368792,0.0014000045514749124,0.0006130631748139004,0.0,0.0,0.0,0.0,0.0,0.10957979270156853,-0.08482663394917037,-0.10039048892724614,0.0028282056895163298,0.0012538766860143659
3.45,0.05259658823343552,-0.04256402366476638,-0.04729797815701718,0.00140938434636775,0.00026960455711854347,0.05268173512736211,-0.044606721903300575,-0.04638702693175187,0.001380599233629905,0.00024092615214732504,0.0,0.0,0.0,0.0,0.0,0.10527832336079762,-0.08717074556806695,-0.09368500508876905,0.002789983579997655,0.0005105307092658685
3.5,0.050441704419558975,-0.043598488680319736,-0.04361282121173678,0.001374073071040571,-7.333531669652784e-5,0.05042741593087917,-0.045531625184051565,-0.04243362811876818,0.001344713075653597,-0.00010078078032094053,0.0,0.0,0.0,0.0,0.0,0.10086912035043814,-0.08913011386437131,-0.08604644933050495,0.002718786146694168,-0.00017411609701746837
3.5500000000000003,0.04824013787189642,-0.04442865702162499,-0.03948926986116576,0.0013241957680723802,-0.00038362870190366616,0.04813211899122227,-0.04624334086084652,-0.03806123331544276,0.001294374371127274,-0.0004079372402222912,0.0,0.0,0.0,0.0,0.0,0.09637225686311869,-0.09067199788247152,-0.07755050317660853,0.002618570139199654,-0.0007915659421259574
3.6,0.04600247869384085,-0.04503995138576204,-0.034976143046402536,0.0012618044689102857,-0.0006578180681621479,0.045806850344918916,-0.04672845414966979,-0.03332156098167485,0.0012317186027276609,-0.0006773827301348039,0.0,0.0,0.0,0.0,0.0,0.09180932903875977,-0.09176840553543184,-0.06829770402807739,0.0024935230716379465,-0.001335200798296952
3.6500000000000004,0.0437399766406655,-0.04542065273322947,-0.030134520300400525,0.001189028221365374,-0.0008934334622122409,0.04346321495618802,-0.04697651093209123,-0.02827841480303493,0.0011589407930467002,-0.0009069720610039583,0.0,0.0,0.0,0.0,0.0,0.08720319159685352,-0.09239716366532069,-0.058412935103435454,0.002347969014412074,-0.0018004055232161992
3.7,0.04146438540116883,-0.045562404325605536,-0.025036902611648856,0.0011080250279185697,-0.0010890323661137333,0.04111325614040706,-0.0469805107790543,-0.02300677422179452,0.0010782469566657767,-0.0010956026037823338,0.0,0.0,0.0,0.0,0.0,0.08257764154157589,-0.09254291510465984,-0.04804367683344338,0.0021862719845843464,-0.002184634969896067
3.75,0.039187783170457874,-0.04546065079999207,-0.019765714648837075,0.0010209337053121471,-0.0012442076139101532,0.038769271914382175,-0.046737331493494114,-0.017591211694205973,0.0009918060698252719,-0.0012432096570938835,0.0,0.0,0.0,0.0,0.0,0.07795705508484005,-0.09219798229348619,-0.03735692634304305,0.002012739775137419,-0.0024874172710040365
3.8000000000000003,0.03692237352754317,-0.04511498168997749,-0.014411143818133276,0.0009298272286668435,-0.0013595606722971926,0.036443612477904744,-0.04624805402500748,-0.012123636721161532,0.0009017040949010208,-0.0013507276564299815,0.0,0.0,0.0,0.0,0.0,0.07336598600544791,-0.09136303571498497,-0.026534780539294808,0.0018315313235678643,-0.002710288328727174
3.85,0.0346802721316555,-0.04452935041370789,-0.009068364747664079,0.0008366691813975445,-0.0014366394535003748,0.03414846455226596,-0.045518158515714204,-0.006700422251631543,0.0008099016355290695,-0.0014200168302450885,0.0,0.0,0.0,0.0,0.0,0.06882873668392145,-0.0900475089294221,-0.015768786999295622,0.001646570816926614,-0.0028566562837454633
