# Nuclear Parameter=VB1
# Lambda Parameter=HPL2
# Z=20, N=20, Λ=0
# Number of mesh=600
# rmax=30
# Matching point of shooting = 7.45

r(fm),Rp1,Rp2,Rp3,Rp4,Rp5,Rp6,Rp7,Rn1,Rn2,Rn3,Rn4,Rn5,Rn6,Rn7,Rn8,Rn9,Rn10,Rl1,Rl2,Rl3,Rl4,Rl5,Rl6
6.800000000000001,0.009402787952623799,0.02126809200962258,0.024236885671591542,0.04348950506997395,-0.0965688961574824,0.06660504552898563,0.08589073421133193,0.007764492423924736,0.017851475746640772,0.02015525575762316,0.0361634373587927,-0.07671167137926693,0.05387849789000621,0.069723214996284,-0.20219408125496804,-0.25926601980945757,0.15795513860853752,0.01644779069833522,0.05102611270375316,0.05102611270375316,0.158815274433877,0.158815274433877,-0.28943831315186086
6.8500000000000005,0.008794666680879842,0.020033940240970702,0.02292320056060502,0.04135447079593051,-0.09296722298624893,0.06395632892402194,0.08266605243532679,0.007221709006451793,0.016751298295924484,0.018980428029292354,0.034230507857211476,-0.07341326847892489,0.05145563073427383,0.06672166161127062,-0.19714800536130306,-0.25436651772059443,0.15397397036698995,0.015559871290065344,0.04890511234352462,0.04890511234352462,0.15510474399584312,0.15510474399584312,-0.2855585085079868
6.9,0.008226680557655752,0.018871895821585855,0.021681456984434962,0.03932676745938095,-0.08950284788226326,0.06141779021070446,0.07957295172587736,0.0067154681216219795,0.015719314583748267,0.01787392574749506,0.0324017043262468,-0.07025588577621125,0.04914324623963183,0.06385414745653813,-0.19222944727680996,-0.24956286746867082,0.15011206930305984,0.014719943815096054,0.04687275944944002,0.04687275944944002,0.1514908772864158,0.1514908772864158,-0.28172892123697585
6.95,0.007696220930689513,0.017777709837875973,0.02050767814577032,0.03740087433955046,-0.08617047028794493,0.05898463686075897,0.07660562193775947,0.006243222297432589,0.014751332810799446,0.016831773693664787,0.030671383996788645,-0.06723360181609522,0.04693624599195929,0.06111446123465034,-0.18743532481334185,-0.24485335010941703,0.14636533052913472,0.013925431532655018,0.04492533973525024,0.04492533973525024,0.14797084828374035,0.14797084828374035,-0.2779491049475064
7.0,0.007200851529592138,0.016747383488023012,0.01939810743021253,0.03557155870360318,-0.08296498734916036,0.05665229046725906,0.07375852345813455,0.005802592758626284,0.013843417869806656,0.015850224567207197,0.029034208505089087,-0.06434072840253957,0.04482976553024451,0.05849668567320009,-0.18276259843626777,-0.24023623990669743,0.14272979640143202,0.01317389492008532,0.04305929272977753,0.04305929272977753,0.14454191808359607,0.14454191808359607,-0.2742185927379712
7.050000000000001,0.006738297468212709,0.01577715364426131,0.018349196513764696,0.0338338611580249,-0.07988148835308102,0.05441637765099737,0.07102637498910185,0.005391358000205742,0.012991876232282753,0.01492574637950137,0.027485128141973483,-0.061571803644893876,0.04281916441967184,0.05599518427688111,-0.17820827575614012,-0.2357098105211137,0.13920165266097212,0.012463024626865247,0.0412712058786355,0.0412712058786355,0.14120143293437054,0.14120143293437054,-0.27053690059369917
7.1000000000000005,0.006306434925863016,0.014863479172096041,0.017357594039071906,0.0321830816231901,-0.07691524899808218,0.052272721210769056,0.06840414169977341,0.005007443051182697,0.012193241643146899,0.014055010454580838,0.026019366776224143,-0.05892158486051845,0.04090001658255634,0.05360458847941176,-0.1737694151299136,-0.23127234027855,0.1357772243783637,0.011790634754030183,0.03955780878903479,0.03955780878903479,0.13794682216124787,0.13794682216124787,-0.26690353036472225
7.15,0.005903281473749396,0.014003027981405562,0.016420134847420192,0.030614765929586764,-0.0740617255633415,0.05021733153937532,0.06588702377490718,0.004648909392097163,0.011444261596216143,0.013234880022594315,0.024632407449752217,-0.05638504140387409,0.03906810091101921,0.05131978522303209,-0.1694431284986077,-0.22692211663854525,0.1324529717649959,0.011154656450242304,0.037915967628829844,0.037915967628829844,0.13477559601107886,0.13477559601107886,-0.26331797237505694
7.2,0.005526987013271344,0.013192664782225905,0.015533829750884772,0.029124693028567405,-0.07131654903392061,0.048246398320614475,0.06347044537798324,0.00431394549013962,0.010741884561398908,0.012462399389396245,0.02331997863638981,-0.0539573474799787,0.03731939217838646,0.049135904983868196,-0.16522658357125586,-0.2226574399671971,0.12922548590273653,0.010553131814845327,0.03634267968782886,0.03634267968782886,0.13168534344432486,0.13168534344432486,-0.25977970770825887
7.25,0.005175825293484824,0.012429439516626851,0.014695855827112253,0.027708862806148604,-0.06867551922705988,0.04635628251716156,0.061150044039175726,0.004000857916330259,0.010083247933039852,0.011734783663604113,0.022078041151642757,-0.051633874989682825,0.03565005226060157,0.04704831025379272,-0.1611170054501707,-0.21847662670600954,0.12609148443528567,0.009984208097600877,0.03483506810678966,0.03483506810678966,0.128673729896125,0.128673729896125,-0.25628821020855536
7.300000000000001,0.0048481859759119715,0.01171057643730579,0.013903547217894302,0.02636348448507041,-0.06613459895692612,0.04454350865485992,0.058921660472677474,0.0037080630100726564,0.009465666668104094,0.011049409021047929,0.02090277569731667,-0.04941018644537446,0.03405642167428077,0.04505258448322018,-0.15711167777970977,-0.21437801201646203,0.12304780725670769,0.0094461321843808,0.03339037677737887,0.03339037677737887,0.12573849502482162,0.12573849502482162,-0.25284294823206016
7.3500000000000005,0.004542567215942475,0.011033463803223734,0.01315438641183203,0.025084965597864824,-0.06368990826788885,0.04280475740540035,0.05678132882303596,0.0034340790574379043,0.008886622582622256,0.01040380348561433,0.01979057102237551,-0.047282027988254365,0.032535011434239654,0.04314452148431326,-0.15320794348957212,-0.21035995196990792,0.12009141222618368,0.00893724535784558,0.03200596541460715,0.03200596541460715,0.12287745046310797,0.12287745046310797,-0.2494433861783659
7.4,0.004257568731276937,0.01039564416271935,0.012445995990950998,0.023869901511992538,-0.06133771876057422,0.04113685846664768,0.054725267336539256,0.0031775189507020204,0.008343754274959156,0.009795638204980903,0.0187380126795907,-0.045245322532118284,0.031082495230316975,0.04132011529022251,-0.14940320519430797,-0.20642082534397158,0.11721937093279038,0.008455978322045643,0.030679304801838905,0.030679304801838905,0.12008847758436121,0.12008847758436121,-0.24608898582932132
7.45,0.003991885329014571,0.009794805194604874,0.011776130820580656,0.022715065486193325,-0.05907444802802575,0.03953678373636236,0.05274986944906331,0.002937083297838674,0.007834847644739395,0.009222719199336564,0.017741872355924223,-0.04329616305239497,0.02969570192024544,0.03957555046209421,-0.14569492529936295,-0.20255903507464626,0.11442886452706982,0.008000846479838598,0.029407972207086897,0.029407972207086897,0.11736952529354594,0.11736952529354594,-0.24277920751673726
7.5,0.0037325782876392014,0.009230632249157236,0.011142861559487547,0.02161677835051546,-0.05689642186868642,0.038001467918954146,0.050851652439172994,0.0027351105085660085,0.007351049772510493,0.008686343612973857,0.016799245291828642,-0.04143119179666512,0.028371909251874335,0.03790672748292085,-0.1420805772752843,-0.19877302368905053,0.11171717778609687,0.0075681256247997885,0.02818923634419995,0.02818923634419995,0.11471856727595811,0.11471856727595811,-0.2395135194824454
7.550000000000001,0.003490184324129041,0.008699223319328746,0.010543995577111692,0.020572760669960104,-0.0548005657112161,0.03652832056616427,0.04902737779972458,0.0025470206947861827,0.006897164556214311,0.008181212302018875,0.015907098525684487,-0.039646437379804174,0.027107934859911323,0.036310649096669464,-0.13855779106209437,-0.19506123141449255,0.1090817006870371,0.007158799991108248,0.027021284258552578,0.027021284258552578,0.11213372157106076,0.11213372157106076,-0.23629137375555717
7.6000000000000005,0.0032635955753366917,0.008198658295962056,0.009977642452259884,0.019580263165266017,-0.05278370273426119,0.035114701805262764,0.047273915036729175,0.002371860527431535,0.006471340740789418,0.007705502944162417,0.015062703975627456,-0.037938465114769955,0.02590103178737645,0.03478401673192742,-0.13512420680134304,-0.19142213965641666,0.10651991896050927,0.006771605914372114,0.025901986110419672,0.025901986110419672,0.10961312677144838,0.10961312677144838,-0.2331122319318582
7.65,0.0030517770273059707,0.007727130619732945,0.009442016843596083,0.018636679569497137,-0.05084278121872604,0.03375808948864534,0.045588277168223744,0.002208741991142689,0.006071841596609394,0.007257499469225105,0.014263482303529095,-0.036303985246260294,0.024748581269963276,0.03332368783895043,-0.13177752277174232,-0.18785425722662946,0.10402941216947457,0.006405347806054796,0.024829301871988667,0.024829301871988667,0.10715498056050707,0.10715498056050707,-0.22997555751045146
7.7,0.002853761716638524,0.007282940524806146,0.00893543260194794,0.01773953902186247,-0.04897486970182695,0.03245607374341305,0.0439676137338235,0.002056837933823597,0.00569703786773445,0.006835585898869751,0.013506994775517114,-0.034739847132237364,0.023648086718083675,0.03192666825968042,-0.1285154946164354,-0.18435612068146934,0.10160785005287713,0.006058894513139129,0.02380127755656081,0.02380127755656081,0.10475753772421179,0.10475753772421179,-0.2268808164777278
7.75,0.0026686462463086746,0.006864488682220924,0.008456297210082125,0.01688649886591979,-0.04717715228637569,0.03120635176949702,0.04240920414609884,0.0019153779154426527,0.005345401146888061,0.006438240535668665,0.012790935560089032,-0.03324303361584706,0.022597167970060245,0.030590104967058336,-0.12533593447161875,-0.1809262945168143,0.09925298898501446,0.005731175868289842,0.022816041598356585,0.022816041598356585,0.10241910821624964,0.10241910821624964,-0.22382747781116444
7.800000000000001,0.002495586595927739,0.006470270220610533,0.008003106533078338,0.016075337832903193,-0.04544692410784882,0.03000672287833714,0.040910451371192966,0.001783644336671807,0.005015497652847679,0.006064030483281896,0.01211312444269609,-0.031810655588863194,0.021593555807487612,0.02931127915939304,-0.1222367100183525,-0.17756337124455013,0.09696266855470972,0.005421179421242078,0.021871801378555957,0.021871801378555957,0.10013805527878278,0.10013805527878278,-0.22081501391425298
7.8500000000000005,0.0023337942074982813,0.006098869102582195,0.007574439862699413,0.015303949590707813,-0.04378158695849869,0.028855083762581196,0.039468875924191106,0.0016609688290390584,0.004705982386909756,0.005711606480009946,0.011471499935894757,-0.030439946745512685,0.020635086722911353,0.028087599694585193,-0.11921574347318578,-0.17426597136760727,0.094734808264493,0.0051279473424294545,0.02096683989284381,0.02096683989284381,0.09791279361957686,0.09791279361957686,-0.21784290099065767
7.9,0.002182532328848396,0.005748952836189607,0.007168955239907062,0.014570336639824839,-0.04217864506704091,0.027749423987406454,0.03808211016508819,0.0015467288893833012,0.004415593646260941,0.0053796980287530915,0.010864112764922383,-0.029128258524652607,0.019719697929995846,0.02691659684925049,-0.11627101053127434,-0.1710327432688412,0.09256740434933616,0.004850573490230479,0.02009951255569753,0.02009951255569753,0.09574178764582848,0.09574178764582848,-0.21491061936490038
7.95,0.0020411125980204677,0.005419267501982786,0.0067853850403883946,0.01387260453823942,-0.04063570103171631,0.026687821694149683,0.03674789288145806,0.0014403447424569016,0.00414314787321975,0.005067108807162276,0.010289119709310242,-0.02787305523747731,0.018845422606397714,0.025795916388040963,-0.1134005392736884,-0.16786236302704027,0.09045852671374782,0.004588200633571279,0.019268244136640404,0.019268244136640404,0.09362354975462074,0.09362354975462074,-0.21201765375599116
8.0,0.001908891852920098,0.005108633077145613,0.006422531808668623,0.01320895643804387,-0.039150451903939,0.02566843950707652,0.035464064144259,0.0013412764165261393,0.0038875348204171598,0.004772712342515883,0.009744777781927316,-0.02667190937730254,0.018010385359676553,0.02472331392879777,-0.11060240904889669,-0.16475353417160266,0.08840631598544257,0.004340017821979289,0.01847152582370628,0.01847152582370628,0.09155663867960695,0.09155663867960695,-0.2091634935096507
8.05,0.0017852691515092198,0.004815939039224975,0.006079264327084151,0.01257768791726709,-0.037720685419284215,0.02468952063431491,0.03422856042359866,0.0012490210177729677,0.0036477130130550027,0.004495447936595674,0.009229438727638692,-0.025522497107477848,0.017212797906744258,0.023696649589563364,-0.10787474933693227,-0.16170498738590883,0.0864089806833268,0.004105257895533715,0.01770791240941069,0.01770791240941069,0.08953965789325434,0.08953965789325434,-0.20634763279409962
8.1,0.0016696829887532887,0.004540140232913476,0.00575451390657331,0.011977182091169235,-0.036344276372218993,0.02374938515420758,0.03303940995171079,0.0011631101902038563,0.003422705490413829,0.004234316826559012,0.008741543824554204,-0.024422593923096796,0.016450954957566134,0.0227138829039197,-0.10521573860346672,-0.15871548016809056,0.08446479449717673,0.003883195127502769,0.016976019594595874,0.016976019594595874,0.0875712540637631,0.0875712540637631,-0.20356957076379034
8.15,0.0015616086974072465,0.004280252984267779,0.005447270886905801,0.011405904987990668,-0.03501918313071621,0.022846426478596086,0.03189472832085394,0.0010831077486239944,0.0032115958097747714,0.003988378568509557,0.008279618971627677,-0.023370070481888536,0.015723230294071265,0.02177306799158833,-0.10262360314991302,-0.15578379645674104,0.0825720936761019,0.0036731429927930733,0.016274521405606927,0.016274521405606927,0.08565011556560433,0.08565011556560433,-0.20082881169493988
8.200000000000001,0.00146055602054989,0.004035351447625556,0.005156581334614038,0.010862401174870999,-0.03374344428670555,0.02197910798482621,0.0307927143043185,0.0010086074730391676,0.003013524296871062,0.003756747631151909,0.007842270047138994,-0.022362888599468174,0.015028073035497564,0.020872348971718194,-0.10009661596472391,-0.15290874622810408,0.08072927452267938,0.003474452055662377,0.015602147720359987,0.015602147720359987,0.08377497104248556,0.08377497104248556,-0.1981248650962599
8.25,0.001366066844553318,0.003804564171324888,0.004881543927508305,0.010345289620362675,-0.032515175438188736,0.021145959808554448,0.029731645889213662,0.000939231053604829,0.0028276845278935193,0.0035385901875753857,0.007428178523345616,-0.021399097403983897,0.01436400408168198,0.02000995560678748,-0.09763309558022759,-0.15008916507039896,0.07893479098949546,0.0032865079704619466,0.014957681898977407,0.014957681898977407,0.08194458802145028,0.08194458802145028,-0.19545724579787888
8.3,0.0012777130819049763,0.0035870708691309403,0.00462130701525201,0.009853259780651496,-0.03133256609877196,0.02034557578973399,0.02870987651019507,0.0008746261759541281,0.002653320028940338,0.0033331210938468106,0.007036097323323411,-0.020476829645115196,0.013729612726102533,0.019184199165551915,-0.09523140493863229,-0.14732391374017068,0.07718715237473427,0.0031087295894791506,0.014339958514786274,0.014339958514786274,0.08015777157674024,0.08015777157674024,-0.19282547402109554
8.35,0.0011950946939865987,0.003382099385035823,0.0043750658460423985,0.009385067897260896,-0.030193876730335474,0.019576610564460212,0.027725831473780507,0.0008144647374058013,0.0024897211796251987,0.003139601043701168,0.006664846906726397,-0.01959429815233846,0.01312355343078152,0.018393468493975773,-0.09288995027021751,-0.14461187770488565,0.07548492111339668,0.002940567172243519,0.01374786118160398,0.01374786118160398,0.07841336304199671,0.07841336304199671,-0.19022907543129217
8.4,0.0011178378445590637,0.0031889228398198285,0.004142059949985994,0.008939533494656503,-0.029097435894562103,0.01883777679565827,0.026778004563381155,0.0007584411851808904,0.0023362223083396635,0.0029573338892016627,0.006313311571879409,-0.018749792437376362,0.012544542755465035,0.017636226283580934,-0.09060717998620259,-0.14195196667540902,0.07382671066071203,0.0027815006909408056,0.013180320473364825,0.013180320473364825,0.07671023876934023,0.07671023876934023,-0.18766758117605895
8.450000000000001,0.0010455931753069337,0.0030068569484464178,0.003921570670276627,0.0085155360667813,-0.028041637519076044,0.018127842535895475,0.025864954815646855,0.0007062709683462461,0.0021921989674070796,0.002785664117797332,0.0059804359622754625,-0.017941675435778192,0.011991356433799122,0.016911005527138975,-0.08838158358832779,-0.1393431141314897,0.07221118346431202,0.002631038226849164,0.01263631193227411,0.01263631193227411,0.07504730893384873,0.07504730893384873,-0.18514052791034216
8.5,0.0009780341953633193,0.0028352574980106144,0.0037129188337774992,0.008112011942139228,-0.02702493827399542,0.017445628715896475,0.024985303459182227,0.0006576890957546864,0.002057065377066927,0.002623974476736762,0.005665221766180337,-0.017168380382634966,0.011462826589525663,0.016216406152109578,-0.08621169059679308,-0.13678427684293712,0.07063704902176618,0.0024887144529697138,0.012114854161809406,0.012114854161809406,0.07342351638194773,0.07342351638194773,-0.1826474578102136
8.55,0.0009148557772667488,0.0026735179765723133,0.003515462553077964,0.007727951317606052,-0.026045855054772384,0.01679000675262921,0.024137731007135635,0.000612448792768529,0.0019302720278919897,0.0024716837363013924,0.00536672459865008,-0.016428407817509275,0.010957839086019158,0.01555109182269301,-0.08409606949786357,-0.13427443438878367,0.06910306202012674,0.00235408919827043,0.01161500700102118,0.01161500700102118,0.07183783552222829,0.07183783552222829,-0.18018791857667213
8.6,0.0008557727522989106,0.002521067343783537,0.0033285951525410277,0.0073623954516810475,-0.025102962567278744,0.01615989627111116,0.02332097449559227,0.0005703202500369044,0.0018113034318674756,0.002328244583801725,0.0050840510558430975,-0.015720322713753045,0.010475331002777533,0.014913786901813955,-0.08203332671216287,-0.1318125886763925,0.06760802055419451,0.0022267460891979237,0.011135869776716692,0.011135869776716692,0.07028927125722237,0.07028927125722237,-0.17776146343072277
8.65,0.0008005185986174414,0.002377367934763594,0.003151743211279825,0.00701443400840184,-0.024194891011190375,0.01555426293435975,0.022533824860116368,0.0005310894580497104,0.0016996760129525783,0.00219314164073521,0.004816355932057264,-0.015042751727491628,0.010014288232764713,0.01430327356478732,-0.08002210558442974,-0.12939776346217488,0.06615076442029115,0.0021062912643363216,0.010676579630240544,0.010676579630240544,0.0687768579546832,0.0687768579546832,-0.17536765110083352
8.700000000000001,0.0007488442160332014,0.00224191348918973,0.0029843647164013282,0.006683202543628291,-0.023320323857827382,0.014972116376175171,0.02177512444318433,0.000494557121614067,0.0015949361285026993,0.002065889595936538,0.004562839590444829,-0.014394380561668151,0.009573743194779435,0.013718389056833601,-0.07806108539530156,-0.12702900387532556,0.06473017348240817,0.001992352158306572,0.010236309915692545,0.010236309915692545,0.06729965845694454,0.06729965845694454,-0.1730060458037408
8.75,0.000700516781688509,0.0021142272980547174,0.002825947320234073,0.006367880125859979,-0.02247799571871634,0.014412508231699504,0.0210437646256307,0.000460537648794464,0.001496658213456045,0.0019460314479602275,0.0043227454788543436,-0.013773951440664706,0.009152772655292279,0.01315802308701077,-0.07614898039551025,-0.12470537594576393,0.06334516610769221,0.0018845763512033622,0.00981426866654797,0.00981426866654797,0.06585676312696065,0.06585676312696065,-0.17067621721946175
8.8,0.0006553186812733212,0.001993860460998459,0.002676006695614694,0.006067687084186986,-0.02166669030125484,0.013874530260941424,0.020338683575591803,0.0004288582092271039,0.0014044430396832218,0.0018331368503227354,0.004095357782720087,-0.013180260691144897,0.008750495654451778,0.012621115351512339,-0.0742845388627219,-0.12242596613727215,0.06199469766832159,0.0017826304800607528,0.009409697127766476,0.009409697127766476,0.06444728892966335,0.06444728892966335,-0.16837774046127163
8.85,0.0006130465107719783,0.0018803902475494263,0.0025340849836464497,0.005781882876385605,-0.02088523844797498,0.01335731256069169,0.019658864108778245,0.0003993578570638457,0.0013179160833642568,0.0017268005535977337,0.003879999207366593,-0.012612156424893838,0.008366071531209296,0.012106653179646584,-0.07246654218112332,-0.12018988088665682,0.06067775910692769,0.0016861992090220744,0.009021868350593926,0.009021868350593926,0.06307037854730707,0.06307037854730707,-0.1661101960413162
8.9,0.0005735101440654173,0.001773418556015114,0.0023997493286625074,0.005509764070560565,-0.02013251625601993,0.012860021860480299,0.019003331654237086,0.0003718867141231674,0.001236725993695717,0.0016266409387045405,0.003676028882519506,-0.012068536319565306,0.007998698042752142,0.011613669296160404,-0.07069380394374825,-0.11799624614961207,0.05939337556281361,0.0015949842550648575,0.00865008584737557,0.00865008584737557,0.061725199527510516,0.061725199527510516,-0.16387316983245032
8.950000000000001,0.0005365318620241809,0.0016725704641399931,0.0022725904954285715,0.005250662434104205,-0.01940744327356603,0.012381859898442269,0.018371152320077924,0.0003463052091261147,0.001160543156642691,0.0015322986360569498,0.003482840382215267,-0.011548345493380408,0.007647609573664038,0.011141239693903153,-0.06896516907744461,-0.11584420695383704,0.05814060505632504,0.0015087034662980355,0.008293682303809925,0.008293682303809925,0.060410943462743054,0.060410943462743054,-0.16166625302682713
9.0,0.0005019455390174994,0.0015774928660060453,0.002152221563904243,0.0050039431240916634,-0.018708980770040292,0.011922061873165331,0.017761431053935017,0.00032248336917567525,0.0010890583478378223,0.0014434352255487547,0.0032998598536819407,-0.011050574469956604,0.007312075430452566,0.010688481611141781,-0.0672795129903068,-0.11373292695985009,0.05691853722882739,0.001427089950006689,0.007952018346179476,0.007952018346179476,0.05912682520004291,0.05912682520004291,-0.15948904209169873
9.05,0.00046959588303449964,0.0014878531899860927,0.002038276697151224,0.004769002973560524,-0.018036130077099317,0.011479894967789573,0.017173309893219857,0.0003003001598996761,0.0010219814690936215,0.0013597320126439675,0.003126544249122674,-0.010574257229579732,0.006991398217293936,0.01025455160813841,-0.06563574074133333,-0.1116615880298485,0.0557262921358445,0.0013498912477695726,0.00762448136119777,0.00762448136119777,0.05787208207979512,0.05787208207979512,-0.15734113872283828
9.1,0.00043933772586644094,0.0014033381928750782,0.0019304099782299212,0.004545268868434519,-0.01738793099745037,0.011054656942816739,0.01660596630048663,0.0002796428709213804,0.000959040363336328,0.0012808888761149985,0.0029623796546730335,-0.010118469343363736,0.006684912289047072,0.009838643737886697,-0.06403278623201684,-0.10962938980487894,0.05456301909101192,0.001276868555116963,0.0073104843662118255,0.0073104843662118255,0.056645973202436785,0.056645973202436785,-0.15522214979594337
9.15,0.0004110353600349557,0.001323652825620314,0.001828294312164985,0.004332196210144517,-0.01676346027870737,0.010645674794265423,0.016058611579486463,0.0002604065435495931,0.0008999797030908226,0.0012066231832317162,0.00280687971112447,-0.009682326186873215,0.00639198227778157,0.009439987806173644,-0.06246961141953037,-0.107635549290515,0.05342789555859524,0.001207795983331304,0.0070094649275947085,0.0070094649275947085,0.055447778721998166,0.055447778721998166,-0.15313168731634075
9.200000000000001,0.0003845619193716796,0.0012485191663496376,0.0017316203892856236,0.004129267459277314,-0.016161830149584597,0.010252303473978338,0.01553048936772666,0.00024249343779234498,0.0008445599479477519,0.001136668768449144,0.002659584121309505,-0.009264981229911314,0.0061120016892477,0.009057847716389815,-0.06094520555113892,-0.10567930045117582,0.0523201260924178,0.0011424598611210846,0.0067208841252552436,0.0067208841252552436,0.05427679916542697,0.05427679916542697,-0.1510693683672736
9.25,0.0003597988003603953,0.0011776754166574442,0.0016400957064588836,0.003935990755844224,-0.015582186915837513,0.009873924669049494,0.015020874201578273,0.00022581253599613632,0.0007925563667272366,0.0010707749718723803,0.0025200572393307293,-0.008865624399300748,0.00584439156589196,0.008691519894754038,-0.059458584419437396,-0.1037598938131695,0.051238941319134874,0.0010806580740196669,0.006444225561280372,0.006444225561280372,0.05313235477668297,0.05313235477668297,-0.14903481505702046
9.3,0.00033663512154488305,0.0011108749573537058,0.001553443642934228,0.003751898612008334,-0.015023709613464173,0.009509945637492469,0.014529070150190188,0.00021027908059721533,0.0007437581203193731,0.0010087057339948954,0.0023878867370862667,-0.008483480511607324,0.005588599213188534,0.008340331791848695,-0.05800878963799401,-0.10187659607649817,0.05018359696388046,0.0010221994394757222,0.00617899441081082,0.00617899441081082,0.05201378488462822,0.05201378488462822,-0.14702765446506627
9.35,0.0003149672184849397,0.001047885460111293,0.001471402587706308,0.003576546673341977,-0.01448560871678145,0.009159798097417035,0.014054409514671181,0.00019581414364335092,0.0006979674014312447,0.0009502387434113721,0.002262682343799751,-0.008117807772874276,0.005344096986216069,0.00800364045657968,-0.05659488793696214,-0.10002868973542614,0.04915337291639929,0.0009669031157108636,0.0059247165133322595,0.0059247165133322595,0.0509204472937756,0.0509204472937756,-0.14504751858751871
9.4,0.00029469817191036043,0.0009884880516630526,0.001393725115480522,0.003409512544905544,-0.013967124899087741,0.008822937167119611,0.013596251589193161,0.00018234422590484835,0.0006549986277043003,0.000895164634399427,0.002144074654503976,-0.007767896342550764,0.005110381133560541,0.007680831178881363,-0.05521597047821144,-0.0982154727077777,0.04814757233586073,0.0009145980425232268,0.005680937502642553,0.005680937502642553,0.04985171769699511,0.04985171769699511,-0.14309404428194214
9.450000000000001,0.00027573736687885273,0.000932476527403063,0.0013201772084933537,0.0032503946786457873,-0.013467527843718215,0.008498840353624571,0.013153981480850317,0.00016980088354295034,0.0006146776848856471,0.0008432862314465081,0.0020317140036549097,-0.00743306695890988,0.004886970695768998,0.0073713161976821096,-0.05387115218952054,-0.09643625797290559,0.047165520792631546,0.0008651224123134962,0.0054472219738307005,0.0054472219738307005,0.048806989109312825,0.048806989109312825,-0.14116687321175916
9.5,0.0002580000808896221,0.0008796566114370322,0.001250537521597177,0.0030988113188069786,-0.012986115103389385,0.008187006587338022,0.012727008985280118,0.0001581203804429813,0.0005768412169429287,0.0007944178379696647,0.00192526940026748,-0.0071126696233597,0.004673406455716042,0.007074533470830458,-0.05255957111736905,-0.09469037321824757,0.04620656544536229,0.0008183231697024371,0.005223152685675073,0.005223152685675073,0.0477856713219722,0.0477856713219722,-0.13926565179035416
9.55,0.0002414070990404142,0.000829845260305715,0.001184596688167789,0.002954399502232391,-0.012522211005817683,0.007886955300593959,0.01231476751521385,0.00014724336444931865,0.0005413359602058221,0.0007483845666372958,0.0018244275211671366,-0.006806082341155672,0.004469249938375113,0.006789945503856847,-0.0512803877978642,-0.09297716049436905,0.04527007425181687,0.0007740555381966411,0.005008329796937448,0.005008329796937448,0.04678719037596023,0.04678719037596023,-0.13739003112499515
9.600000000000001,0.00022588435444277047,0.0007828700077731973,0.001122156664532874,0.002816814110607168,-0.012075165603680934,0.007598225547984848,0.01191671307927723,0.00013711456586015054,0.000508018118798578,0.000705021708853991,0.001728891759142344,-0.0065127099161238705,0.00427408245761056,0.006517038234610865,-0.05003278464533773,-0.09129597587837415,0.04435543521194587,0.0007321825724421985,0.004802370135095361,0.004802370135095361,0.04581098805423395,0.04581098805423395,-0.13553966696067715
9.65,0.00021136259222876276,0.0007385683482295964,0.001063030110751429,0.0026857269718572815,-0.011644353667072897,0.007320375166475023,0.011532323308505708,0.00012768251665260292,0.00047675277879817004,0.0006641741411127035,0.0016383813229634938,-0.006231982797102276,0.004087504207724232,0.006255319970970239,-0.04881596535815039,-0.08964618914555458,0.04346205564177379,0.0006925747346845812,0.004604906496118529,0.004604906496118529,0.044856521391913616,0.044856521391913616,-0.1337142196239788
9.700000000000001,0.00019777705559307263,0.0006967871564057923,0.001007039805698358,0.002560826008073681,-0.011229173716678949,0.007052979973396082,0.011161096528175329,0.00011889928901374348,0.0004474133587121984,0.0006256957660532496,0.0015526303864038381,-0.005963355973901386,0.003909133397602125,0.006004320378965444,-0.047629154341245504,-0.0880271834491345,0.042589361476735435,0.0006551094941274078,0.004415586973955544,0.004415586973955544,0.04392326220373888,0.04392326220373888,-0.13191335396701093
9.75,0.0001850671924175081,0.0006573821412368116,0.000954018094525428,0.0024418144274762268,-0.010829047095976064,0.006795633000519131,0.010802550872678503,0.00011072025185072414,0.0004198810940203657,0.000589448986193006,0.0014713872835585323,-0.005706307920676253,0.0037386054254130024,0.005763589518803476,-0.046471596144998205,-0.08643835500796214,0.041736796603159765,0.0006196709479531855,0.004234074318454993,0.004234074318454993,0.04301069662811322,0.04301069662811322,-0.130136739311527
9.8,0.00017317638112139495,0.000620217331841021,0.0009038063666799588,0.0023284099580692637,-0.010443417080831961,0.00654794376248923,0.01045622344129541,0.00010310384404438874,0.00039404455366370887,0.0005553042084151013,0.0013944137479092718,-0.005460339584689414,0.003575572091911843,0.005532696926406355,-0.045342554919912514,-0.08487911280199134,0.040903822216659926,0.0005861494628357629,0.00406004532050052,0.00406004532050052,0.04211832468709025,0.04211832468709025,-0.12838404939325734
9.850000000000001,0.00016205167447120046,0.0005851645937048238,0.0008562545627664252,0.0022203441207701243,-0.010071748024947504,0.006309537557993356,0.010121669492826262,9.601136329550314e-5,0.00036979918649741655,0.0005231393774118426,0.001321484192724792,-0.005224973418528143,0.003419700850496953,0.005311230738204747,-0.044241313886726336,-0.08334887827539172,0.04008991620624553,0.0005544413358373215,0.003893190223192335,0.003893190223192335,0.0412456598616814,0.0412456598616814,-0.12665496230651968
