# Nuclear Parameter=VB1
# Lambda Parameter=HPL2
# Z=20, N=20, Λ=0
# Number of mesh=600
# rmax=30
# Matching point of shooting = 7.45

r(fm),Vll(MeV),Vlp(MeV),Vln(MeV),VNp(MeV),VNn(MeV),Vcoul(MeV)
2.75,-28.33224788101297,0.0,0.0,-49.48984839393436,-48.668904908291694,8.83889472052147
2.8000000000000003,-28.016786608569625,0.0,0.0,-49.1789638070957,-48.399835038561086,8.773167933168496
2.85,-27.679450499433457,0.0,0.0,-48.87702779148179,-48.14151601687397,8.706492523283627
2.9000000000000004,-27.319873574779685,0.0,0.0,-48.5831332080694,-47.893134391590436,8.638905425290432
2.95,-26.93783664900421,0.0,0.0,-48.29581606955557,-47.65329940681912,8.570446987070126
3.0,-26.533272094680292,0.0,0.0,-48.01303305862728,-47.420014929306205,8.501160973800404
3.0500000000000003,-26.10626505818753,0.0,0.0,-47.73214321173337,-47.1906555683177,8.4310945427748
3.1,-25.65705085263241,0.0,0.0,-47.44989536797079,-46.96194878505057,8.36029818708691
3.1500000000000004,-25.18600834857274,0.0,0.0,-47.162423273679714,-46.7299651000773,8.28882564615111
3.2,-24.69364932515202,0.0,0.0,-46.865250523401194,-46.49011881166289,8.216733781202807
3.25,-24.180603944214752,0.0,0.0,-46.5533077996933,-46.237181925900536,8.14408241419231
3.3000000000000003,-23.647602771123175,0.0,0.0,-46.220965129011184,-45.965314250088,8.070934128869258
3.35,-23.095456084288156,0.0,0.0,-45.86208206821151,-45.66811278195654,7.997354033359636
3.4000000000000004,-22.525031576501085,0.0,0.0,-45.47007883152244,-45.338683593366866,7.923409484169509
3.45,-21.93723192915248,0.0,0.0,-45.03803130303364,-44.96973929900335,7.849169772308024
3.5,-21.33297409791288,0.0,0.0,-44.55879258657291,-44.55372485049775,7.774705773099085
3.5500000000000003,-20.71317243584646,0.0,0.0,-44.02514314564462,-44.082973727654085,7.700089562229224
3.6,-20.078727936802842,0.0,0.0,-43.429970597305676,-43.549895529811366,7.625394001632526
3.6500000000000004,-19.430525839823506,0.0,0.0,-42.76647876117924,-42.94719442102857,7.550692299905342
3.7,-18.769443523269846,0.0,0.0,-42.02842355297634,-42.26811578229529,7.476057553027895
3.75,-18.096369976410493,0.0,0.0,-41.210370716165976,-41.50671574294092,7.401562272191933
3.8000000000000003,-17.412237137910182,0.0,0.0,-40.30796725136695,-40.65814505375936,7.327277906432491
3.85,-16.718062061980408,0.0,0.0,-39.31821491115308,-39.71893521237722,7.253274368473967
3.9000000000000004,-16.014997316316478,0.0,0.0,-38.2397306330402,-38.68727121749186,7.179619572664323
3.95,-15.30438541468421,0.0,0.0,-37.072975813725144,-37.56323234529821,7.106378994032252
4.0,-14.587811689764958,0.0,0.0,-35.82043452801173,-36.34898055650887,7.033615257319342
4.05,-13.867149093076337,0.0,0.0,-34.486720811206695,-35.048876201656384,6.9613877642908095
4.1000000000000005,-13.144588214167737,0.0,0.0,-33.0785974496925,-33.66950309028044,6.889752366715659
4.15,-12.422646501633773,0.0,0.0,-31.604893564743687,-32.21958992656282,6.818761091157674
4.2,-11.70415227425604,0.0,0.0,-30.076315439908527,-30.70982239504515,6.748461920186501
4.25,-10.992201507747842,0.0,0.0,-28.505153915570727,-29.152549181458692,6.678898632880794
4.3,-10.290088294540995,0.0,0.0,-26.90490125416425,-27.56139492616204,6.610110705648043
4.3500000000000005,-9.601212903828886,0.0,0.0,-25.289799405204672,-25.950802262248434,6.542133272533767
4.4,-8.928974059709423,0.0,0.0,-23.674348746509626,-24.33553235420908,6.474997142441555
4.45,-8.27665397588064,0.0,0.0,-22.072810510572893,-22.73015758182222,6.408728869130868
4.5,-7.647305521446884,0.0,0.0,-20.498736519819026,-21.14858049651482,6.343350868579675
4.55,-7.043650519931204,0.0,0.0,-18.96455645973122,-19.60360981607073,6.278881577346574
4.6000000000000005,-6.467996698470035,0.0,0.0,-17.48124627460347,-18.106617574715635,6.21533564496741
4.65,-5.922178497533206,0.0,0.0,-16.058092470997575,-16.667292703857978,6.152724153171666
4.7,-5.4075242362621685,0.0,0.0,-14.702557539067458,-15.29349666916941,6.091054854776124
4.75,-4.924849441745927,0.0,0.0,-13.420242717505998,-13.991217706847177,6.030332425461091
4.800000000000001,-4.47447386201842,0.0,0.0,-12.214937020918342,-12.764612784029973,5.970558722198488
4.8500000000000005,-4.056258033435513,0.0,0.0,-11.088736465219306,-11.616121313631886,5.911733042817614
4.9,-3.6696543556614927,0.0,0.0,-10.042214938064411,-10.546632063742523,5.853852382000218
4.95,-3.3137674019530086,0.0,0.0,-9.074627936836054,-9.555684393366203,5.79691167983554
5.0,-2.987418526617502,0.0,0.0,-8.184131940798338,-8.641686428506087,5.740904059891089
5.050000000000001,-2.6892105486789006,0.0,0.0,-7.368004889015978,-7.802135458627372,5.685821054530037
5.1000000000000005,-2.4175892109277584,0.0,0.0,-6.622856508620807,-7.033829088760681,5.631652815906525
5.15,-2.170899082849762,0.0,0.0,-5.944820587150969,-6.333059031484818,5.578388311681359
5.2,-1.9474324811694335,0.0,0.0,-5.329724355875381,-5.695782509269553,5.526015505016283
5.25,-1.745470753095189,0.0,0.0,-4.773232739168975,-5.11776884757076,5.47452151882608
5.300000000000001,-1.5633178729916153,0.0,0.0,-4.270967240830445,-4.594720881377365,5.423892784599551
5.3500000000000005,-1.399326740075653,0.0,0.0,-3.8186006845914235,-4.122372272205078,5.374115176351522
5.4,-1.251918848570021,0.0,0.0,-3.411929963200552,-3.6965627967149706,5.325174130448754
5.45,-1.1195981582338272,0.0,0.0,-3.0469294677735697,-3.313294210041018,5.27705475217361
5.5,-1.0009600512941308,0.0,0.0,-2.7197880641699914,-2.9687695032752317,5.229741909961261
5.550000000000001,-0.8946962493562131,0.0,0.0,-2.426932448162974,-2.6594183572449097,5.183220318278952
5.6000000000000005,-0.7995965050046361,0.0,0.0,-2.1650395252197456,-2.3819114228732414,5.137474610117984
5.65,-0.7145477969696201,0.0,0.0,-1.9310401870844223,-2.1331657956235306,5.0924894000484375
5.7,-0.6385316595608195,0.0,0.0,-1.7221165434562555,-1.9103437456004075,5.048249338749343
5.75,-0.5706201768897038,0.0,0.0,-1.535694346204165,-1.710846449609582,5.004739159878618
5.800000000000001,-0.509971076980465,0.0,0.0,-1.3694320375393159,-1.5323041691028776,4.9619437200913605
5.8500000000000005,-0.45582227418574894,0.0,0.0,-1.2212075751794165,-1.3725640416825806,4.919848032955722
5.9,-0.40748613233884085,0.0,0.0,-1.0891039431018543,-1.2296764103906799,4.878437297454756
5.95,-0.36434365633642807,0.0,0.0,-0.971394047790525,-1.1018804064725527,4.8376969217024826
6.0,-0.32583876599520667,0.0,0.0,-0.8665255258288542,-0.9875893268205579,4.797612542443987
6.050000000000001,-0.29147276217361273,0.0,0.0,-0.773105846481133,-0.8853762042754948,4.7581700408537575
6.1000000000000005,-0.2607990601297047,0.0,0.0,-0.6898879788556688,-0.7939598538579876,4.719355555094314
6.15,-0.23341823764938147,0.0,0.0,-0.6157568034053548,-0.7121915869845687,4.68115549004852
6.2,-0.2089734244021342,0.0,0.0,-0.5497163780233619,-0.6390427150007776,4.643556524594318
6.25,-0.18714604312900984,0.0,0.0,-0.4908781162381623,-0.5735929093995904,4.6065456167496714
6.300000000000001,-0.16765190163881144,0.0,0.0,-0.4384498958295627,-0.5150194457523661,4.57011000697837
6.3500000000000005,-0.15023762631421653,0.0,0.0,-0.39172608781944634,-0.4625873289263554,4.534237219913717
6.4,-0.13467742218215373,0.0,0.0,-0.3500784759246091,-0.4156402763015811,4.498915064726877
6.45,-0.12077014097796093,0.0,0.0,-0.3129480232744145,-0.37359252151196426,4.464131634339547
6.5,-0.10833663654182274,0.0,0.0,-0.279837434933215,-0.33592139216543976,4.4298753036563765
6.550000000000001,-0.09721738593466135,0.0,0.0,-0.2503044602701668,-0.30216060978312814,4.396134726970975
6.6000000000000005,-0.08727035453906161,0.0,0.0,-0.22395587749366722,-0.27189425784130244,4.362898834680116
6.65,-0.07836908387613456,0.0,0.0,-0.20044210293476675,-0.2447513635152066,4.3301568294237756
6.7,-0.07040098173421615,0.0,0.0,-0.17945236931978623,-0.22040103989992335,4.297898181753516
6.75,-0.06326579532767625,0.0,0.0,-0.16071041985568915,-0.1985481376522469,4.266112625418461
6.800000000000001,-0.05687424947746499,0.0,0.0,-0.14397066811562223,-0.1789293578042171,4.2347901523463145
6.8500000000000005,-0.05114683315004262,0.0,0.0,-0.1290147771955981,-0.16130978067682986,4.203921007386581
6.9,-0.046012719051785986,0.0,0.0,-0.11564861522955931,-0.14547976917755612,4.173495682873986
6.95,-0.041408802311506024,0.0,0.0,-0.10369954796293966,-0.13125220815618455,4.14350491306214
7.0,-0.03727884556719911,0.0,0.0,-0.09301403260062997,-0.11846004482139795,4.113939668470439
7.050000000000001,-0.03357271898741182,0.0,0.0,-0.08345548050248902,-0.10695409841909188,4.084791150181086
7.1000000000000005,-0.03024572489184718,0.0,0.0,-0.07490235945784807,-0.09660111039838062,4.056050784117667
7.15,-0.02725799768571598,0.0,0.0,-0.0672465092097891,-0.08728200911912558,4.027710215332051
7.2,-0.024573970786024676,0.0,0.0,-0.0603916466098,-0.07889036577153621,3.999761302322271
7.25,-0.022161903097398038,0.0,0.0,-0.05425203926459552,-0.07133102058252949,3.972196111400409
7.300000000000001,-0.01999345839290382,0.0,0.0,-0.04875132879431502,-0.06451886057716182,3.9450069111264328
7.3500000000000005,-0.018043331682922464,0.0,0.0,-0.04382148688129261,-0.058377732174995964,3.91818616682115
7.4,-0.01628915142939625,0.0,0.0,-0.0394021091571362,-0.052840554742537064,3.891726535169145
7.45,-0.014706791445497044,0.0,0.0,-0.03543532134939172,-0.04782844394896781,3.8656208589204377
7.5,-0.013288861117507161,0.0,0.0,-0.03188366826329048,-0.043334787165327265,3.839862161697906
7.550000000000001,-0.012008392547406356,0.0,0.0,-0.028693200219857308,-0.03926214905802082,3.814443642934681
7.6000000000000005,-0.010855022083893188,0.0,0.0,-0.025829619504209207,-0.03558489670643607,3.789358672886774
7.65,-0.009815584377061292,0.0,0.0,-0.02325846242540039,-0.032262602968174466,3.7646007877856364
7.7,-0.008878504102988434,0.0,0.0,-0.02094917089087136,-0.02925993989364255,3.740163685110996
7.75,-0.008033414874447071,0.0,0.0,-0.018874453712893598,-0.026545203647670726,3.716041218985178
7.800000000000001,-0.0072710296018945195,0.0,0.0,-0.017009929605773712,-0.024089931797000485,3.692227395689333
7.8500000000000005,-0.006583025099126392,0.0,0.0,-0.015333809995045217,-0.021868562104320186,3.6687163693014413
7.9,-0.005961939332175594,0.0,0.0,-0.01382661711431712,-0.019858128214613566,3.6455024374554204
7.95,-0.005401079896945846,0.0,0.0,-0.012470933395955064,-0.01803798815358907,3.6225800372202435
8.0,-0.00489444247160095,0.0,0.0,-0.011251178618734682,-0.01638958201606959,3.5999437410976083
8.05,-0.004436638132107838,0.0,0.0,-0.010153411680608784,-0.014896215629157366,3.5775882531364114
8.1,-0.004022828545380727,0.0,0.0,-0.00916515422307263,-0.013542867335749673,3.555508405162006
8.15,-0.0036486681661333123,0.0,0.0,-0.00827523365078916,-0.012316015364010292,3.533699153118061
8.200000000000001,-0.0033102526623702286,0.0,0.0,-0.0074736433706610395,-0.01120348353199876,3.512155573518668
8.25,-0.0030040728819805424,0.0,0.0,-0.006751418322769196,-0.010194303288195077,3.4908728600082046
8.3,-0.0027269737503803604,0.0,0.0,-0.006100524095158525,-0.009278590311587684,3.469846320026396
8.35,-0.0024761175577769005,0.0,0.0,-0.005513758108706477,-0.008447434092696481,3.4490713715759247
8.4,-0.0022489511553949156,0.0,0.0,-0.004984661530159735,-0.007692799092184011,3.428543540089936
8.450000000000001,-0.0020431766338391113,0.0,0.0,-0.004507440723493822,-0.007007436229177295,3.40825845539669
8.5,-0.001856725104452861,0.0,0.0,-0.0040768971843059346,-0.006384803589316375,3.388211848778692
8.55,-0.001687733246787668,0.0,0.0,-0.003688365021045518,-0.005818995364875132,3.3683995501235593
8.6,-0.0015345223227538724,0.0,0.0,-0.0033376551523203427,-0.0053046781478812265,3.3488174851639525
8.65,-0.0013955793912176974,0.0,0.0,-0.0030210054828484325,-0.0048370337934997435,3.3294616728038884
8.700000000000001,-0.0012695404862571177,0.0,0.0,-0.0027350364033030643,-0.004411708156524404,3.310328222528826
8.75,-0.0011551755483959177,0.0,0.0,-0.002476711032508542,-0.004024765079778716,3.291413331896914
8.8,-0.0010513749213105826,0.0,0.0,-0.0022432996853365052,-0.003672645080749178,3.2727132841088693
8.85,-0.0009571372470621696,0.0,0.0,-0.0020323481071379346,-0.0033521282427394143,3.254224445653992
8.9,-0.0008715586111651265,0.0,0.0,-0.0018416490665276188,-0.003060300870169713,3.2359432640298884
8.950000000000001,-0.0007938228050144527,0.0,0.0,-0.0016692169435310906,-0.00279452551505176,3.217866265533501
9.0,-0.000723192587596164,0.0,0.0,-0.0015132649901961914,-0.0025524140238519094,3.199990053121153
9.05,-0.0006590018412052299,0.0,0.0,-0.0013721849763454878,-0.002331803291487474,3.1823113043353413
9.1,-0.0006006485272724953,0.0,0.0,-0.001244528964713681,-0.0021307334426107997,3.164826769296048
9.15,-0.0005475883585193645,0.0,0.0,-0.0011289929877418585,-0.0019474281900844987,3.147533268754499
9.200000000000001,-0.0004993291126620267,0.0,0.0,-0.0010244024231974161,-0.0017802771470610266,3.1304276922072423
9.25,-0.0004554255208933061,0.0,0.0,-0.0009296988878919701,-0.0016278198926884388,3.113506996068565
9.3,-0.00041547467150442264,0.0,0.0,-0.0008439284884298019,-0.0014887316125304418,3.0967682018992875
9.35,-0.00037911187535510417,0.0,0.0,-0.0007662312853775036,-0.0013618101535556742,3.0802083946900534
9.4,-0.00034600694555947994,0.0,0.0,-0.0006958318427833798,-0.001245964350310708,3.063824721197305
9.450000000000001,-0.00031586084879536304,0.0,0.0,-0.0006320307487890515,-0.0011402034938397428,3.047614388330129
9.5,-0.00028840269013805575,0.0,0.0,-0.0005741970053671948,-0.0010436278282620168,3.031574661586326
9.55,-0.0002633869973283855,0.0,0.0,-0.0005217611961633228,-0.000955419971842961,3.0157028635360064
9.600000000000001,-0.0002405912739593366,0.0,0.0,-0.0004742093511593,-0.0008748371700462673,2.9999963723511236
9.65,-0.00021981379425650734,0.0,0.0,-0.00043107743555286475,-0.0008012042975764211,2.984452620379422
9.700000000000001,-0.00020087161497698,0.0,0.0,-0.0003919463979793517,-0.0007339075349379224,2.969069092761286
9.75,-0.00018359878249409744,0.0,0.0,-0.00035643772008807617,-0.0006723886526504411,2.9538433260880654
9.8,-0.00016784471540944441,0.0,0.0,-0.00032420941562969494,-0.0006161398430778467,2.938772907100478
9.850000000000001,-0.00015347274506416443,0.0,0.0,-0.0002949524326869831,-0.0005646990459287862,2.923855471425757
9.9,-0.0001403587981378403,0.0,0.0,-0.0002683874175671859,-0.000517645718950921,2.9090887023522556
9.950000000000001,-0.00012839020714738964,0.0,0.0,-0.0002442618032343777,-0.0004745970102358396,2.8944703296402383
10.0,-0.00011746463611138606,0.0,0.0,-0.00022234718905159653,-0.00043520429293829766,2.879998128367676
10.05,-0.00010748910994573044,0.0,0.0,-0.00020243698207760978,-0.0003991500271465686,2.8656699178098783
10.100000000000001,-9.83791373208457e-5,0.0,0.0,-0.000184344273267025,-0.00036614491716775,2.851483560351828
10.15,-9.005791775322085e-5,0.0,0.0,-0.00016789992469522718,-0.0003359253356564931,2.8374369604321688
10.200000000000001,-8.245562463824744e-5,0.0,0.0,-0.00015295084640813448,-0.0003082509888555695,2.823528063517757
10.25,-7.55087567685714e-5,0.0,0.0,-0.00013935844371251353,-0.0002829027997672064,2.8097548551078164
10.3,-6.915955163248385e-5,0.0,0.0,-0.00012699721770359726,-0.0002596809883635884,2.796115359766707
10.350000000000001,-6.335545446022688e-5,0.0,0.0,-0.0001157535035997601,-0.00023840333000365652,2.782607640184362
10.4,-5.8048637589551574e-5,0.0,0.0,-0.00010552433303925026,-0.00021890357507165813,2.769229796263514
10.450000000000001,-5.319556526396147e-5,0.0,0.0,-9.621640791406353e-5,-0.0002010300145165567,2.755979964232819
10.5,-4.87565994633996e-5,0.0,0.0,-8.774517458682756e-5,-0.00018464417746670477,2.742856315785061
10.55,-4.469564280378444e-5,0.0,0.0,-8.003398847450973e-5,-0.0001696196484393258,2.7298570572395953
10.600000000000001,-4.097981493437353e-5,0.0,0.0,-7.301336000298113e-5,-0.0001558409928761276,2.7169804287282875
10.65,-3.7579159214202275e-5,0.0,0.0,-6.662027384955423e-5,-0.0001432027808258517,2.7042247034041735
10.700000000000001,-3.446637676596979e-5,0.0,0.0,-6.079757421026016e-5,-0.00013160869957728474,2.6915881866721096
10.75,-3.161658529039532e-5,0.0,0.0,-5.5493409562324314e-5,-0.00012097074693016713,2.6790692154407267
10.8,-2.9007100280529406e-5,0.0,0.0,-5.066073105140827e-5,-0.00011120849758938686,2.666666157395005
10.850000000000001,-2.6617236505877195e-5,0.0,0.0,-4.625683922361571e-5,-0.00010224843588608001,2.6543774102888205
10.9,-2.4428127843727995e-5,0.0,0.0,-4.2242974352545186e-5,-9.402334867766757e-5,2.6422014012568193
10.950000000000001,-2.2422563721847244e-5,0.0,0.0,-3.858394608751724e-5,-8.647177286352975e-5,2.630136586145038
11.0,-2.05848406048455e-5,0.0,0.0,-3.524779857625784e-5,-7.953749248056957e-5,2.6181814488596555
11.05,-1.8900627108045182e-5,0.0,0.0,-3.220550759901013e-5,-7.316908081922455e-5,2.6063345007333387
11.100000000000001,-1.7356841459156305e-5,0.0,0.0,-2.9430706595673463e-5,-6.731948343048238e-5,2.5945942799086086
11.15,-1.59415401511097e-5,0.0,0.0,-2.6899438777238435e-5,-6.194563828292335e-5,2.582959350737721
11.200000000000001,-1.464381674028522e-5,0.0,0.0,-2.4589932791058903e-5,-5.700812967963535e-5,2.5714283031985397
11.25,-1.3453709844416323e-5,0.0,0.0,-2.2482399659720234e-5,-5.247087286208327e-5,2.5599997523259197
11.3,-1.2362119484672478e-5,0.0,0.0,-2.055884893821908e-5,-4.8300826514698684e-5,2.5486723376581115
11.350000000000001,-1.1360730997831934e-5,0.0,0.0,-1.8802922236516504e-5,-4.446773064320637e-5,2.537444722697752
11.4,-1.044194581795173e-5,0.0,0.0,-1.7199742436563948e-5,-4.0943867534293444e-5,2.526315594386973
11.450000000000001,-9.598818493261701e-6,0.0,0.0,-1.5735777096688702e-5,-3.770384371633185e-5,2.5152836625962194
11.5,-8.824999363961828e-6,0.0,0.0,-1.4398714683727483e-5,-3.472439103308786e-5,2.504347659626352
11.55,-8.114682380678575e-6,0.0,0.0,-1.317735240596044e-5,-3.1984185116073814e-5,2.493506339723644
11.600000000000001,-7.462557592264978e-6,0.0,0.0,-1.2061494539486055e-5,-2.9463679698763363e-5,2.4827584786072845
11.65,-6.863767875834862e-6,0.0,0.0,-1.1041860248359463e-5,-2.7144955358565044e-5,2.4721028730090024
11.700000000000001,-6.313869521840546e-6,0.0,0.0,-1.0109999995746361e-5,-2.5011581401561093e-5,2.461538340224475
11.75,-5.808796323189796e-6,0.0,0.0,-9.258219730864482e-6,-2.3048489722349814e-5,2.4510637176761527
11.8,-5.344826850033796e-6,0.0,0.0,-8.47951211517955e-6,-2.1241859577368128e-5,2.440677862487175
11.850000000000001,-4.918554621460863e-6,0.0,0.0,-7.767494122424596e-6,-1.9579012306488758e-5,2.4303796510660427
11.9,-4.526860912076771e-6,0.0,0.0,-7.116350411035484e-6,-1.8048315124993463e-5,2.4201679787017443
11.950000000000001,-4.1668899556778965e-6,0.0,0.0,-6.520781925373223e-6,-1.663909318728636e-5,2.410041759169027
12.0,-3.836026330174124e-6,0.0,0.0,-5.975959234262654e-6,-1.5341549195696398e-5,2.3999999243434975
12.05,-3.531874327753323e-6,0.0,0.0,-5.4774801623436255e-6,-1.4146689892917723e-5,2.390041423826317
12.100000000000001,-3.2522391323144407e-6,0.0,0.0,-5.021331312268861e-6,-1.304625883605455e-5,2.380165224578158
12.15,-2.9951096424674334e-6,0.0,0.0,-4.60385311402523e-6,-1.2032674903972458e-5,2.3703703105622056
12.200000000000001,-2.75864279320221e-6,0.0,0.0,-4.221708072313879e-6,-1.1098976038658502e-5,2.360655682395905
12.25,-2.5411492427204056e-6,0.0,0.0,-3.87185191415946e-6,-1.0238767765724104e-5,2.351020357011239
12.3,-2.3410803030633277e-6,0.0,0.0,-3.5515073671273513e-6,-9.446176079555913e-6,2.34146336732327
12.350000000000001,-2.157016004211831e-6,0.0,0.0,-3.258140324083979e-6,-8.71580431542801e-6,2.331983761906732
12.4,-1.9876541913053795e-6,0.0,0.0,-2.989438173429984e-6,-8.042693664206147e-6,2.3225806046804274
12.450000000000001,-1.8318005637196426e-6,0.0,0.0,-2.743290094614655e-6,-7.422287015725544e-6,2.3132529745992287
12.5,-1.6883595729642296e-6,0.0,0.0,-2.5177691375524785e-6,-6.85039584452503e-6,2.303999965353455
12.55,-1.556326103841225e-6,0.0,0.0,-2.3111159216035028e-6,-6.323169876787763e-6,2.294820685075436
12.600000000000001,-1.434777870090927e-6,0.0,0.0,-2.1217238051819514e-6,-5.83706930022489e-6,2.285714256053045
12.65,-1.322868461919431e-6,0.0,0.0,-1.948125390998961e-6,-5.388839299493658e-6,2.276679814450031
12.700000000000001,-1.2198209883960947e-6,0.0,0.0,-1.7889802445408854e-6,-4.97548671869555e-6,2.2677165100329466
12.75,-1.124922262806388e-6,0.0,0.0,-1.6430637148132281e-6,-4.594258669815482e-6,2.2588235059044854
12.8,-1.0375174836620261e-6,0.0,0.0,-1.5092567566902511e-6,-4.242622921681819e-6,2.2499999782430806
12.850000000000001,-9.570053682811996e-7,0.0,0.0,-1.386536663575854e-6,-3.918249918397339e-6,2.2412451160485665
12.9,-8.828336996691407e-7,0.0,0.0,-1.2739686275357104e-6,-3.618996289252073e-6,2.2325581208937595
12.950000000000001,-8.144952509098621e-7,0.0,0.0,-1.1706980517387484e-6,-3.3428897240624875e-6,2.223938206681781
13.0,-7.515240544387544e-7,0.0,0.0,-1.0759435469837567e-6,-3.0881150987401662e-6,2.2153845994089827
