# Nuclear Parameter=VB1
# Lambda Parameter=HPL2
# Z=114, N=184, Λ=0
# Number of mesh=600
# rmax=30
# Matching point of shooting = 7.45

r(fm),Rp1,Rp2,Rp3,Rp4,Rp5,Rp6,Rp7,Rp8,Rp9,Rp10,Rp11,Rp12,Rp13,Rp14,Rp15,Rp16,Rp17,Rp18,Rp19,Rp20,Rp21,Rp22,Rp23,Rn1,Rn2,Rn3,Rn4,Rn5,Rn6,Rn7,Rn8,Rn9,Rn10,Rn11,Rn12,Rn13,Rn14,Rn15,Rn16,Rn17,Rn18,Rn19,Rn20,Rn21,Rn22,Rn23,Rn24,Rn25,Rn26,Rn27,Rn28,Rn29,Rn30,Rn31,Rl1,Rl2,Rl3,Rl4,Rl5,Rl6,Rl7,Rl8,Rl9,Rl10,Rl11,Rl12,Rl13,Rl14,Rl15,Rl16,Rl17,Rl18,Rl19,Rl20,Rl21
3.6,0.4696873195491837,0.4019884563043828,0.4196822902028222,0.2994827238305756,0.33000003344672296,0.20375896486561132,0.20620133497535642,0.2432592790220823,0.45161711901139956,0.43737719335135467,0.1338123898311091,0.1709653502847206,0.5102153362288201,0.08285606343580783,0.5099645884339765,-0.30984911494615436,0.1152024340588893,0.04944397990651603,0.45464734047865824,0.4665479097020793,0.023428955575946354,-0.00010727693727404079,0.0745099280045738,0.46376382823465256,0.4022291739216751,0.4130133795550289,0.31128846684936684,0.3318804342399153,0.25817638612660476,0.2228739430423902,0.2509439024690596,0.47064864790133626,0.15015260652516296,0.4613582033319155,0.18128020779445947,0.5247962522374379,0.09621446976287673,0.5249798959463012,-0.31260492473091495,0.1258836028090106,0.05908686387478834,0.47437971099809245,0.4841514587654052,0.0256885555164603,0.00270026129871126,0.08410806720991286,-0.034976111963082535,0.3750059173797254,0.3865054138597911,0.3108311315226775,0.28059497876792794,-0.38534981588231976,-0.05384872792448943,0.26571858998126924,0.4839650721704089,0.4268903934227385,0.4268903934227385,0.32825907875169397,0.32825907875169397,0.2015416567149144,0.23147554150435398,0.23147554150435398,0.43789112098328786,0.43789112098328786,0.1524026358825181,0.1524026358825181,0.4886480895228377,0.4886480895228377,-0.27509542920304164,0.09401632299007065,0.09401632299007065,0.4037914479278483,0.4037914479278483,0.0730458215630841,0.0730458215630841
3.6500000000000004,0.4713815103992615,0.40871558509924283,0.42620873104323853,0.3083971396021988,0.33921312895346556,0.18746545251377678,0.21501913990192198,0.253069625875779,0.4427136390673594,0.4269267347168864,0.1412942436219431,0.18000692901600393,0.5120297486225242,0.08859683848216236,0.5095866954243289,-0.32724337617374594,0.1227665340086943,0.05354269426870295,0.46428358474468356,0.4744803352034468,-0.0028795039491780836,-0.026433156129893734,0.08037335580410239,0.46733597239148716,0.40964175369137623,0.42050031925973974,0.3206053430988417,0.3416416289184373,0.2422485860866688,0.23223161649728039,0.26127022608755157,0.4618324549632769,0.15833808498342572,0.4514616297713663,0.19093157067959174,0.525900726519397,0.10270385614984094,0.524644346571569,-0.33021926398530116,0.13414764194850085,0.06385721542941318,0.4833318947483089,0.49201103521770695,-0.0008333093790652739,-0.023881533699024148,0.09069954011226845,-0.038275787869950825,0.3879077426798867,0.3988670716638913,0.2904180127490815,0.25955069931260977,-0.37754558319825543,-0.05877138794536341,0.27888788829129885,0.4856595719842946,0.4334407202797218,0.4334407202797218,0.3373240975029088,0.3373240975029088,0.1853606327270733,0.24079269942155201,0.24079269942155201,0.42879582237790237,0.42879582237790237,0.16051430062859795,0.16051430062859795,0.48973882941983404,0.48973882941983404,-0.29178225316496553,0.10027264697325028,0.10027264697325028,0.4120717483298756,0.4120717483298756,0.053905635999642924,0.053905635999642924
3.7,0.4729628128362441,0.4153529104641219,0.4326281199967882,0.31734551888539264,0.34843299821826995,0.1709339639764355,0.2239985112295974,0.26302490166941883,0.4331253931099983,0.41578758211606,0.1490176717500862,0.18930274655565096,0.5130764171232062,0.094602592719575,0.5083716629194707,-0.3437151185685643,0.13064334940361355,0.057887616687584256,0.47340967560662633,0.4817827234389166,-0.029184737357625935,-0.05267724864595217,0.08655722668008903,0.4707460760453452,0.4169311332163651,0.4278586606187052,0.32992564331551516,0.3513955491985313,0.2259699767740904,0.24173101688994222,0.27173416131133316,0.45221013798816656,0.16676311600890517,0.4407573777141819,0.20084053604198868,0.5261040176303264,0.1094735381126836,0.5233543834437986,-0.3468146131441915,0.14274112477598935,0.06890002759754242,0.49163239542718384,0.49912143415393084,-0.02734908141852743,-0.05037418064837537,0.09764083167954922,-0.04181014327074055,0.4005599162942354,0.41088005369048647,0.2689528435233024,0.23754542665675668,-0.3678935749040266,-0.06402110758027493,0.2921723362014844,0.48716826461420903,0.4398253551512115,0.4398253551512115,0.34635722613520714,0.34635722613520714,0.16891252511728297,0.2502288569395276,0.2502288569395276,0.4189704745192446,0.4189704745192446,0.16885006094206692,0.16885006094206692,0.4900325813348133,0.4900325813348133,-0.30762935197264174,0.10679214955232033,0.10679214955232033,0.419870040635851,0.419870040635851,0.03459261545817738,0.03459261545817738
3.75,0.4744302480506692,0.4218937482515039,0.4389342340427215,0.3263180664986035,0.35764910119186444,0.15418549753635827,0.2331315378224209,0.2731147663084949,0.4228621174072543,0.4039736385829749,0.15697993497235666,0.19884675735634186,0.5133365952576572,0.10087627980891412,0.5063061191513727,-0.35921631619949607,0.1388331261348474,0.062485967550486896,0.48198475190662715,0.48841616339328237,-0.05540002802790372,-0.07875069967064034,0.09306782672648119,0.47399032755623016,0.424089212833835,0.4350787271989914,0.33923864847243207,0.36112859873372316,0.20936239209462532,0.2513630839400745,0.28232249777465046,0.44179158297640136,0.17542373724275587,0.4292564258469923,0.21099843017306485,0.5253881230423444,0.11652568022781293,0.5210919787691964,-0.3623386213232927,0.1516622203516839,0.07422249387247327,0.4992395237702971,0.505437132964848,-0.053765355528323004,-0.07668237225668405,0.10493706889198322,-0.045589272824787655,0.41291398925709943,0.42248857632694786,0.24650386546855557,0.21465092516109577,-0.3564388825908299,-0.06960835755325884,0.30553379429683214,0.4884906777808267,0.44603746965221,0.44603746965221,0.35534713286100555,0.35534713286100555,0.1522209010870345,0.2597735110899056,0.2597735110899056,0.40842752916653174,0.40842752916653174,0.17740449160888808,0.17740449160888808,0.48951394690618394,0.48951394690618394,-0.322590824399236,0.11357575364702886,0.11357575364702886,0.427151674767289,0.427151674767289,0.015167508835888967,0.015167508835888967
3.8000000000000003,0.4757824620413262,0.428331126809574,0.44512050639000206,0.33530456323843727,0.3668504120255211,0.13724126017727015,0.2424096634740239,0.2833281088982132,0.41193475238351596,0.3914999753491319,0.16517755921991467,0.20863192532619748,0.5127930450138626,0.10742023722623688,0.5033783940068188,-0.37370143018187285,0.1473351111813624,0.06734461757705157,0.48996839177954277,0.49434256904315926,-0.08143826985840014,-0.10456462545235322,0.09991066504757522,0.4770653115055811,0.43110822893664097,0.4421511092892312,0.34853369362274556,0.37082709566823235,0.19244850120035384,0.2611184434614835,0.2930214604290909,0.4305888597787195,0.18431543471713366,0.4169720258916943,0.22139562498339588,0.5237376501029198,0.1238618963864225,0.5178419499027997,-0.37674223214729596,0.1609080011615955,0.07983146121921925,0.5061131087076897,0.5109143811882617,-0.0799883330934528,-0.10271056922540732,0.11259242384980941,-0.04962321944132198,0.42492113140477855,0.4336364949715957,0.2231448309635235,0.190944384439656,-0.34323567082846346,-0.07554300854202185,0.31893218322476957,0.4896264529866434,0.45207038906841307,0.45207038906841307,0.3642823950118441,0.3642823950118441,0.13530971284503027,0.26941569265545423,0.26941569265545423,0.3971810925612342,0.3971810925612342,0.18617146096864395,0.18617146096864395,0.48816952187479995,0.48816952187479995,-0.33662333557541685,0.12062370401365252,0.12062370401365252,0.43388278282308645,0.43388278282308645,-0.00430814187686788,-0.00430814187686788
3.85,0.47701773444866347,0.4346577904817119,0.4511800261002742,0.34429437049822054,0.37602541700824194,0.12012267330065124,0.25182368464632127,0.2936530384069256,0.40035545298332603,0.37838283819643365,0.17360631614936697,0.21865019472020256,0.5114301223378298,0.11423614887355192,0.4995785921297981,-0.38712753226986824,0.15614749707067876,0.07247004163341676,0.49732077446701345,0.4995248378608291,-0.10721226244373298,-0.13003040799524498,0.1070903972579127,0.4799680118997743,0.4379807610116044,0.44906669708572616,0.35780018071954484,0.3804773200005261,0.17525175015904543,0.27098741587081315,0.30381675254267787,0.4186161827941269,0.19343313397665918,0.4039196935716681,0.23202155437653132,0.5211398708764643,0.13148321945531286,0.5135920812658781,-0.38997987385116045,0.17047441958972873,0.08573338584585721,0.5122146526463347,0.5155114604390736,-0.10592422580569685,-0.1283634197807223,0.12061005266888984,-0.053921929685799654,0.4365323059935946,0.4442675977421648,0.1989546902495847,0.1665081216708025,-0.32834693112455615,-0.08183424873157137,0.33232557872202867,0.4905753418256009,0.45791759716640457,0.45791759716640457,0.37315151551063414,0.37315151551063414,0.11820325502173183,0.2791439806626601,0.2791439806626601,0.38524689526231565,0.38524689526231565,0.195144126315162,0.195144126315162,0.4859879570025222,0.4859879570025222,-0.34968625108732004,0.12793553848340075,0.12793553848340075,0.4400304160897128,0.4400304160897128,-0.023772227755915035,-0.023772227755915035
3.9000000000000004,0.4781339892059125,0.4408662049759618,0.4571055401129401,0.3532764366583698,0.3851621147968892,0.10285137748039566,0.26136375023090985,0.3040768767306101,0.38813759721714103,0.36463965298088447,0.1822612056889056,0.22889246340490008,0.5092338597866508,0.12132500880688217,0.49489866422092177,-0.3994544243627539,0.16526736779002651,0.07786827211919559,0.5040028436670715,0.5039270111531424,-0.1326350104308423,-0.15505999250343847,0.11461074838939507,0.4826958043352589,0.44469972863439455,0.45581670385063133,0.3670275832583488,0.39006555429258405,0.15779629793035574,0.2809600188709901,0.31469359629688715,0.4058898578951306,0.20277118733439337,0.3901171815302165,0.24286473182159282,0.5175847589693635,0.13939006786756591,0.5083332239858248,-0.40200962950117514,0.1803562871674606,0.09193428555378196,0.5175074725620625,0.5191889298989535,-0.13147965792652863,-0.15354618336670625,0.12899203625904446,-0.05849520495800076,0.44769844013011517,0.4543259014557927,0.1740172486258796,0.1414292430635274,-0.31184418223123805,-0.08849050056918902,0.3456703112982493,0.4913372017085677,0.46357274020490896,0.46357274020490896,0.3819429389931081,0.3819429389931081,0.10092612161424078,0.28894651771626106,0.28894651771626106,0.3726422574199668,0.3726422574199668,0.2043149310396759,0.2043149310396759,0.48296001204017863,0.48296001204017863,-0.3617417616294368,0.13551006059992926,0.13551006059992926,0.44556267988444564,0.44556267988444564,-0.04316230187661724,-0.04316230187661724
3.95,0.47912880707049155,0.44694856469126065,0.4628894577498163,0.36223930532537585,0.3942480190546013,0.08544923622402265,0.27101936340231525,0.31458615430391895,0.37529579291799525,0.3502890302516891,0.19113644068729868,0.23934855870010974,0.5061920461327644,0.12868708624844966,0.4893324763151218,-0.41064475346897855,0.1746906464337771,0.08354485211034136,0.5099764717935371,0.507514435701371,-0.15762002565724367,-0.1795661864128473,0.12247443553360834,0.48524643724898536,0.4512583782708763,0.46239267830351766,0.37620544238144227,0.39957811649605296,0.14010694863669618,0.29102596383431467,0.32563676959913995,0.39242821738471223,0.21232335678718012,0.37558443548095394,0.25391276793479123,0.5130650093726372,0.14758220874297098,0.5020593726948641,-0.4127933857567602,0.19054725583443163,0.09843968833754473,0.5219568269490862,0.5219098548720508,-0.15656206320002766,-0.1781651539077095,0.13773932267929814,-0.06335264812249317,0.4583705904769589,0.463755946615158,0.1484207976023388,0.1157992679847265,-0.29380711965389017,-0.09551933672314648,0.35892107017769803,0.49191199108040873,0.46902963015836796,0.46902963015836796,0.3906450675118987,0.3906450675118987,0.08350316275081983,0.2988110260792163,0.2988110260792163,0.3593860497812201,0.3593860497812201,0.21367560348494272,0.21367560348494272,0.4790786026311471,0.4790786026311471,-0.3727549976965502,0.14334531373903434,0.14334531373903434,0.45044886563534414,0.45044886563534414,-0.062415809846947334,-0.062415809846947334
4.0,0.47999944013989293,0.45289680213243644,0.4685238578299658,0.3711711255360687,0.40327016366395674,0.06793833869797429,0.2807793856601495,0.3251666084473395,0.36184588278281116,0.33535076893555493,0.20022543378841515,0.2500072160363389,0.502294302810205,0.136321892057547,0.48287587691089706,-0.4206641218072682,0.1844120449024627,0.08950478844945146,0.5152046246130486,0.5102539262649873,-0.18208163074770498,-0.20346295891708663,0.13068309057869174,0.48761800268439764,0.45765026003219494,0.46878650583235676,0.38532335433622394,0.40900138391279095,0.12220908217605776,0.3011746456059052,0.3366306378577268,0.37825154509062603,0.22208279225439437,0.3603435353371599,0.26515238689574394,0.5075760428018531,0.15605871723068016,0.49476771958501997,-0.4222969592220398,0.20103980038258076,0.10525457696447583,0.525530029148972,0.5236400164922089,-0.18108007300097187,-0.2021280782183088,0.14685167067236202,-0.06850360530899154,0.46850010410067533,0.4725030884186451,0.12225772399273539,0.08971371983275232,-0.2743232179359629,-0.10292739516908812,0.37203101139232875,0.49229976421715904,0.4742822471846036,0.4742822471846036,0.3992462757756491,0.3992462757756491,0.06595944155150991,0.30872482441096394,0.30872482441096394,0.3454986507537588,0.3454986507537588,0.22321715747702,0.22321715747702,0.47433884010669464,0.47433884010669464,-0.38269413390540763,0.15143855678805018,0.15143855678805018,0.4546595796533979,0.4546595796533979,-0.08147032078560897,-0.08147032078560897
4.05,0.4807428284876308,0.4587025995856115,0.4740004985739805,0.38005966408317793,0.4122151107345237,0.05034100134256691,0.2906320431882346,0.3358031846911575,0.3478049477888483,0.3198458590717326,0.20952078667321258,0.26085606071135825,0.49753215716896143,0.14422814684621038,0.4755267618945209,-0.4294811918576253,0.19442501600843803,0.09575250498602078,0.5196515258171144,0.5121139286048969,-0.20593526296052847,-0.2266657400053792,0.13923718344073535,0.4898088973020932,0.46386919483342814,0.47499039845520913,0.3943709494491358,0.41832180759651927,0.10412858520014488,0.31139512566737876,0.3476591796503028,0.3633819939192762,0.23204200496941682,0.34441862345293356,0.2765694405941845,0.5011159963993935,0.16481793188455354,0.4864586864547578,-0.4304902000883391,0.2118252012353715,0.1123833293464609,0.5281965480285905,0.5243481012973136,-0.20494389276636557,-0.22534456546994558,0.15632759391641537,-0.07395710265614742,0.4780387747361077,0.480513781194987,0.09562410089486174,0.06327168815539225,-0.2534872898686018,-0.11072029326270094,0.38495187023577226,0.49250066570360007,0.4793247413893445,0.4793247413893445,0.4077349258971187,0.4077349258971187,0.04832019134068931,0.3186748450901579,0.3186748450901579,0.3310018998773628,0.3310018998773628,0.2329298945036231,0.2329298945036231,0.468738064194796,0.468738064194796,-0.39153048264620927,0.15978624145961132,0.15978624145961132,0.4581668681085777,0.4581668681085777,-0.10026375762821163,-0.10026375762821163
4.1000000000000005,0.4813556190740191,0.46435740325655034,0.47931083051782686,0.3888923201538828,0.42106896167606206,0.032679768252893523,0.30056493569028675,0.3464800413722375,0.3331913090635339,0.30379648356856415,0.2190142818331834,0.27188159308235915,0.4918991125526605,0.1524037509404849,0.46728513724425635,-0.43706778629509774,0.20472170839288142,0.10229179618250449,0.5232828211638879,0.5130646827600577,-0.22909777721798893,-0.2490917181697648,0.14813594624024348,0.4918177746462256,0.46990923270388857,0.48099687381882084,0.403337863054365,0.42752591682565755,0.08589178437486904,0.3216761088371478,0.35870600545155296,0.3478434983142609,0.24219283604073247,0.3278358223981785,0.28814891952666327,0.49368570297280107,0.1738574060232693,0.47713593607065896,-0.43734707341486234,0.22289352674204907,0.11982965462085911,0.5299280973785526,0.5240058700399236,-0.22806566431193667,-0.24772648409327983,0.1661643055020141,-0.07972177784827317,0.4869389951358669,0.4877358541266372,0.06861926432809101,0.03657536674438966,-0.23140100718244688,-0.11890254061172384,0.3976340786142184,0.4925149247018385,0.4841514339611975,0.4841514339611975,0.41609938164773386,0.41609938164773386,0.03061077343950312,0.32864765206501767,0.32864765206501767,0.31591904806481375,0.31591904806481375,0.24280340751417667,0.24280340751417667,0.4622758687230006,0.4622758687230006,-0.39923857687243836,0.16838399131462464,0.16838399131462464,0.4609443377798622,0.4609443377798622,-0.1187346256981183,-0.1187346256981183
4.15,0.4818341870923045,0.4698524400941685,0.4844460126864921,0.39765614250205233,0.4298173716551219,0.014977410140002034,0.3105650478912065,0.35718055785585084,0.31802452824581096,0.287226018908085,0.2286968770622999,0.2830691775888888,0.4853907152337921,0.16084575640486132,0.4581531795081737,-0.44339898283471213,0.21529292471728048,0.10912578131738819,0.5260657418823573,0.5130783863670002,-0.2514877474131,-0.2706601360916381,0.15737729893468258,0.4936434899344985,0.4757646032819104,0.48679872387387957,0.41221369909383254,0.43660031362486806,0.06752538365594173,0.33200591393070944,0.36975436886386764,0.3316616840884266,0.25252642040467477,0.3106231448710831,0.29987495963935284,0.4852886611611077,0.1831738551897762,0.46680636468092235,-0.4428457190053713,0.23423361424446806,0.1275965249835662,0.5306987157417198,0.5225883057512839,-0.25035981225118803,-0.2691883430781254,0.17635766215105092,-0.08580580639063909,0.49515390653551844,0.49411877664902837,0.04134537899224872,0.009729572490771698,-0.20817238750919206,-0.127477450540788,0.4100268881507138,0.49234284912988974,0.48875681777056196,0.48875681777056196,0.42432802224067717,0.42432802224067717,0.012856635731640727,0.3386294591944569,0.3386294591944569,0.3002747049751644,0.3002747049751644,0.25282658632671035,0.25282658632671035,0.4549541204459218,0.4549541204459218,-0.40579624194132485,0.17722658257273327,0.17722658257273327,0.46296727220715994,0.46296727220715994,-0.13682223854557385,-0.13682223854557385
4.2,0.4821746599026089,0.47517873752801193,0.4893969322948081,0.4063378493946205,0.4384455677908571,-0.002743078382693255,0.3206187639177928,0.36788734678847146,0.30232540631221544,0.2701590346545274,0.23855870287648598,0.2944030360635541,0.47800461822791024,0.16955034136508154,0.4481352940222643,-0.44845320407835726,0.2261280836580832,0.11625685953314388,0.5279692670646524,0.5121293578372764,-0.2730257652421103,-0.29129258376839684,0.16695777698798206,0.49528503886394165,0.4814296597895443,0.49238897420802424,0.42098798737345766,0.44553165767350483,0.04905640705749256,0.3423724390544401,0.38078717010872065,0.31486377802196996,0.26303314660890925,0.2928103984196278,0.31173084453824895,0.47593099903901465,0.19276310100436148,0.4554800779353076,-0.4469684913861217,0.24583304930223848,0.13568610346267013,0.5304848386399427,0.5200737416895318,-0.2717433733829432,-0.2896476552971728,0.1869021077471328,-0.09221682268474189,0.5026375465769892,0.4996139124697671,0.013906996194952212,-0.017158750338102075,-0.18391525244975027,-0.13644704995465312,0.42207850019760246,0.49198481987543424,0.4931355575442937,0.4931355575442937,0.43240925568961125,0.43240925568961125,-0.004916727843996215,0.3486061490656093,0.3486061490656093,0.28409478387201004,0.28409478387201004,0.26298762464032954,0.26298762464032954,0.44677697116734616,0.44677697116734616,-0.4111846565127949,0.18630792679531685,0.18630792679531685,0.4642127429278939,0.4642127429278939,-0.15446694013591442,-0.15446694013591442
4.25,0.48237294368454764,0.48032714634095913,0.4941542282455008,0.41492385158096456,0.4469383714726476,-0.02045848351392939,0.3307118847904568,0.37858227083520596,0.286115980755725,0.2526212915300152,0.2485890630885457,0.30586624584918765,0.46974064196414883,0.1785127868815192,0.4372381707731411,-0.4522123024775285,0.2372151863035429,0.12368666599412663,0.5289642847764258,0.5101941991978952,-0.2936347359548774,-0.310913288674978,0.17687246173589713,0.49674149211057866,0.4868988180152967,0.4977608353366004,0.42965013571208616,0.4543066423017932,0.03051214807654139,0.3527631224520937,0.3917869518763818,0.29747851944595527,0.2737026130885448,0.2744290875963735,0.3236990027561012,0.4656214336810674,0.20262001189795403,0.4431703527716607,-0.4497019818503557,0.25767814263929534,0.14409966798318155,0.5292653653337629,0.5164439703553716,-0.2921363085621116,-0.309025281190758,0.19779061584491564,-0.09896183609896857,0.5093449972783858,0.5041747617158365,-0.013589393507902493,-0.04398103602262564,-0.15874866146135255,-0.14581198745382554,0.4337362041712309,0.4914412851736005,0.4972824897440875,0.4972824897440875,0.44033153181466367,0.44033153181466367,-0.022683816764328176,0.3585632922974983,0.3585632922974983,0.2674064442982139,0.2674064442982139,0.27327402866866257,0.27327402866866257,0.4377508633545475,0.4377508633545475,-0.41538840259901616,0.19562105553607223,0.19562105553607223,0.4646597155304979,0.4646597155304979,-0.17161032255151876,-0.17161032255151876
4.3,0.482424752905364,0.4852883668764645,0.4987083186819929,0.4234002785298933,0.45528022519537875,-0.03814537937350355,0.3408296492663202,0.3892464643941919,0.26941952090580024,0.23463973771225816,0.25877643878038914,0.3174407432994837,0.4606008317165227,0.18772745664025012,0.42547083771390776,-0.4546616405065076,0.24854078762424087,0.13141602943615258,0.5290237515890326,0.5072519583511133,-0.3132401705310152,-0.3294494026589381,0.1871149141906367,0.49801192734408245,0.4921664920292654,0.5029076475383699,0.438189378446147,0.46291196262892353,0.01192012657320972,0.36316490005684415,0.40273588798712,0.27953607576781125,0.284523581818608,0.25551231601179414,0.33576100006883647,0.45437122911356304,0.2127384414120183,0.4298935880107363,-0.45103702488736247,0.26975390459815424,0.15283753224824195,0.5270217223157527,0.5116843352255279,-0.3114617971859585,-0.3272457518713409,0.20901463097050754,-0.10604714238018809,0.5152325348040605,0.5077571912606968,-0.041035810972974554,-0.07062760956036541,-0.1327963259938924,-0.15557143964480757,0.44494652582796124,0.49071275527872477,0.5011926222900043,0.5011926222900043,0.44808335499058216,0.44808335499058216,-0.040419162294315095,0.368486167365574,0.368486167365574,0.2502380328673112,0.2502380328673112,0.28367262742885546,0.28367262742885546,0.4278845294574433,0.4278845294574433,-0.41839550492701877,0.20515810706721405,0.20515810706721405,0.4642891502991776,0.4642891502991776,-0.18819543845896913,-0.18819543845896913
4.3500000000000005,0.482325642655597,0.490052978743917,0.5030494328258237,0.4317530081612776,0.46345522430633695,-0.05578013795735679,0.3509567582725383,0.3998603608070377,0.25226052107047725,0.2162425028913797,0.2691084959216793,0.3291073332917472,0.4505895116031647,0.19718777974030346,0.41284471121685967,-0.455790166078439,0.26008997376025994,0.1394449314046603,0.5281228501808527,0.5032842904214927,-0.3317704738682296,-0.34683128533042434,0.19767711311681407,0.4990953606754994,0.4972270285093741,0.5078228210708455,0.4465947229481566,0.47133427723048943,-0.006691946490184714,0.37356416111595947,0.4136157656770305,0.2610679635536249,0.29548393044057636,0.2360946904886015,0.3478975271840757,0.4421941548841912,0.2231111649526379,0.41566924645235026,-0.4509686915447751,0.2820440171518217,0.16189896414554045,0.523737925698835,0.5057838072155992,-0.32964651498462566,-0.34423757140202593,0.22056400871480125,-0.11347823091496465,0.5202577828635447,0.5103196537802059,-0.06832324103010433,-0.09698820165466811,-0.10618600789059464,-0.16572301571739972,0.4556553872368193,0.48979979755850395,0.5048611342809554,0.5048611342809554,0.45565329675324173,0.45565329675324173,-0.0580973647459308,0.3783597810068133,0.3783597810068133,0.23261902243183274,0.23261902243183274,0.29416958474164995,0.29416958474164995,0.4171889851475478,0.4171889851475478,-0.42019745983143947,0.21491031530493127,0.21491031530493127,0.46308409725731153,0.46308409725731153,-0.20416700767891222,-0.20416700767891222
4.4,0.48207104385078364,0.4946114741373839,0.5071676472864911,0.43996770026857585,0.4714471540397247,-0.07333894243551427,0.36107740315596965,0.41040372559686666,0.23466469107266766,0.1974588895032709,0.2795720968834191,0.3408457054221551,0.43971333484457914,0.2068862368621619,0.3993736431983258,-0.45559048313434175,0.2718463459352305,0.14777246749097062,0.5262391445708465,0.49827561773110407,-0.3491572286031767,-0.36299278372161203,0.2085493983008279,0.4999906795054554,0.5020746416658809,0.5124997738009491,0.45485489597468887,0.47956016502567916,-0.025296196463486718,0.3839467034430998,0.42440796267466385,0.24210697637507794,0.30657060415976284,0.21621222916476376,0.3600883834704368,0.4291064471858856,0.23372981608284127,0.4005197911862314,-0.44949627237228645,0.294530803820537,0.17128210257421939,0.5194006445160096,0.4987350481238813,-0.3466208962733277,-0.3599334986392725,0.2324269548533734,-0.12125968852147159,0.5243798715445104,0.5118233965118815,-0.09534208611711412,-0.1229524637002461,-0.07904890555040953,-0.17626266053395143,0.465808280259723,0.4887030321348601,0.5082833758709695,0.5082833758709695,0.46303000839929515,0.46303000839929515,-0.07569312965719101,0.38816888928916465,0.38816888928916465,0.21457994984167025,0.21457994984167025,0.30475041302004013,0.30475041302004013,0.4056775166816601,0.4056775166816601,-0.4207892539320144,0.22486800107540983,0.22486800107540983,0.4610297854396102,0.4610297854396102,-0.21947161727779135,-0.21947161727779135
4.45,0.4816563012378471,0.4989542948239727,0.5110529269763345,0.4480298337852947,0.47923953218048454,-0.09079780431750142,0.37117529795119736,0.42085569626185215,0.21665894364959695,0.1783193604421148,0.29015331608565464,0.3526344575828049,0.427981329843826,0.2168143501033226,0.3850739642860684,-0.45405891719723906,0.2837920118670123,0.1563968108852999,0.5233527324392743,0.49221328778128975,-0.3653354741702381,-0.3778715079488771,0.2197204200240299,0.5006965787416147,0.5067033508111561,0.5169318684360069,0.46295829177443415,0.4875760793381252,-0.0438646050076113,0.39429769000845005,0.43509342056938255,0.2226871201726247,0.3177695688877015,0.19590227496146104,0.37231245774760485,0.4151267740932342,0.24458482362227113,0.3844706186247908,-0.4466232525601442,0.30719519816257507,0.180983873771563,0.5139992667011964,0.49053446341590823,-0.3623193821822285,-0.37427080957531333,0.24458996399530764,-0.12939510063020584,0.5275596032595845,0.5122326610245089,-0.12198262069854901,-0.14841048058470804,-0.05151903076489232,-0.18718455668883124,0.4753504553158475,0.4874231281893047,0.5114548684635091,0.5114548684635091,0.47020223372908637,0.47020223372908637,-0.09318130297033468,0.39789801945147685,0.39789801945147685,0.19615235245321377,0.19615235245321377,0.3153999889460841,0.3153999889460841,0.3933656625737389,0.3933656625737389,-0.4201693728705616,0.23502056588180717,0.23502056588180717,0.45811370623486003,0.45811370623486003,-0.23405791467473208,-0.23405791467473208
4.5,0.4810767140810956,0.5030718727904924,0.5146951706964668,0.45592474799410626,0.48681565764869794,-0.10813258501832194,0.38123371583374915,0.43119482913094354,0.19827137809265669,0.1588555224516105,0.3008374600000091,0.36445112763308735,0.4154049415184047,0.2269626767609034,0.3699645222259644,-0.45119557551709993,0.2959075855931363,0.16531517857006564,0.5194463938636705,0.4850877284265057,-0.38024398063869363,-0.39140910251328787,0.23117709583291432,0.5012115023083235,0.5111069226313779,0.5211123516338532,0.4708929239555698,0.4953683013001456,-0.06236902351583084,0.4046016086937604,0.4456526162777746,0.20284355639857285,0.3290657672527009,0.17520341534191938,0.38454770750192674,0.40027620602141906,0.2556653509902309,0.3675499904419868,-0.44235728171918914,0.32001671184510355,0.19099990839403025,0.5075259691801539,0.48118224668092596,-0.3766806566114034,-0.3871915415448937,0.2570377585619616,-0.13788695088800546,0.5297596272599019,0.5115148755265545,-0.148135446642604,-0.17325327976525623,-0.0237325785289589,-0.19848102624729888,0.48422712707604015,0.4859608010418025,0.5143713053858904,0.5143713053858904,0.4771588220945213,0.4771588220945213,-0.1105369053306764,0.40753149263984056,0.40753149263984056,0.17736870349439118,0.17736870349439118,0.3261025711567425,0.3261025711567425,0.3802711897268173,0.3802711897268173,-0.41833980038517377,0.24535648835227558,0.24535648835227558,0.45432569064153927,0.45432569064153927,-0.24787679332064158,-0.24787679332064158
