# Nuclear Parameter=VB1
# Lambda Parameter=HPL2
# Z=114, N=184, Λ=0
# Number of mesh=600
# rmax=30
# Matching point of shooting = 7.45

r(fm),Rhop,dRhop,LapRhop,Jp,DivJp,Rhon,dRhon,LapRhon,Jn,DivJn,Rhol,dRhol,LapRhol,Jl,DivJl,RhoN,dRhoN,LapRhoN,JN,DivJN
0.5,0.054985625953467634,-0.0021380305207046625,-0.01225288002340591,-8.35186408505454e-5,-0.000663728844079084,0.10260287188258219,-0.0064774426822908,-0.03310620352023452,0.0002814510092025899,0.0010836797140899444,0.0,0.0,0.0,0.0,0.0,0.15758849783604983,-0.008615473202995463,-0.04535908354364043,0.0001979323683520445,0.00041995087001086044
0.55,0.05487418194376441,-0.002318009470683724,-0.011922643415800505,-0.00010102802199315722,-0.0007380532273340236,0.10227067203959089,-0.006796922101932855,-0.030285917072462067,0.00027491124433802634,0.000778216663956734,0.0,0.0,0.0,0.0,0.0,0.15714485398335531,-0.009114931572616579,-0.042208560488262575,0.00017388322234486914,4.016343662271039e-5
0.6000000000000001,0.05475401043944588,-0.0024868773136546736,-0.011545607189994133,-0.00012057145079357052,-0.0008127188462360533,0.10192456151992063,-0.0070333070157412025,-0.027320682355482885,0.00025912420809197595,0.00045205840733281085,0.0,0.0,0.0,0.0,0.0,0.15667857195936652,-0.009520184329395876,-0.038866289545477016,0.00013855275729840542,-0.0003606604389032424
0.65,0.054625705542978034,-0.002643077863696622,-0.011119122787277278,-0.00014207357709308075,-0.0008859603446496102,0.10156876935661954,-0.007183815925743721,-0.024242743304635373,0.00023359663993649136,0.00010805194122965559,0.0,0.0,0.0,0.0,0.0,0.1561944748995976,-0.009826893789440343,-0.03536186609191265,9.152306284341061e-5,-0.0007779084034199546
0.7000000000000001,0.054489941135369445,-0.0027849789038839577,-0.010640929778055494,-0.0001653946754954427,-0.000955902103859843,0.10120763462825609,-0.007246838920822972,-0.021086220305552888,0.00019794754577457546,-0.0002505632563702155,0.0,0.0,0.0,0.0,0.0,0.15569757576362553,-0.01003181782470693,-0.03172715008360838,3.255287027913276e-5,-0.0012064653602300586
0.75,0.05434747422937086,-0.0029108909013185295,-0.010109278258687869,-0.00019032729360559454,-0.0010205752181410535,0.10084554646172082,-0.007221991922751782,-0.017886742946374108,0.00015192211632839773,-0.0006201683403742162,0.0,0.0,0.0,0.0,0.0,0.1551930206910917,-0.010132882824070311,-0.027996021205061977,-3.840517727719681e-5,-0.0016407435585152697
0.8,0.054199147272918906,-0.003019090242485055,-0.009523046458811881,-0.0002165936499985339,-0.0010779376898483184,0.10048688171322467,-0.00711015489385864,-0.014681020171773435,9.540462294862833e-5,-0.0009967937791821953,0.0,0.0,0.0,0.0,0.0,0.1546860289861436,-0.010129245136343695,-0.024204066630585316,-0.00012118902704990556,-0.002074731469030514
0.8500000000000001,0.054045889184164794,-0.0031078466692049944,-0.008881849780091843,-0.00024384391200212924,-0.0011258979373068494,0.10013594119001927,-0.006913491604245668,-0.011506350452327098,2.8429647678880534e-5,-0.0013761643233735476,0.0,0.0,0.0,0.0,0.0,0.15418183037418406,-0.010021338273450663,-0.02038820023241894,-0.0002154142643232487,-0.0025020622606803967
0.9,0.053888714919212,-0.003175454442425219,-0.008186137353900624,-0.0002716554837565303,-0.0011623415928052195,0.09979688539095874,-0.006635448759228467,-0.008400077725848054,-4.880900148930252e-5,-0.00175376023086737,0.0,0.0,0.0,0.0,0.0,0.15368560031017076,-0.009810903201653686,-0.016586215079748678,-0.00032046448524583284,-0.0029161018236725893
0.9500000000000001,0.05372872340123865,-0.0032202666046377178,-0.007437272223504735,-0.00029953342999434454,-0.0011851614334731353,0.09947367084614081,-0.006280732624891518,-0.005399002143594414,-0.00013595231195720698,-0.002124893901487654,0.0,0.0,0.0,0.0,0.0,0.15320239424737947,-0.009500999229529235,-0.012836274367099148,-0.0004354857419515515,-0.0033100553349607893
1.0,0.053567093674964865,-0.0032407315603046744,-0.006637591456029185,-0.0003269121499284982,-0.001192290139224169,0.09916998821773415,-0.005855261761694014,-0.0025387578673721784,-0.00023247358427205302,-0.0024848002359701233,0.0,0.0,0.0,0.0,0.0,0.15273708189269902,-0.009095993321998688,-0.009176349323401363,-0.0005593857342005512,-0.0036770903751942923
1.05,0.05340507919297031,-0.0032354310562123824,-0.005790442893768397,-0.00035315839812895305,-0.0011817354154937268,0.09888920337915744,-0.005366095074348515,0.00014682688741509374,-0.0003376799098470029,-0.0028287382204454765,0.0,0.0,0.0,0.0,0.0,0.15229428257212774,-0.008601526130560897,-0.005643616006353303,-0.000690838307975956,-0.004010473635939203
1.1,0.053244000189248096,-0.0032031185291670275,-0.0049001958622164506,-0.00037757572521309455,-0.0011516168620006573,0.09863430271210814,-0.004821335093120709,0.0026263698986106216,-0.00045071794415205927,-0.0031521004970923687,0.0,0.0,0.0,0.0,0.0,0.15187830290135623,-0.008024453622287736,-0.002273825963605829,-0.0008282936693651538,-0.0043037173590930265
1.1500000000000001,0.05308523414923192,-0.0031427567057138936,-0.003972223966308183,-0.00039941038083653993,-0.0011002038212489186,0.09840784384574192,-0.004230007190945788,0.004871555612045363,-0.0005705841556979743,-0.0034505270648863395,0.0,0.0,0.0,0.0,0.0,0.15149307799497383,-0.0073727638966596815,0.0008993316457371796,-0.0009699945365345143,-0.004550730886135258
1.2000000000000002,0.05293020444255796,-0.0030535532955140374,-0.003012859091089334,-0.0004178586855303563,-0.0010259533116697035,0.09821191300628244,-0.0036019162777586183,0.006857716050907499,-0.0006961395555357399,-0.003720018807292066,0.0,0.0,0.0,0.0,0.0,0.1511421174488404,-0.006655469573272656,0.0038448569598181653,-0.0011139982410660963,-0.0047459721189617695
1.25,0.05278036724287754,-0.002934993622796412,-0.002029316839961395,-0.0004320758374862586,-0.000927547049874925,0.09804809004711926,-0.0029474833572591674,0.008564351615649057,-0.0008261287244520953,-0.003957046304570672,0.0,0.0,0.0,0.0,0.0,0.1508284572899968,-0.005882476980055579,0.006535034775687662,-0.0012582045619383539,-0.0048845933544455974
1.3,0.05263719691572151,-0.002786869092713737,-0.0010295948312857637,-0.00044118607693937803,-0.0008039265033211654,0.09791742208978205,-0.0022775651374715503,0.009975572538240633,-0.0009592027653455267,-0.0041586493837039145,0.0,0.0,0.0,0.0,0.0,0.15055461900550354,-0.005064434230185287,0.008945977706954869,-0.0014003888422849048,-0.00496257588702508
1.35,0.05250217010821821,-0.002609300492274532,-2.234646084632759e-5,-0.00044429408617056745,-0.0006543248959596697,0.0978204065280943,-0.0016032606092711288,0.011080443919547866,-0.001093945626907877,-0.0043225231006265435,0.0,0.0,0.0,0.0,0.0,0.15032257663631252,-0.004212561101545661,0.011058097458701538,-0.0015382397130784444,-0.004976847996586213
1.4000000000000001,0.052376748820911555,-0.002402755276160202,0.0009832661576914818,-0.0004404974594177075,-0.00047829511994551554,0.09775698393656582,-0.0009357091035834542,0.01187322041553279,-0.0012289030822016699,-0.0044470863326303185,0.0,0.0,0.0,0.0,0.0,0.15013373275747738,-0.003338464379743656,0.012856486573224272,-0.0016694005416193775,-0.004925381452575834
1.4500000000000002,0.05226236277976257,-0.0021680581801554466,0.0019777354122555066,-0.0004289000363331529,-0.00027573258790837497,0.09772654118695204,-0.00028588477128038,0.012353460591309947,-0.0013626135117323149,-0.004531529861324617,0.0,0.0,0.0,0.0,0.0,0.1499889039667146,-0.0024539429514358266,0.014331196003565454,-0.0017915135480654678,-0.004807262449232992
1.5,0.05216039145377246,-0.0019063947299039798,0.002951382191858873,-0.0004086258572022157,-4.689219093516675e-5,0.09772792482279392,0.00033560732815272193,0.012526015513890744,-0.00149363954339284,-0.004575841709986046,0.0,0.0,0.0,0.0,0.0,0.14988831627656637,-0.0015707874017512578,0.015477397705749617,-0.0019022654005950556,-0.004622733900921213
1.55,0.052072146079198696,-0.0016193074583993605,0.0038945348466464364,-0.00037883346990835514,0.00020760129792239755,0.09775946448068741,0.0009187283088800402,0.012400891026202954,-0.0016205995472830049,-0.004580808511414413,0.0,0.0,0.0,0.0,0.0,0.1498316105598861,-0.0007005791495193203,0.01629542587284939,-0.00199943301719136,-0.004373207213492015
1.6,0.051998852054342945,-0.0013086848985222922,0.0047977071685359075,-0.0003387302992199978,0.0004867498245797954,0.0978190058895572,0.0014541906690214088,0.011992988051246756,-0.0017421979753298351,-0.004547992761693164,0.0,0.0,0.0,0.0,0.0,0.14981785794390015,0.00014550577049911653,0.016790695219782666,-0.002080928274549833,-0.004061242937113368
1.6500000000000001,0.051941632059366104,-0.0009767436628616184,0.00565176965190818,-0.00028758677954499414,0.0007891858745945721,0.09790395273573028,0.0019336269656189745,0.01132172990314114,-0.0018572535744051794,-0.004479686894847005,0.0,0.0,0.0,0.0,0.0,0.14984558479509638,0.000956883302757356,0.016973499555049322,-0.0021448403539501733,-0.0036905010202524327
1.7000000000000002,0.051901490234225106,-0.0006260041483381606,0.006448108802301637,-0.00022474995345820345,0.0011131834827486033,0.09801131646172409,0.002349737850852983,0.010410589685276337,-0.001964724584851715,-0.004378846127191999,0.0,0.0,0.0,0.0,0.0,0.1499128066959492,0.0017237337025148222,0.016858698487577973,-0.0021894745383099186,-0.0032656626444433953
1.75,0.05187929771597294,-0.00025926059572892526,0.00717877003127469,-0.00014965625005801202,0.00145667615687317,0.09813777287865114,0.0026964160741953583,0.00928653417709295,-0.002063730158844517,-0.00424900290789096,0.0,0.0,0.0,0.0,0.0,0.15001707059462407,0.002437155478466433,0.016465304208367643,-0.0022133864089025294,-0.0027923267510177904
1.8,0.05187577979620052,0.00012045361537977098,0.007836580649321535,-6.184317894379946e-5,0.0018172812132715135,0.0982797243224121,0.0029688438712999546,0.007979403023646449,-0.002153567387365841,-0.004094166524146517,0.0,0.0,0.0,0.0,0.0,0.15015550411861261,0.0030892974866797256,0.015815983672967986,-0.002215410566309641,-0.002276885310875003
1.85,0.0518915049126068,0.0005099044537119381,0.00841525057255571,3.904029383512784e-5,0.0021923298211896543,0.0984333659767171,0.0031635620402419365,0.006521243437041212,-0.002233723501562708,-0.003918711909872978,0.0,0.0,0.0,0.0,0.0,0.1503248708893239,0.0036734664939538746,0.014936494009596922,-0.00219468320772758,-0.001726382088683324
1.9000000000000001,0.05192687563806812,0.0009056984721414474,0.008909449509323767,0.00015322488376147436,0.0025789018920025827,0.0985947549234719,0.0032785099033754914,0.004945620993850041,-0.0023038830036865594,-0.0037272619762055287,0.0,0.0,0.0,0.0,0.0,0.15052163056154003,0.004184208375516939,0.013855070503173809,-0.0021506581199250852,-0.001148360084202946
1.9500000000000002,0.05198212177868664,0.0013043257582943425,0.009314860516321091,0.0002808137927093877,0.0029738648322826604,0.09875988046298446,0.0033130362252354814,0.0032869265288402007,-0.0023639296742298532,-0.003524567818245357,0.0,0.0,0.0,0.0,0.0,0.1507420022416711,0.004617361983529824,0.012601787045161291,-0.0020831158815204655,-0.0005507029859626966
2.0,0.052057295641554445,0.001702203611484692,0.00962821083704662,0.00042177728764545034,0.0033739151126218046,0.09892473427052564,0.003267881965164157,0.0015796977004651357,-0.00241394358530804,-0.0033153909683875686,0.0,0.0,0.0,0.0,0.0,0.1509820299120801,0.004970085576648849,0.011207908537511755,-0.0019921662976625895,5.8524144234236e-5
2.0500000000000003,0.052152269485520784,0.00209572004242509,0.00984728180505141,0.0005759491133585008,0.003775621586533562,0.09908537901800582,0.0031451364565019888,-0.000142028297878888,-0.0024541934169595558,-0.003104391489638888,0.0,0.0,0.0,0.0,0.0,0.1512376485035266,0.005240856498927079,0.009705253507172523,-0.001878244303601055,0.0006712300968946738
2.1,0.052266735125850436,0.0024812763076372847,0.009970900268155081,0.0007430247539685672,0.004175469523377096,0.09923801418454424,0.002948169199384447,-0.0018453170018684593,-0.0024851245156764633,-0.002896025170205414,0.0,0.0,0.0,0.0,0.0,0.15150474931039468,0.005429445507021732,0.008125583266286622,-0.0017420997617078962,0.0012794443531716822
2.15,0.05240020562759947,0.002855327826815461,0.009998914451551044,0.000922561515779161,0.0045699043906735435,0.09937903790123195,0.002681539918008048,-0.0034988829113650633,-0.002507343247955599,-0.002694452437956637,0.0,0.0,0.0,0.0,0.0,0.15177924352883143,0.005536867744823509,0.006500031540185981,-0.0015847817321764381,0.0018754519527169064
2.2,0.05255201899360159,0.0032144229784315283,0.009932157415116149,0.0011139803666807974,0.004955374526976455,0.09950510381670404,0.002350889860888543,-0.005073571675023331,-0.0025215982829682616,-0.0025034609076361554,0.0,0.0,0.0,0.0,0.0,0.15205712281030562,0.005565312839320071,0.004858585740092817,-0.0014076179162874642,0.0024519136193402995
2.25,0.05272134373144072,0.0035552394169804415,0.009772401294355026,0.0013165694359708172,0.005328371977746442,0.09961317212447932,0.0019628175174618914,-0.006542773102760371,-0.0025287594867277365,-0.0023264027515351227,0.0,0.0,0.0,0.0,0.0,0.15233451585592003,0.005518056934442333,0.003229628191594655,-0.0012121900507569192,0.0030019692262113194
2.3000000000000003,0.0529071861695215,0.003874617695856005,0.00952230535923669,0.001529489053869106,0.005685470913901181,0.09970055405399011,0.0015247419966300454,-0.007882762570297182,-0.002529795126527285,-0.002166147388395673,0.0,0.0,0.0,0.0,0.0,0.15260774022351162,0.0053993596924860505,0.0016395427889395082,-0.0010003060726581788,0.003519323525505508
2.35,0.053108399384770535,0.004169592105647529,0.009185360616707217,0.0017517781924888667,0.006023363206384993,0.0997649492890435,0.0010447572779191325,-0.009072970730990237,-0.0025257480717615043,-0.002025049351547843,0.0,0.0,0.0,0.0,0.0,0.15287334867381402,0.005214349383566661,0.00011238988571697986,-0.0007739698792726376,0.00399831385483715
2.4000000000000004,0.05332369360272646,0.004437418743213923,0.00876583325666234,0.0019823621594596695,0.006338890881335934,0.09980447593523945,0.0005314804228014058,-0.010096183402952609,-0.002517711639693495,-0.0019049306534026107,0.0,0.0,0.0,0.0,0.0,0.1531281695379659,0.004968899166015329,-0.001330350146290269,-0.0005353494802338254,0.004433960227933323
2.45,0.05355164793369191,0.004675600908429934,0.008268708731692892,0.0022200613913267303,0.006629075321489548,0.0998176928077225,-6.103356643138991e-6,-0.010938675000972028,-0.0025068056773473527,-0.0018070765279687997,0.0,0.0,0.0,0.0,0.0,0.1533693407414144,0.004669497551786795,-0.0026699662692791365,-0.00028674428602062235,0.004821998793520748
2.5,0.053790723314964144,0.004881911980951139,0.007699637708499018,0.002463601195500289,0.006891143204075979,0.09980361394974134,-0.0005587961108957651,-0.011590279940714153,-0.002494153399019254,-0.001732243115321476,0.0,0.0,0.0,0.0,0.0,0.15359433726470548,0.004323115870055374,-0.003890642232215135,-3.055220351896523e-5,0.005158900088754503
2.5500000000000003,0.054039276537614096,0.005054415958274192,0.007064884562519094,0.002711622295916857,0.007122549269011874,0.09976171541904456,-0.0011173406490451107,-0.01204440706006845,-0.002480859418491122,-0.0016806754525897595,0.0,0.0,0.0,0.0,0.0,0.15380099195665867,0.0039370753092290815,-0.004979522497549356,0.00023076287742573474,0.005441873816422115
2.6,0.05429557524553325,0.005191485839609409,0.006371278539836208,0.002962692047575234,0.007320996090751297,0.09969193449235345,-0.0016725699879279604,-0.012298002345148176,-0.0024679893311800056,-0.0016521340481617775,0.0,0.0,0.0,0.0,0.0,0.1539875097378867,0.0035189158516814485,-0.005926723805311968,0.0004947027163952284,0.005668862042589519
2.6500000000000004,0.0545578138032802,0.005291820019791612,0.005626167205287011,0.003215316197538863,0.007484451081472827,0.09959466153804639,-0.0022155508854812198,-0.012351465148726455,-0.002456551118840038,-0.0016459283264617169,0.0,0.0,0.0,0.0,0.0,0.1541524753413266,0.003076269134310392,-0.0067252979434394445,0.000758765078698825,0.0058385227550111106
2.7,0.05482412993652734,0.005354456816537255,0.004837371351709542,0.0034679510836756705,0.007611160982568467,0.09947072489451254,-0.002737719829978384,-0.012208522751714468,-0.0024474785719196717,-0.00166095532247563,0.0,0.0,0.0,0.0,0.0,0.15429485483103988,0.0026167369865588708,-0.007371151400004926,0.0010204725117559988,0.005950205660092837
2.75,0.05509262205369183,0.005378787196639399,0.00401314018580809,0.003719016176231611,0.007699664107194304,0.09932136916760619,-0.0032310100689340523,-0.011876067597563222,-0.002441616855175967,-0.001695742158088122,0.0,0.0,0.0,0.0,0.0,0.154413991221298,0.0021477771277053463,-0.007862927411755132,0.0012773993210556437,0.006003921949106181
2.8000000000000003,0.055361367158904,0.005364565696503298,0.003162105333997124,0.0039669068803208744,0.007748800581527158,0.0991482274268189,-0.00368796844058987,-0.011363960923073747,-0.00243971028256858,-0.0017484910251032637,0.0,0.0,0.0,0.0,0.0,0.15450959458572291,0.0016765972559134278,-0.008201855589076624,0.0015271965977522945,0.0060003095564238945
2.85,0.055628439264309756,0.005311919454526835,0.0022932320512841593,0.004210007528739521,0.007757720799729648,0.09895328783785763,-0.004101860916633157,-0.010684805896984778,-0.0024423923187097615,-0.001817125611795222,0.0,0.0,0.0,0.0,0.0,0.1545817271021674,0.0012100585378936775,-0.00839157384570062,0.0017676152100297594,0.005940595187934426
2.9000000000000004,0.05589192820356871,0.005221355192378176,0.0014157659600796198,0.004446704503531603,0.007725892261439051,0.09873885532087799,-0.004466765880151609,-0.009853692827032134,-0.002450177786228889,-0.0018993381219347438,0.0,0.0,0.0,0.0,0.0,0.1546307835244467,0.0007545893122265675,-0.008437926866952515,0.001996526717302714,0.005826554139504307
2.95,0.05614995873829344,0.0050937639043919375,0.0005391737116662741,0.004675399431022607,0.007653104905167752,0.09850750887005887,-0.004777654253869008,-0.008887918582169857,-0.002463457230522259,-0.0019926362311069802,0.0,0.0,0.0,0.0,0.0,0.1546574676083523,0.0003161096505229291,-0.008348744870503584,0.002211942200500348,0.005660468674060773
3.0,0.05640070983534651,0.004930422944469173,-0.00032692385812017324,0.004894522398355899,0.007539474990792661,0.09826205521251974,-0.00503045566907747,-0.007806682141984141,-0.0024824933740713916,-0.0020943894918494374,0.0,0.0,0.0,0.0,0.0,0.15466276504786625,-0.00010003272460829687,-0.008133606000104314,0.002412029024284507,0.005445085498943223
3.0500000000000003,0.05664243397589695,0.004732995143153663,-0.0011728272129386593,0.00510254513990345,0.007385447523720643,0.098005479523313,-0.005222109935640769,-0.0066307581692885195,-0.002507419579947189,-0.002201874827747385,0.0,0.0,0.0,0.0,0.0,0.15464791349920995,-0.000489114792487106,-0.007803585382227179,0.002595125559956261,0.005183572695973258
3.1,0.05687347633771529,0.0045035245486662635,-0.0019888429782632354,0.00529799413944511,0.007191797156515901,0.09774089394835757,-0.005350603149290034,-0.0053821507205169036,-0.0025382402361472244,-0.00231232084228016,0.0,0.0,0.0,0.0,0.0,0.15461437028607286,-0.0008470786006237706,-0.007370993698780139,0.002759753903297886,0.0048794763142357405
3.1500000000000004,0.05709229367135158,0.004244428368810355,-0.002765378432444566,0.005479463589072481,0.006959627454524093,0.09747148471814589,-0.005414987865106843,-0.004083729647757807,-0.002574832966853154,-0.0024229507101775185,0.0,0.0,0.0,0.0,0.0,0.15456377838949747,-0.0011705594962964881,-0.006849108080202373,0.0029046306222193273,0.004536676744346575
3.2,0.05729747266978383,0.003958484699023556,-0.003493045323818999,0.005645628138874138,0.006690368373530547,0.0972004586607568,-0.005415386885785252,-0.002758852897636406,-0.0026169525714918743,-0.002531023420483041,0.0,0.0,0.0,0.0,0.0,0.15449793133054063,-0.0014569021867616959,-0.006251898221455405,0.0030286755673822633,0.004159344953047506
3.25,0.057487747611158976,0.003648815657444921,-0.004162772117073681,0.00579525536322025,0.006385771772239955,0.09693098994157104,-0.00535298036798252,-0.0014309787051967255,-0.0026642365858752706,-0.0026338731079082224,0.0,0.0,0.0,0.0,0.0,0.15441873755273,-0.0017041647105375986,-0.005593750822270406,0.0031310187773449794,0.003751898664331733
3.3000000000000003,0.05766201703676031,0.0033188656113118664,-0.004765923169582705,0.00592721786058673,0.006047904771969879,0.09666616786723004,-0.005229976144989108,-0.0001232725765607551,-0.002716212350343787,-0.00272894615166052,0.0,0.0,0.0,0.0,0.0,0.15432818490399036,-0.0019111105336772419,-0.00488919574614346,0.003211005510242943,0.0033189586203093593
3.35,0.057819359212696535,0.0029723742692437487,-0.005294422765569029,0.006040504895079802,0.005679140781133986,0.0964089465907212,-0.005049563400980513,0.0011417851418693819,-0.002772305456939007,-0.002813835649899985,0.0,0.0,0.0,0.0,0.0,0.15422830580341773,-0.002077189131736764,-0.004152637623699647,0.003268199438140795,0.0028653051312340005
3.4000000000000004,0.057959046115297105,0.0026133445281767247,-0.0057408814313244785,0.006134233479872898,0.0052821480224972675,0.09616209754095148,-0.004815850108944031,0.002342784474243029,-0.0028318494309486483,-0.002886312805504977,0.0,0.0,0.0,0.0,0.0,0.15412114365624857,-0.002202505580767306,-0.0033980969570814494,0.0033023840489242494,0.0023958352169922903
3.45,0.05808055567790705,0.002246005097464015,-0.006098721549057798,0.006207658796320474,0.004859875435508119,0.09592816537193093,-0.004533784954936677,0.0034597564899709974,-0.002894096482065754,-0.0029443546971844137,0.0,0.0,0.0,0.0,0.0,0.15400872104983798,-0.0022877798574726625,-0.0026389650590868006,0.0033135623142547203,0.0019155207383237051
3.5,0.05818358204153839,0.0018747680698768913,-0.006362299022181829,0.0062601838381453525,0.0044155358719803845,0.09570942818227435,-0.004209064805755919,0.004474521673811316,-0.0029582291378013603,-0.00298616787044798,0.0,0.0,0.0,0.0,0.0,0.15389301022381274,-0.0023342967358790274,-0.0018877773483705132,0.003301954700343992,0.0014293680015324047
3.5500000000000003,0.0582680435641484,0.001504181762770028,-0.0065270176303957915,0.00629136816823995,0.003952586557938962,0.09550786269426613,-0.003848029121977063,0.00537100807746891,-0.0030233725480816225,-0.003010207175086121,0.0,0.0,0.0,0.0,0.0,0.15377590625841453,-0.0023438473592070352,-0.0011560095529268817,0.0032679956201583276,0.0009423793828528407
3.6,0.05833408836330177,0.0011388793046499847,-0.006589432773921372,0.006300935676547455,0.00347470685395288,0.09532511500308657,-0.003457543058289214,0.006135531518292817,-0.003088607226910129,-0.003015189306529946,0.0,0.0,0.0,0.0,0.0,0.15365920336638833,-0.0023186637536392295,-0.00045390125562855526,0.003212328449637326,0.0004595175474229338
3.6500000000000004,0.05838209719435207,0.0007835235847399209,-0.006547341533378221,0.006288781231277561,0.0029857734067882985,0.09516247741161496,-0.0030448713112303863,0.006757030652583966,-0.00315298197655971,-0.003000100581510758,0.0,0.0,0.0,0.0,0.0,0.15354457460596704,-0.0022613477264904654,0.00020968911920574498,0.003135799254717851,-1.4327174722459333e-5
3.7,0.05841268350037775,0.00044274930844372465,-0.006399856353528541,0.006254976122256989,0.0024898328428202303,0.09502087175603849,-0.0026175450538828623,0.0072272506503373865,-0.0032155267240114686,-0.0029641985940888705,0.0,0.0,0.0,0.0,0.0,0.15343355525641625,-0.0021747957454391377,0.0008273942968088453,0.0030394493982455204,-0.0004743657512686402
3.75,0.05842669050991238,0.00012110300347971392,-0.006147460170734142,0.006199772204235867,0.0019910722047769562,0.09490083950461976,-0.0021832245225720734,0.007540870427802445,-0.0032752649901972935,-0.0029070075530848827,0.0,0.0,0.0,0.0,0.0,0.15332753001453214,-0.0020621215190923595,0.0013934102570683036,0.0029245072140385736,-0.0009159353483079264
3.8000000000000003,0.058425185302717994,-0.00017701810481334998,-0.005792041403496799,0.006123604659037554,0.001493787375098381,0.09480253877945467,-0.001749559979022687,0.007695569879894055,-0.0033312257116693026,-0.00282830728960848,0.0,0.0,0.0,0.0,0.0,0.15322772408217267,-0.001926578083836037,0.0019035284763972565,0.0027923789473682514,-0.0013345199145100989
3.85,0.05840944981098614,-0.00044742738746604213,-0.005336907871993121,0.006027093308011378,0.0010023497594610444,0.09472574831248763,-0.001324053853584868,0.007692035218130762,-0.003382454142834585,-0.002728116134342556,0.0,0.0,0.0,0.0,0.0,0.15313519812347376,-0.0017714812410509102,0.0023551273461376414,0.0026446391651767935,-0.0017257663748815114
