# Nuclear Parameter=VB1
# Lambda Parameter=HPL2
# Z=114, N=184, Λ=0
# Number of mesh=600
# rmax=30
# Matching point of shooting = 7.45

r(fm),Vll(MeV),Vlp(MeV),Vln(MeV),VNp(MeV),VNn(MeV),Vcoul(MeV)
3.9000000000000004,-30.48971330313647,0.0,0.0,-66.10877748497653,-47.777063562847275,28.849614004945376
3.95,-30.48778901964645,0.0,0.0,-66.09336482048568,-47.793750967990164,28.783257020125426
4.0,-30.485809483323006,0.0,0.0,-66.0830133259503,-47.80625408220484,28.715952647797508
4.05,-30.483842376044002,0.0,0.0,-66.07733849886415,-47.81551868340104,28.647705572117914
4.1000000000000005,-30.48195348894435,0.0,0.0,-66.07592525769707,-47.822595860132026,28.578520626068578
4.15,-30.480205511369476,0.0,0.0,-66.0783250096001,-47.82861703545614,28.50840269967941
4.2,-30.478656756970636,0.0,0.0,-66.08405311268467,-47.8347669986913,28.437356645744313
4.25,-30.47735984231168,0.0,0.0,-66.09258694826815,-47.84225556801559,28.365387184197132
4.3,-30.476360332924457,0.0,0.0,-66.10336477573624,-47.852288514644634,28.292498806369437
4.3500000000000005,-30.475695371121212,0.0,0.0,-66.1157854943001,-47.866038370454014,28.218695680393576
4.4,-30.47539229793282,0.0,0.0,-66.12920938122969,-47.88461571480723,28.143981559042654
4.45,-30.475467279538417,0.0,0.0,-66.1429598216527,-47.90904149875047,28.06835969131126
4.5,-30.475923946683867,0.0,0.0,-66.15632599438358,-47.940220918647945,27.991832739038326
4.55,-30.476752053806365,0.0,0.0,-66.16856643330179,-47.978919300070416,27.914402699855085
4.6000000000000005,-30.477926163808128,0.0,0.0,-66.17891334999092,-48.02574040076015,27.836070837706302
4.65,-30.479404364148653,0.0,0.0,-66.18657758025608,-48.081107490419534,27.75683762214236
4.7,-30.481127020471277,0.0,0.0,-66.19075400732534,-48.14524751699912,27.676702677512274
4.75,-30.48301557538079,0.0,0.0,-66.19062731817675,-48.21817862571134,27.59566474310406
4.800000000000001,-30.484971401297624,0.0,0.0,-66.18537796396349,-48.299701255702466,27.513721645179164
4.8500000000000005,-30.48687471810006,0.0,0.0,-66.17418822143699,-48.38939300155291,27.430870281731575
4.9,-30.48858358729281,0.0,0.0,-66.15624828475653,-48.48660738794439,27.347106620671685
4.95,-30.489932994907647,0.0,0.0,-66.13076235423492,-48.59047666507171,27.262425711989653
5.0,-30.490734034504058,0.0,0.0,-66.09695472557634,-48.69991868561765,27.176821714295432
5.050000000000001,-30.49077319963407,0.0,0.0,-66.05407591706548,-48.81364786966898,27.090287935963413
5.1000000000000005,-30.489811791654322,0.0,0.0,-66.00140889827166,-48.930190199272076,27.00281689093219
5.15,-30.48758544410026,0.0,0.0,-65.9382754993005,-49.04790210863079,26.914400369025493
5.2,-30.48380375933067,0.0,0.0,-65.86404308162585,-49.164993049651265,26.825029520473233
5.25,-30.478150047232397,0.0,0.0,-65.77813153811496,-49.27955141697465,26.734694954124304
5.300000000000001,-30.47028115039791,0.0,0.0,-65.68002066122776,-49.38957341570528,26.643386848659244
5.3500000000000005,-30.459827335794785,0.0,0.0,-65.56925787432267,-49.49299435243165,26.551095075935155
5.4,-30.446392230671787,0.0,0.0,-65.44546626471065,-49.587721732301915,26.45780933543134
5.45,-30.42955278087919,0.0,0.0,-65.30835279163074,-49.671669457782976,26.363519298615657
5.5,-30.408859213253407,0.0,0.0,-65.15771647152931,-49.74279235412613,26.268214761922632
5.550000000000001,-30.38383499097883,0.0,0.0,-64.99345627349871,-49.799120199555375,26.17188580692841
5.6000000000000005,-30.353976761325356,0.0,0.0,-64.81557839345658,-49.83879041819822,26.074522966226837
5.65,-30.31875430866234,0.0,0.0,-64.62420252244625,-49.86007860459682,25.976117393458274
5.7,-30.27761054150805,0.0,0.0,-64.41956668742012,-49.86142609156882,25.87666103591896
5.75,-30.229961559249816,0.0,0.0,-64.20203022444319,-49.841463846985455,25.7761468081838
5.800000000000001,-30.175196860827302,0.0,0.0,-63.97207444718826,-49.799032086300905,25.674568765209347
5.8500000000000005,-30.112679773156284,0.0,0.0,-63.7303005992728,-49.73319511303703,25.571922273443754
5.9,-30.041748189115047,0.0,0.0,-63.47742472399703,-49.6432510398701,25.46820417855384
5.95,-29.961715713624777,0.0,0.0,-63.21426915090437,-49.528736194317325,25.36341296848262
6.0,-29.87187331956553,0.0,0.0,-62.94175037783857,-49.389424164683874,25.2575489306677
6.050000000000001,-29.771491613438737,0.0,0.0,-62.66086321914087,-49.225319588608514,25.150614302377395
6.1000000000000005,-29.659823802890152,0.0,0.0,-62.37266118848432,-49.03664691999822,25.04261341325039
6.15,-29.536109444893654,0.0,0.0,-62.078233185558666,-48.82383452532846,24.93355281925031
6.2,-29.39957903498633,0.0,0.0,-61.77867665540172,-48.58749455350205,24.823441427362187
6.25,-29.249459474310303,0.0,0.0,-61.475067483041464,-48.32839908993946,24.712290610457888
6.300000000000001,-29.084980424033947,0.0,0.0,-61.16842697468573,-48.04745314767723,24.600114311836066
6.3500000000000005,-28.90538152508585,0.0,0.0,-60.859686354802086,-47.74566506230966,24.486929138995624
6.4,-28.70992042697729,0.0,0.0,-60.549649279532545,-47.42411484978504,24.37275444622557
6.45,-28.497881531903097,0.0,0.0,-60.23895292767384,-47.083921056172635,24.257612405586926
6.5,-28.268585320362043,0.0,0.0,-59.92802828371694,-46.72620658315024,24.1415280658238
6.550000000000001,-28.021398082502245,0.0,0.0,-59.617060274366764,-46.35206391708961,24.024529398670904
6.6000000000000005,-27.755741835504306,0.0,0.0,-59.30594846062008,-45.962520129077824,23.906647331927466
6.65,-27.47110416310607,0.0,0.0,-58.99426902566852,-45.5585019559926,23.787915768546906
6.7,-27.167047670262022,0.0,0.0,-58.681238835404685,-45.140801226485735,23.668371590854417
6.75,-26.8432187067786,0.0,0.0,-58.36568238683348,-44.71004086907424,23.548054648858923
6.800000000000001,-26.499354982304055,0.0,0.0,-58.04600250288279,-44.26664174183482,23.427007731483084
6.8500000000000005,-26.135291676744405,0.0,0.0,-57.72015568556211,-43.81079056437648,23.305276519404856
6.9,-25.750965651336664,0.0,0.0,-57.385633107217316,-43.342409322499215,23.182909518102623
6.95,-25.346417394243822,0.0,0.0,-57.03944830918519,-42.86112666372624,23.05995796963462
7.0,-24.921790398948062,0.0,0.0,-56.67813279377419,-42.36625201561195,22.936475741679537
7.050000000000001,-24.477327782367478,0.0,0.0,-56.29774084494825,-41.856753443128866,22.812519192431477
7.1000000000000005,-24.013366108874067,0.0,0.0,-55.893865095273526,-41.331240614700356,22.688147010094063
7.15,-23.53032659988122,0.0,0.0,-55.461664566810924,-40.787954659075666,22.56342002596636
7.2,-23.028704173456596,0.0,0.0,-54.9959071329554,-40.22476714257362,22.438401000466552
7.25,-22.50905506347935,0.0,0.0,-54.49102854279353,-39.639190836399905,22.313154381902063
7.300000000000001,-21.971984087797196,0.0,0.0,-53.941210254966336,-39.028405303738296,22.18774603836664
7.3500000000000005,-21.418133043863836,0.0,0.0,-53.34047857726092,-38.389300814548605,22.062242963817436
7.4,-20.84817209931383,0.0,0.0,-52.682827900140815,-37.71854366406049,21.936712960143474
7.45,-20.262777643014488,0.0,0.0,-51.96231228899454,-37.01262979908801,21.811224297857493
7.5,-19.662713986615476,0.0,0.0,-51.17346735095642,-36.26817315692428,21.685845358895314
7.550000000000001,-19.048683702287768,0.0,0.0,-50.3110011760226,-35.48168687411949,21.56064426585535
7.6000000000000005,-18.421506743554765,0.0,0.0,-49.37052446534857,-34.650129857451134,21.43568850277191
7.65,-17.782060613862598,0.0,0.0,-48.34849836819055,-33.77088223116355,21.311044533246903
7.7,-17.13133231716532,0.0,0.0,-47.2425249641124,-32.84198968414405,21.186777422268605
7.75,-16.470455425637304,0.0,0.0,-46.05156232779519,-31.862358107292476,21.062950468388735
7.800000000000001,-15.800749017786202,0.0,0.0,-44.776116403878234,-30.83193635163841,20.939624853028697
7.8500000000000005,-15.123753859370861,0.0,0.0,-43.41839213832774,-29.751871033777306,20.81685931352211
7.9,-14.441260917589549,0.0,0.0,-41.98238766158965,-28.624617754389924,20.69470984606295
7.95,-13.755327490794775,0.0,0.0,-40.47391775733259,-27.45399496912874,20.573229444025056
8.0,-13.0682769817722,0.0,0.0,-38.900556951203406,-26.245170248163795,20.452467876175184
8.05,-12.382679714137215,0.0,0.0,-37.27149835161537,-25.00457382637808,20.33247150816345
8.1,-11.70131403612814,0.0,0.0,-35.59733126300511,-23.739740620604707,20.213283169400995
8.15,-11.02710902748116,0.0,0.0,-33.889747719905884,-22.459088475266896,20.094942066095232
8.200000000000001,-10.363072123087168,0.0,0.0,-32.16119449747286,-21.1716463871847,19.97748373988149
8.25,-9.712206596658714,0.0,0.0,-30.424491953086072,-19.886751013414,19.860940070237938
8.3,-9.077424876753398,0.0,0.0,-28.692443600611682,-18.613732270335674,19.745339317761296
8.35,-8.461463970761416,0.0,0.0,-26.977460332445993,-17.361609015986666,19.63070620446305
8.4,-7.866808848949276,0.0,0.0,-25.291220803095833,-16.13881377426709,19.517062026552775
8.450000000000001,-7.295628604200839,0.0,0.0,-23.644385142279617,-14.952961641745263,19.40442479472065
8.5,-6.749728749306039,0.0,0.0,-22.046373581879905,-13.810673567020523,19.29280939671348
8.55,-6.230521375417434,0.0,0.0,-20.5052155559123,-12.717458841978633,19.182227776998502
8.6,-5.739013297052298,0.0,0.0,-19.027469107511887,-11.67765657308126,19.0726891284994
8.65,-5.275810931758175,0.0,0.0,-17.61820559182405,-10.694431635881049,18.96420009173142
8.700000000000001,-4.841139623187972,0.0,0.0,-16.281051057867383,-9.769817478369228,18.856764957118102
8.75,-4.434874463589301,0.0,0.0,-15.018273458083346,-8.904796239773859,18.750385866800976
8.8,-4.056579394690952,0.0,0.0,-13.830903909058772,-8.09940592471224,18.6450630128198
8.85,-3.7055514103776805,0.0,0.0,-12.71888041005445,-7.352864627337135,18.54079482911176
8.9,-3.3808669717018134,0.0,0.0,-11.68120344135394,-6.663702779949508,18.437578175329634
8.950000000000001,-3.081428188871082,0.0,0.0,-10.716094416931375,-6.029895835448738,18.335408510991364
9.0,-2.8060068459962824,0.0,0.0,-9.821149783504715,-5.448991437432928,18.234280058934623
9.05,-2.553284877012252,0.0,0.0,-8.993485418350275,-4.918226788065088,18.13418595745198
9.1,-2.3218903973645135,0.0,0.0,-8.229867718809418,-4.434633450474005,18.035118400823624
9.15,-2.110428825648565,0.0,0.0,-7.526829294553344,-3.995128132970012,17.937068768244604
9.200000000000001,-1.9175089776367553,0.0,0.0,-6.880768418206488,-3.596589056858214,17.840027741367177
9.25,-1.741764279157459,0.0,0.0,-6.2880323495504005,-3.23591830367943,17.74398541085033
9.3,-1.5818694295434812,0.0,0.0,-5.744985339877322,-2.910091091061753,17.648931372434316
9.35,-1.4365529641357024,0.0,0.0,-5.248062579312614,-2.616193272529249,17.554854813144676
9.4,-1.304606225181519,0.0,0.0,-4.793811612203404,-2.3514485350710386,17.461744588283896
9.450000000000001,-1.184889268263476,0.0,0.0,-4.378922856480101,-2.1132368186571595,17.369589289896055
9.5,-1.076334218026575,0.0,0.0,-4.000250861885183,-1.8991054404053016,17.278377307395594
9.55,-0.9779465527100237,0.0,0.0,-3.6548278636666205,-1.7067743036601144,17.18809688104089
9.600000000000001,-0.8888047501628397,0.0,0.0,-3.3398710610685605,-1.5341364337096808,17.09873614891087
9.65,-0.8080586750653272,0.0,0.0,-3.052784895864158,-1.3792549262487128,17.01028318801161
9.700000000000001,-0.7349270326962152,0.0,0.0,-2.7911594417410415,-1.2403572357827732,16.92272605010308
9.75,-0.6686941620095685,0.0,0.0,-2.5527658521576058,-1.1158275783093048,16.836052792795694
9.8,-0.608706392072003,0.0,0.0,-2.335549659986907,-1.0041980816697593,16.7502515064247
9.850000000000001,-0.5543681422192418,0.0,0.0,-2.137622581466717,-0.9041391911580596,16.66531033716806
9.9,-0.5051379080994852,0.0,0.0,-1.9572533519470219,-0.8144497285335403,16.58121750683233
9.950000000000001,-0.4605242431220301,0.0,0.0,-1.7928580123986122,-0.7340469094942705,16.49796132969132
10.0,-0.42008181744419054,0.0,0.0,-1.6429899731959776,-0.6619565469865816,16.415530226724602
10.05,-0.3834076140637895,0.0,0.0,-1.5063301042505024,-0.5973036040678515,16.33391273756773
10.100000000000001,-0.35013730329815096,0.0,0.0,-1.3816770366893685,-0.5393032087543912,16.253097530453335
10.15,-0.3199418223566893,0.0,0.0,-1.267937809332688,-0.48725220267409414,16.1730734103922
10.200000000000001,-0.2925241752979025,0.0,0.0,-1.1641189515786465,-0.4405212637554319,16.093829325815815
10.25,-0.2676164598863674,0.0,0.0,-1.069318061401985,-0.3985476190998991,16.015354373877155
10.3,-0.24497712126377968,0.0,0.0,-0.9827159115655335,-0.36082834623827886,15.937637804583813
10.350000000000001,-0.22438842751345242,0.0,0.0,-0.9035690975644997,-0.32691424798028446,15.86066902391722
10.4,-0.20565415877479032,0.0,0.0,-0.8312032261414707,-0.29640427700967337,15.78443759607371
10.450000000000001,-0.18859749925987881,0.0,0.0,-0.7650066324830099,-0.2689404804101306,15.708933244946818
10.5,-0.173059120087315,0.0,0.0,-0.704424606617789,-0.2442034307179356,15.634145854955822
10.55,-0.15889544007830958,0.0,0.0,-0.6489541044186165,-0.22190810831707464,15.560065471312605
10.600000000000001,-0.14597705139016678,0.0,0.0,-0.598138915408101,-0.2018001995533815,15.486682299807649
10.65,-0.13418729696142045,0.0,0.0,-0.5515652578337796,-0.1836527754802653,15.413986706185842
10.700000000000001,-0.12342098710526932,0.0,0.0,-0.5088577708471722,-0.16726331736706962,15.341969215173805
10.75,-0.11358324313212728,0.0,0.0,-0.4696758738055145,-0.15245105677839985,15.270620509212787
10.8,-0.1045884565437229,0.0,0.0,-0.43371046348330183,-0.13905459999435632,15.199931426944158
10.850000000000001,-0.096359353072462,0.0,0.0,-0.4006809211566209,-0.12692980865890707,15.129892961488363
10.9,-0.08882615160309491,0.0,0.0,-0.3703324029641524,-0.11594791071730731,15.060496258553146
10.950000000000001,-0.08192580878329338,0.0,0.0,-0.3424333885520282,-0.10599381786602895,14.991732614401894
11.0,-0.07560134088539132,0.0,0.0,-0.3167734646929227,-0.09696462783880742,14.923593473708987
11.05,-0.06980121520989566,0.0,0.0,-0.2931613222736887,-0.08876829185715936,14.856070427325438
11.100000000000001,-0.0644788040138776,0.0,0.0,-0.2714229467288374,-0.08132242946274763,14.789155209974936
11.15,-0.05959189459760163,0.0,0.0,-0.2513999836258726,-0.07455327470827369,14.722839697897667
11.200000000000001,-0.05510224978905341,0.0,0.0,-0.23294826266638863,-0.0683947393107251,14.657115906456886
11.25,-0.050975213625748195,0.0,0.0,-0.215936464835523,-0.06278757986187028,14.59197598772109
11.3,-0.04717935754841759,0.0,0.0,-0.20024491881009032,-0.05767865755281039,14.527412228032906
11.350000000000001,-0.04368616289165768,0.0,0.0,-0.1857645140141179,-0.053020280104271796,14.463417045574007
11.4,-0.0404697358855234,0.0,0.0,-0.17239571889338584,-0.048769616711655916,14.39998298793424
11.450000000000001,-0.03750655177093901,0.0,0.0,-0.1600476940671739,-0.04488817781982532,14.337102729691736
11.5,-0.03477522498391159,0.0,0.0,-0.14863749101150142,-0.04134135244673241,14.274769070009764
11.55,-0.032256302681019984,0.0,0.0,-0.13808932783625136,-0.038097996584483526,14.212974930255255
11.600000000000001,-0.029932079164938598,0.0,0.0,-0.12833393454627995,-0.03513006693091843,14.15171335164301
11.65,-0.027786429025730305,0.0,0.0,-0.11930796092678816,-0.03241229485051454,14.09097749290902
11.700000000000001,-0.02580465704461946,0.0,0.0,-0.11095344087398858,-0.029921896039465556,14.030760628015589
11.75,-0.02397336311383088,0.0,0.0,-0.10321730760722671,-0.027638311881955476,13.97105614389059
11.8,-0.02228032061138197,0.0,0.0,-0.09605095475443325,-0.02554297893999284,13.911857538202666
11.850000000000001,-0.02071436683556505,0.0,0.0,-0.08940983880429818,-0.023619123423622716,13.853158417173676
11.9,-0.019265304252019243,0.0,0.0,-0.08325311887011805,-0.021851577846948446,13.794952493429637
11.950000000000001,-0.017923811438788385,0.0,0.0,-0.07754333011723404,-0.020226617393606074,13.737233583890776
12.0,-0.016681362733031748,0.0,0.0,-0.07224608757195419,-0.018731813797190463,13.679995607701375
12.05,-0.01553015568863597,0.0,0.0,-0.06732981735894716,-0.017355904791787766,13.623232584199677
12.100000000000001,-0.014463045548302186,0.0,0.0,-0.0627655127102216,-0.016088677409023602,13.566938630927927
12.15,-0.013473486017701297,0.0,0.0,-0.058526512354379605,-0.014920863593574534,13.511107961682741
12.200000000000001,-0.012555475704451539,0.0,0.0,-0.05458829913406858,-0.013844046782568818,13.455734884605423
12.25,-0.011703509651560157,0.0,0.0,-0.05092831691385184,-0.012850578247455804,13.400813800312116
12.3,-0.010912535454785023,0.0,0.0,-0.04752580403363377,-0.01193350213273441,13.346339200063472
12.350000000000001,-0.010177913506685675,0.0,0.0,-0.0443616417358285,-0.011086488245986063,13.292305663973226
12.4,-0.009495380957717814,0.0,0.0,-0.04141821614990233,-0.0103037717599126,13.238707859255465
12.450000000000001,-0.008861019027246916,0.0,0.0,-0.038679292557697566,-0.00958009908122086,13.18554053850977
12.5,-0.008271223335266585,0.0,0.0,-0.03612990078832974,-0.008910679224416468,13.132798538043795
12.55,-0.007722676959502947,0.0,0.0,-0.03375623070424305,-0.008291140102332535,13.080476776232674
12.600000000000001,-0.00721232595286032,0.0,0.0,-0.03154553684135483,-0.007717489210531394,13.028570251914498
12.65,-0.006737357083212506,0.0,0.0,-0.02948605135730771,-0.007186078240559504,12.977074042821249
12.700000000000001,-0.00629517758172203,0.0,0.0,-0.02756690452374443,-0.006693571208284395,12.925983304044566
12.75,-0.005883396707509368,0.0,0.0,-0.02577805207224156,-0.006236915729001818,12.875293266535493
12.8,-0.00549980895583495,0.0,0.0,-0.024110208769805175,-0.00581331711126815,12.82499923563762
12.850000000000001,-0.00514237875427905,0.0,0.0,-0.02255478765951584,-0.005420214977152799,12.775096589652906
12.9,-0.004809226506913253,0.0,0.0,-0.021103844455642767,-0.005055262148313161,12.725580778439392
12.950000000000001,-0.004498615860347702,0.0,0.0,-0.019750026630938396,-0.004716305565435017,12.676447322040147
13.0,-0.004208942077991442,0.0,0.0,-0.01848652677744237,-0.004401369033578733,12.627691809342787
13.05,-0.003938721420024814,0.0,0.0,-0.017307039861429032,-0.0041086376081700725,12.579309896768796
13.100000000000001,-0.0036865814366023614,0.0,0.0,-0.016205724028600172,-0.0038364434561174443,12.531297306991947
13.15,-0.003451252090792177,0.0,0.0,-0.015177164647606491,-0.003583253044081681,12.483649827685275
13.200000000000001,-0.0032315576358289476,0.0,0.0,-0.014216341308850354,-0.003347655521533348,12.436363310295759
13.25,-0.003026409178518453,0.0,0.0,-0.013318597521621027,-0.0031283521801435637,12.389433668846156
13.3,-0.0028347978671413305,0.0,0.0,-0.012479612876135849,-0.0029241468834070444,12.342856878763348
13.350000000000001,-0.002655788648079344,0.0,0.0,-0.011695377458389592,-0.002733937371444157,12.296628975732515
13.4,-0.0024885145406571777,0.0,0.0,-0.010962168324941863,-0.0025567073557401887,12.2507460545765
13.450000000000001,-0.0023321713844508215,0.0,0.0,-0.010276527862212547,-0.0023915193273586627,12.205204268159862
13.5,-0.002186013017590266,0.0,0.0,-0.009635243870607546,-0.0022375080099783407,12.159999826316854
13.55,-0.0020493468484458818,0.0,0.0,-0.009035331228084933,-0.002093874396093807,12.115128994802932
13.600000000000001,-0.001921529786569666,0.0,0.0,-0.008474015000712867,-0.00195988031096182,12.07058809426904
13.65,-0.0018019645018984177,0.0,0.0,-0.0079487148794812,-0.0018348434544429068,12.026373499258233
13.700000000000001,-0.00169009598406747,0.0,0.0,-0.007457030833282801,-0.0017181328758880095,11.982481637224085
13.75,-0.0015854083762421364,0.0,0.0,-0.0069967298776189785,-0.0016091648416767372,11.938908987570288
