# Nuclear Parameter=VB1
# Lambda Parameter=HPL2
# Z=40, N=50, Λ=0
# Number of mesh=600
# rmax=30
# Matching point of shooting = 7.45

r(fm),Rp1,Rp2,Rp3,Rp4,Rp5,Rp6,Rp7,Rp8,Rp9,Rp10,Rp11,Rn1,Rn2,Rn3,Rn4,Rn5,Rn6,Rn7,Rn8,Rn9,Rn10,Rn11,Rn12,Rn13,Rn14,Rn15,Rn16,Rl1,Rl2,Rl3,Rl4,Rl5,Rl6,Rl7,Rl8,Rl9,Rl10
6.7,0.0339484666240543,0.059110095929583495,0.05329393510176767,0.09090804689405282,0.08481674409676512,-0.12217879958886685,0.1299059961356335,0.13416017079551104,-0.20704982997721944,0.17670288192401212,-0.21771434511177384,0.027007355958224736,0.05097255344245979,0.044755303240475074,0.08473501802278514,0.07451861658842177,-0.11684365197222242,0.12844341457672834,0.12362696165261071,-0.20614377079119298,-0.21706651102609215,0.18125586886539274,-0.31591872098190793,0.20660952018292955,0.3816257361313734,-0.3550282645047583,0.24409071872637794,0.04322393675261176,0.08253836942163283,0.08253836942163283,0.14463528825315292,0.14463528825315292,-0.21258346865877997,0.24283902260966644,0.24283902260966644,-0.3841641463066497,-0.3841641463066497
6.75,0.03157400783948588,0.055229111808414146,0.04985503931801212,0.0853771076857744,0.07991777182448882,-0.1156220970133693,0.1227056928591097,0.12756144970073652,-0.19819320818702715,0.16799728349870477,-0.2088960624398234,0.025114915840450044,0.047648288838098914,0.04187272945339165,0.07967223903844788,0.07024900604954212,-0.11063640109370652,0.12153556416712735,0.11765745304532545,-0.19738062004731385,-0.20841043608351506,0.17269811980107724,-0.30655022549250954,0.19906356990676563,0.37385469757099027,-0.3464206275970388,0.23442947857556443,0.04075159979291147,0.07839505098618867,0.07839505098618867,0.13865791838064642,0.13865791838064642,-0.20545529302277302,0.23562161557921402,0.23562161557921402,-0.37918179477262887,-0.37918179477262887
6.800000000000001,0.029361778229696243,0.05159667339506989,0.04663279053219896,0.0801740398686177,0.07529521705021408,-0.1094023075117452,0.11589557077554735,0.12128250071234707,-0.1896902344316298,0.15971691446804867,-0.20041135815293115,0.02335182617063697,0.04453470939170228,0.03917091028399119,0.07490258428609706,0.06621723873000439,-0.10474235119278356,0.11498793007448746,0.11196916647516321,-0.1889589721446427,-0.20006934419076416,0.16453632322160724,-0.29741464694628217,0.19179680992555817,0.3661614677407674,-0.33798088654863623,0.2251591607729412,0.03841734184586643,0.07445383273534203,0.07445383273534203,0.1329208571958614,0.1329208571958614,-0.19854580420526008,0.22862285632161375,0.22862285632161375,-0.37423108336350197,-0.37423108336350197
6.8500000000000005,0.02730144073389236,0.04819819718496069,0.04361463636903065,0.07528139896876472,0.0709350826329126,-0.10350504009585763,0.10945715727122492,0.11531002253206085,-0.181531986846061,0.15184427090415795,-0.19225266282578735,0.021709802935566645,0.041619535888310875,0.0366393614354265,0.0704108338274616,0.062411354207053446,-0.09914832961411207,0.10878422553283582,0.10655066628734683,-0.1808704356562687,-0.19203649994221242,0.15675531264580808,-0.2885140353503767,0.1848012370314618,0.3585564118618941,-0.3297132769005893,0.21626753788998845,0.036214005288690586,0.07070584208250248,0.07070584208250248,0.12741592869659804,0.12741592869659804,-0.19185114747768875,0.2218379770551575,0.2218379770551575,-0.3693171055778669,-0.3693171055778669
6.9,0.02538317691491208,0.04501971066681336,0.04078854945081106,0.070682294745556,0.06682378146859388,-0.09791600661348762,0.10337233370186917,0.1096308393916293,-0.1737088550898623,0.14436189199290847,-0.18441169837133775,0.020180994869325015,0.03889101773597291,0.034268059601946184,0.06618224847790304,0.05881976929993453,-0.09384128458643407,0.10290844169016354,0.10139065075570886,-0.17310601259517766,-0.18430454127878063,0.14933988249754462,-0.27984903397831284,0.17806860143320902,0.351048174497007,-0.3216207229383777,0.20774198025192275,0.03413471531731917,0.06714243679584164,0.06714243679584164,0.1221349835135909,0.1221349835135909,-0.1853671059051454,0.21526195133557163,0.21526195133557163,-0.3644441949935555,-0.3644441949935555
6.95,0.02359768689792688,0.04204787286138117,0.03814304288660604,0.06636044533734166,0.06294818054353105,-0.09262112238100761,0.09762343196814492,0.10423198370732945,-0.16621072789454375,0.137252501863869,-0.17687965382123172,0.018757978532347418,0.03633794442345802,0.03204744861098793,0.06220261257881983,0.05543130695422366,-0.08880836707673402,0.09734493239355976,0.09647801340957046,-0.16565626155911656,-0.17686562897935193,0.14227491768924005,-0.27141909892747457,0.17159050322851163,0.34364388913419713,-0.3137050212809724,0.1995696258744694,0.032172883740967016,0.0637552263161757,0.0637552263161757,0.1170699448313516,0.1170699448313516,-0.1790891767112354,0.20888956276240445,0.20888956276240445,-0.3596160125673433,-0.3596160125673433
7.0,0.021936183450004056,0.039269983931008494,0.035667177057467664,0.06230021452905352,0.059295632282704194,-0.08760658637405094,0.09219330812827295,0.09910076198250986,-0.15902715217016133,0.13049912303449393,-0.16964733553728673,0.01743374966674888,0.033949649069631674,0.02996843964087084,0.058458263338652464,0.0522352159817234,-0.08403699595117135,0.09207847957068331,0.09180189181370692,-0.1585114363366097,-0.16971157474874332,0.13554549845561523,-0.2632226918672312,0.16535847379951832,0.3363493665865804,-0.30596700397899224,0.19173752171178918,0.030322209635777645,0.060536087394559415,0.060536087394559415,0.11221284613018408,0.11221284613018408,-0.17301263750819246,0.2027154640056783,0.2027154640056783,-0.354835625604424,-0.354835625604424
7.050000000000001,0.020390381452706878,0.03667398590688968,0.03335055930718856,0.058486634981507614,0.05585399521778345,-0.08285894385943539,0.08706539657499604,0.09422480624703898,-0.1521474669504255,0.12408516548214753,-0.1627052946492959,0.016201711677105827,0.03171600557530246,0.02802240665199823,0.05493610899162731,0.04922118313636829,-0.07951490880152036,0.08709434213481093,0.08735170551730537,-0.1516616028174485,-0.16283395023862535,0.12913698385185055,-0.2552574483790388,0.15936404382890895,0.32916926344869246,-0.2984066826450737,0.1842327398450843,0.028576677419593795,0.05747717489540982,0.05747717489540982,0.1075558617796766,0.1075558617796766,-0.1671326034281755,0.1967342271647886,0.1967342271647886,-0.3501055788407598,-0.3501055788407598
7.1000000000000005,0.018952483837254258,0.03424845630754471,0.031183337939394738,0.05490541991727799,0.05261164577437876,-0.0783651340730343,0.08222374791825487,0.08959211312284583,-0.14556091525689982,0.11799449497060989,-0.15604393437830086,0.015055661957993875,0.02962742068352826,0.026201178018078208,0.051623637750127745,0.046379338839200146,-0.07523020056424766,0.08237829102533507,0.08311718473705137,-0.14509673687040325,-0.1562241792203881,0.12303507701141644,-0.24752032428705903,0.1535987995496161,0.3221072320293738,-0.29102337522329746,0.17704247196157677,0.02693055283987165,0.05457092852237274,0.05457092852237274,0.10309133143119789,0.10309133143119789,-0.1614440761460588,0.19094038642766467,0.19094038642766467,-0.3454279581529226,-0.3454279581529226
7.15,0.017615164885032578,0.03198259616785894,0.029156191725995123,0.05154296542961374,0.04955748275884419,-0.07411252526590796,0.07765305333718699,0.08519107239472243,-0.1392567367240853,0.11221148386405713,-0.14965359972432837,0.013989776673654428,0.027674822064700316,0.024497025202696924,0.04850891926690743,0.04370025770283657,-0.07117135182608193,0.07791663268588948,0.07908839118126636,-0.1388068056384697,-0.14987361497601273,0.11722587493143052,-0.24000772230203363,0.14805442872955188,0.31516605326677694,-0.2838158170164369,0.17015410516627927,0.025378377300968848,0.05181007613727741,0.05181007613727741,0.09881177906895512,0.09881177906895512,-0.15594198572244547,0.18532847393805812,0.18532847393805812,-0.34080444744811406,-0.34080444744811406
7.2,0.01637155164699439,0.029866213766836097,0.02726031595260009,0.04838634527660261,0.0466809259172996,-0.07008893916641516,0.07333865780718131,0.0810104867560534,-0.13322424356921767,0.10672104727794156,-0.14352465179315438,0.012998594491983775,0.025849643370814093,0.022902649197901623,0.04558060008293947,0.041174954852642165,-0.06732724848413282,0.07369622298817634,0.07525573226448354,-0.13278183447504077,-0.1437736048007089,0.11169590523240619,-0.23271560117688125,0.14272275776623897,0.30834775414879034,-0.2767822575505732,0.16355528185405996,0.023914960896536212,0.049187634259907353,0.049187634259907353,0.09470992749056054,0.09470992749056054,-0.1506212261248322,0.1798930497092316,0.1798930497092316,-0.33623637929988853,-0.33623637929988853
7.25,0.015215204103975035,0.02788970513559531,0.025487405865181063,0.04542329974652296,0.0439719097477553,-0.06628266664679404,0.06926656427683012,0.07703958419756878,-0.127452882228416,0.10150866705371803,-0.1376475288224091,0.012076999684610235,0.02414380705016211,0.021411165326256996,0.042827894318530305,0.03879487890079873,-0.06368719421620331,0.06970447333711058,0.0716099698105125,-0.12701196151546612,-0.13791554333133144,0.10643215203447405,-0.22563956941861438,0.1375957811338705,0.30165371113106304,-0.2699205447827136,0.15723394606073868,0.022535374458060996,0.04669690625951149,0.04669690625951149,0.09077870890197731,0.09077870890197731,-0.14547668520984097,0.17462872634834062,0.17462872634834062,-0.33172477988943455,-0.33172477988943455
7.300000000000001,0.0141400945756369,0.026044032245139872,0.02382963823934276,0.042642219933527015,0.041420873572370995,-0.06268247614335351,0.06542343056940565,0.07326802431831911,-0.12193228272479956,0.09656040570954864,-0.1320127957535879,0.01122020492659618,0.022549705579112657,0.02001608690622611,0.04024057067050965,0.03655190230203109,-0.06024091702137104,0.06592935044527341,0.06814222420040783,-0.12148748165612716,-0.1322909162358579,0.10142207280954182,-0.21877496543186178,0.13266568429345216,0.29508474098037696,-0.26322819806118153,0.15117837841846635,0.021234940881875716,0.04433147867884069,0.04433147867884069,0.08701127223027325,0.08701127223027325,-0.140503269873867,0.16953018928113442,0.16953018928113442,-0.3272704087935437,-0.3272704087935437
7.3500000000000005,0.013140586787509548,0.024320699615041845,0.0222796516686113,0.040032128545237015,0.03901874872163189,-0.059277616162212984,0.06179656051519026,0.06968589966456565,-0.11665229759120203,0.09186291221529413,-0.1266111839903494,0.010423734062388825,0.02106018165080215,0.018711308192197275,0.03780893660661054,0.034438309706250725,-0.05697857091385383,0.06235937104301322,0.06484397479181922,-0.11619888150300996,-0.1268913356272347,0.09665360781155954,-0.212116925794828,0.12792486104967202,0.2886411803853206,-0.2567024711403875,0.145377221568008,0.02000922595402199,0.04208521606834656,0.04208521606834656,0.08340098768207639,0.08340098768207639,-0.13569592700591845,0.16459221309381925,0.16459221309381925,-0.32287379413289236,-0.32287379413289236
7.4,0.01221141492193824,0.02271172994762437,0.020830526059882917,0.03758265817390177,0.03675694354503054,-0.056057813007732625,0.05837389058374294,0.06628373304492732,-0.1116030319435194,0.08740342116766862,-0.12143362278851046,0.009683405047929717,0.019668507760052405,0.017491086924060966,0.035523820498293945,0.032446784823338314,-0.053890733694716676,0.0589835925942621,0.061707057318494636,-0.11113686665653655,-0.12170856840266553,0.09211518345570131,-0.20566044319508553,0.12336592621807004,0.28232295557656695,-0.2503404064368143,0.1398194976310056,0.018854028854887957,0.039952254651910324,0.039952254651910324,0.07994144900649808,0.07994144900649808,-0.13104966080628527,0.15980967453944847,0.15980967453944847,-0.31853526356068934,-0.31853526356068934
7.45,0.0113476629091053,0.021209639277296046,0.01947576173289288,0.035284027801433096,0.03462732684574988,-0.05301326470245726,0.055143973082114654,0.06305247163453377,-0.10677486610179378,0.08316974670685284,-0.11647126355199286,0.008995313231791301,0.01836836553931811,0.01635002675697074,0.03337655230587022,0.030570396230035952,-0.05096840158909326,0.05579160091976468,0.058723658877380305,-0.10629238252794218,-0.1167345585669799,0.08779571081742142,-0.19940041539846803,0.11898172436277259,0.27612964311098265,-0.24413888161351566,0.13449461912883792,0.01776537249349493,0.037926995096639333,0.037926995096639333,0.07662647386049196,0.07662647386049196,-0.12655954697183291,0.15517756269455005,0.15517756269455005,-0.31425497154163573,-0.31425497154163573
7.5,0.010546940018674808,0.019805198095867612,0.01821018113235063,0.03312680676464399,0.032623014063785205,-0.050134025314842144,0.052096584724019845,0.05998342453079621,-0.10215851896696364,0.07915023777130135,-0.1117154766637188,0.008356356766343526,0.017153640801841043,0.015283509134434381,0.031358492700919685,0.028801691655330364,-0.04820356448653069,0.052773658166485014,0.055886583678646906,-0.10165664253590585,-0.11196149766776835,0.08368462875042236,-0.19333166984630143,0.11476536663055482,0.27006053060043167,-0.238094663489009,0.1293924074909909,0.016737551738675235,0.03600398389119006,0.03600398389119006,0.07345011849177704,0.07345011849177704,-0.12222085077016917,0.15069099050497875,0.15069099050497875,-0.31003292687638584,-0.31003292687638584
7.550000000000001,0.00980278545251744,0.018494037860287395,0.017027144156156342,0.031102522813310562,0.030735940349254372,-0.04741181140444226,0.04922082374739264,0.05706841426455327,-0.09774491818879133,0.07533386812507775,-0.10715792905759176,0.007762598835687607,0.016018955265018328,0.014286330069767199,0.029462362332983237,0.027135351915220637,-0.04558744874857943,0.049920198777749634,0.053188427324467956,-0.09722110043841975,-0.10738167810921741,0.07977174995144079,-0.1874490478644758,0.11071013936489131,0.26411463942269564,-0.23220439983959867,0.1245030552781061,0.015768942900432268,0.03417823683026151,0.03417823683026151,0.07040662767725682,0.07040662767725682,-0.11802871658192839,0.1463451889903397,0.1463451889903397,-0.30586900304727777,-0.30586900304727777
7.6000000000000005,0.009111225030448297,0.017269995517935843,0.015921291547764768,0.0292030033046439,0.028959250435118766,-0.044838171078486824,0.04650696918522874,0.05429960306821454,-0.0935253479771618,0.07171011709657314,-0.1027905289534729,0.00721087464142643,0.014959094490923797,0.013354029331155828,0.027680870746991357,0.025565506169624625,-0.043112253440090106,0.04722229942497428,0.050622384638754646,-0.09297749584826831,-0.10298766203822676,0.07604739559751439,-0.18174738369046578,0.10680959873723482,0.25829078815986034,-0.2264646905214688,0.11981716277909736,0.014856175159381877,0.03244489847071035,0.03244489847071035,0.06749047885362826,0.06749047885362826,-0.1139784947312256,0.14213552264666213,0.14213552264666213,-0.3017629673497575,-0.3017629673497575
7.65,0.008468557258176489,0.016127303620617987,0.014887602330897188,0.02742056119154865,0.027286476062871073,-0.04240507614003839,0.04394582981772476,0.051669533964721355,-0.08949140533201655,0.06826898649533701,-0.09860545283871079,0.006698235327983988,0.01396917279618379,0.0124824247766437,0.026007146008371562,0.024086607210674207,-0.04077055498996795,0.04467149786598069,0.04818196669528867,-0.0889178452757973,-0.09877223437218217,0.07250233418185309,-0.1762215448128503,0.1030575380486626,0.252587619544887,-0.22087209789142664,0.11532571985201945,0.01399606309672201,0.030799343963746926,0.030799343963746926,0.06469636196025114,0.06469636196025114,-0.11006564041829525,0.13805748809775698,0.13805748809775698,-0.29771449346328793,-0.29771449346328793
7.7,0.007871335970664872,0.015060567383576098,0.013921374519783591,0.025747969979168908,0.025711517325984416,-0.04010490679744226,0.041528720679713645,0.049171117110612464,-0.08563500037887926,0.06500098179325131,-0.09459514809806369,0.006221934246225401,0.013044614489877449,0.01166759658883545,0.024434713980556876,0.022693416112139594,-0.03855529417232118,0.042259774047630025,0.04586098994731487,-0.08503444341983718,-0.09472840652515507,0.06912776756212284,-0.17086645148862223,0.09944798494598983,0.24700363055874483,-0.21542316745852172,0.11102009855164137,0.013185597558076977,0.02923717009383984,0.02923717009383984,0.062019174532206504,0.062019174532206504,-0.10628571780258611,0.13410671535213362,0.13410671535213362,-0.2937231755562039,-0.2937231755562039
7.75,0.0073163538204641144,0.014064742603760397,0.013018206535550986,0.024178439231399586,0.024228624298641144,-0.03793043581793582,0.03924743953804337,0.04679761568040826,-0.0819483543461525,0.06189709252295324,-0.09075233327250244,0.0057794139106167475,0.012181135825573508,0.010905872120300458,0.02295747801645041,0.0213809871516342,-0.03645976260588806,0.03997953103661729,0.043653565004780036,-0.08131986235125917,-0.09084941805019639,0.06591531609378153,-0.1656770926459332,0.09597519747704379,0.2415371984936776,-0.21011444524286718,0.10689204406679326,0.012421936788366157,0.02775418632563609,0.02775418632563609,0.05945401631857815,0.05945401631857815,-0.10263440287629218,0.1302789680527923,0.1302789680527923,-0.2897885406099283,-0.2897885406099283
7.800000000000001,0.006800626620983345,0.013135114499956262,0.01217397938131776,0.022705590771199838,0.0228323790741841,-0.03587481238182013,0.037094243582324674,0.04454263151011386,-0.07842399564196537,0.05894877224195723,-0.08706999637979221,0.005368293649310413,0.011374727710227326,0.010193811380636481,0.021569699182391214,0.020144653093437583,-0.0344775889827486,0.0378235759942746,0.04155408522304724,-0.07776694898301993,-0.08712873656046635,0.06285700316630824,-0.1606485386951411,0.0926336592301021,0.23618660348307297,-0.20494249228246683,0.10293366437895356,0.011702397863027333,0.026346405928321118,0.026346405928321118,0.05699618355055025,0.05699618355055025,-0.09910748531517427,0.12657014289457835,0.12657014289457835,-0.2859100591716092,-0.2859100591716092
7.8500000000000005,0.006321378542458046,0.012267277513965284,0.011384839609563572,0.021323435681858894,0.021517678309388243,-0.03393154584761913,0.035061826522064715,0.04240009068002178,-0.07505475442378609,0.056147918348260564,-0.08354139167195965,0.004986357938711793,0.010621639195631563,0.009528193183140661,0.02026597710387545,0.018980010899372176,-0.03260272520000806,0.03578510136859024,0.039557215238938445,-0.07436882116533164,-0.08356005624411966,0.05994523940549259,-0.1557759517112065,0.08941807376986148,0.23095004795375262,-0.1999038966862167,0.09913741899021751,0.01102444843327849,0.025010037233267023,0.025010037233267023,0.05464116296457551,0.05464116296457551,-0.09570086946983712,0.12297626836117272,0.12297626836117272,-0.28208715472624796,-0.28208715472624796
7.9,0.005876028148178198,0.011457116091861425,0.010647183098749678,0.020026352183901516,0.02027971634478281,-0.03209448959612748,0.033143296237428725,0.04036422918064932,-0.07183375599048238,0.053486851974555404,-0.08016003514604482,0.004631545407618938,0.009918361763482307,0.008906001957723342,0.019041231496365316,0.01788290791658486,-0.030829432533716217,0.03385766643785688,0.037657879562889456,-0.07111886269064024,-0.08013729523942781,0.05717280675362515,-0.15105459338556596,0.08632335854705447,0.225825673399043,-0.1949952835782648,0.09549610700670758,0.010385698796527872,0.023741475068718442,0.023741475068718442,0.05238462566788367,0.05238462566788367,-0.09241057463753706,0.11949350291115032,0.11949350291115032,-0.2783192118569285,-0.2783192118569285
7.95,0.0054621752508842965,0.010700786448546239,0.009957639643124915,0.0188090644362615,0.01911396895028725,-0.030357825086037602,0.03133215309353522,0.038429578775566804,-0.06875441327284158,0.05095829813979837,-0.07691969907479027,0.004301938491256301,0.009261614403681548,0.008324415227861598,0.017890684423641348,0.01684942857603481,-0.02915226796574992,0.03203517930858646,0.03585125131359186,-0.06801071744751262,-0.07685459209556775,0.05453284259694278,-0.14647983109011528,0.08334463842925598,0.220811574821444,-0.19021332323353005,0.09200285481173527,0.009783894297733232,0.02253729240521182,0.02253729240521182,0.05022242091839141,0.05022242091839141,-0.08923273473472633,0.11611813272315723,0.11611813272315723,-0.2746055833420985,-0.2746055833420985
8.0,0.005077588563587177,0.009994699306518088,0.00931305834944278,0.017666622289423915,0.018016177728374317,-0.028716046224525466,0.02962226899762145,0.036590953149766486,-0.0658104186527696,0.04855536629673589,-0.07381440578126251,0.00399575371208353,0.008648329476596352,0.00778079174251516,0.016809843309319204,0.015875881623260528,-0.0275660707505973,0.030311879444180196,0.03413274116277942,-0.06503828292363643,-0.07370630150929167,0.05201882407424692,-0.14204714234768456,0.08047723897518638,0.21590581314984872,-0.18555473766432976,0.08865110351939907,0.009216908063238037,0.02139423223705668,0.02139423223705668,0.048150569878150334,0.048150569878150334,-0.08616359747331034,0.11284656909351008,0.11284656909351008,-0.2709455963212656,-0.2709455963212656
8.05,0.004720194115038535,0.00933550359032807,0.00871049382643859,0.016594382001575984,0.016982335193208378,-0.027163944131871426,0.028007867253531805,0.03484343441135446,-0.0629957353024185,0.04627153138079644,-0.07083842084491578,0.0037113325618919574,0.008075639343180103,0.0072726602486687724,0.015794484713683388,0.014958787893133796,-0.02606594928921849,0.02868232077942741,0.032497986542242736,-0.06219570322502486,-0.0706869894975499,0.04962455267116604,-0.13775211796153183,0.07771667955334759,0.21110642589753492,-0.1810163058831643,0.08543459636264009,0.008682734065206319,0.02030919971827503,0.02030919971827503,0.046165259388518454,0.046165259388518454,-0.08319952312868682,0.10967534556508089,0.10967534556508089,-0.2673385576447964,-0.2673385576447964
8.1,0.0043880643973545136,0.008720071051097804,0.00814719314695447,0.0155879879156806,0.016008670533186876,-0.025696592359128287,0.026483503247855682,0.03318235999708402,-0.06030458820141418,0.04410061543845489,-0.06798624589548038,0.0034471329581912346,0.007540863741751107,0.006797708886229646,0.014840638877313263,0.014094868632414694,-0.024647268360801635,0.02714135545846438,0.030942841152253566,-0.059477361750388646,-0.0677914281403981,0.04734413918015675,-0.13359046402016655,0.07505866638761838,0.20641143629307937,-0.1765948680362333,0.08234736613906553,0.008179480512093695,0.01927925456567674,0.01927925456567674,0.04426283580598453,0.04426283580598453,-0.08033698297476183,0.10660111485391344,0.10660111485391344,-0.26378375850957997,-0.26378375850957997
8.15,0.004079408211611149,0.008145481790283363,0.007620583558201638,0.014643355085175908,0.015091636055575657,-0.024309332601356287,0.02504404598588093,0.03160331001803243,-0.05773145496233702,0.04203676989081831,-0.06525261112455855,0.0032017212470589786,0.007041497886499639,0.006353775184149942,0.013944575024606031,0.013281034367667949,-0.023305636749749194,0.025684118219701735,0.029463364799935745,-0.056877873635789805,-0.06501459000657762,0.04517198908623911,-0.12955800296253125,0.07249908559703218,0.20181886108642375,-0.17228732857569556,0.07938372281219935,0.0077053635585078595,0.01830160373705777,0.01830160373705777,0.04243979892977371,0.04243979892977371,-0.0775725574500368,0.10362064562935976,0.10362064562935976,-0.26028047846997043,-0.26028047846997043
8.200000000000001,0.003792561176370576,0.007609010648220971,0.00712826091252025,0.013756652828188066,0.014227894305085004,-0.02299776093545962,0.023684660482666018,0.030102095070079552,-0.05527105657093564,0.04007445846997942,-0.06263246762230061,0.00297376472433199,0.006575201260190918,0.005938836634657841,0.013102787413829494,0.012514374311204605,-0.02203689529416198,0.02430601143987182,0.028055813587382634,-0.054392078064510394,-0.06235164235548514,0.043102788421962905,-0.12565067386159706,0.07003399628396721,0.19732671720611691,-0.16809065861558817,0.07653824134446949,0.007258701326223198,0.017373594388681697,0.017373594388681697,0.04069279604580616,0.04069279604580616,-0.07490293410930429,0.10073081919439837,0.10073081919439837,-0.2568279889025108,-0.2568279889025108
8.25,0.003525976863881373,0.007108114420580531,0.006667978788891237,0.012924289184286203,0.01341430584295145,-0.021757714600692153,0.022400791004399626,0.028674744524367173,-0.0529183481275916,0.038208440850953596,-0.06012097962745336,0.0027620246471389428,0.0061397870718283105,0.0055510018211959375,0.012311982115421971,0.011792146293936996,-0.020837105373048306,0.023002690840290253,0.02671663046218576,-0.05201503052002292,-0.05979794119338821,0.04113149012162331,-0.12186453206120594,0.06765962371405149,0.1929330274208397,-0.16400189759625955,0.0738057498205294,0.006837908226934057,0.016492707113105284,0.016492707113105284,0.039018616106084175,0.039018616106084175,-0.07232490540727217,0.09792862610499332,0.09792862610499332,-0.2534255559933037,-0.2534255559933037
8.3,0.00327821852897953,0.006640419864431996,0.006237638274169021,0.012142896243543555,0.012647917669093518,-0.020585259331041522,0.021188145147334383,0.027317495305252074,-0.05066850965976236,0.03643375699018158,-0.05771351676293071,0.002565349708214236,0.005733212349056073,0.005188502074941313,0.011569064496611802,0.011111767211179695,-0.019702537842142227,0.021770051851270324,0.025442436137249592,-0.04974199504557624,-0.05734902524829033,0.03925330089379293,-0.11819574828102342,0.06537235262191905,0.1886358251383077,-0.16001815436478153,0.07118131790487225,0.006441489576485512,0.01565654945591822,0.01565654945591822,0.03741418405799216,0.03741418405799216,-0.06983536635337728,0.09521116276069641,0.09521116276069641,-0.2500724433084048,-0.2500724433084048
8.35,0.0030479513963785902,0.006203712454990263,0.00583527837236986,0.011409316314693354,0.011925952266963531,-0.01947667724159884,0.02004267873555018,0.026026781157117564,-0.048516937061036415,0.03474571217215391,-0.055405646315429845,0.0023826699461117896,0.0053535686346645375,0.004849683634501211,0.010871127387816577,0.01047080396532715,-0.018629662422288293,0.020604216625046287,0.024230020382101907,-0.047568436561813365,-0.05500060991645759,0.037463668622396834,-0.11464060728731519,0.06316872066929194,0.18443315845719546,-0.15613660776374158,0.06866024566564707,0.006068036489748109,0.014862849707985239,0.014862849707985239,0.035876555334169266,0.035876555334169266,-0.06743131207099523,0.09257562799302513,0.09257562799302513,-0.24676791400014528,-0.24676791400014528
8.4,0.002833935472982274,0.0057959258540769545,0.005459067010229431,0.010720588897230333,0.011245797248627952,-0.018428455265381564,0.018960581514286968,0.024799222396524174,-0.046459233200636545,0.03313986275828313,-0.053193125606137655,0.0022129910652921316,0.004999073256589154,0.004533000283445712,0.010215439904504298,0.009866964887850199,-0.017615137539603917,0.01950152168327073,0.02307633368418257,-0.04549001328367496,-0.052748581223987207,0.03575827029947224,-0.11119550621254592,0.06104541207547448,0.18032309357252463,-0.1523545068077868,0.06623805278671209,0.005716221044951866,0.014109450968221653,0.014109450968221653,0.03440291051044187,0.03440291051044187,-0.06510983528906159,0.09001931967332982,0.09001931967332982,-0.2435112326957192,-0.2435112326957192
8.450000000000001,0.0026350188530021973,0.005415132051783353,0.005107292607520961,0.010073938421200081,0.010604995576212214,-0.017437274132648763,0.017938263612306063,0.02363161614234703,-0.04449119923735585,0.03161200262636879,-0.05107189448992442,0.0020553891410347927,0.004668061141168099,0.00423700644067598,0.009599436897091489,0.00929809162206254,-0.016655800612865423,0.01845850618192131,0.021978479275647087,-0.043502569269322756,-0.05058898983866778,0.03413300048712945,-0.1078569525941866,0.058999251435045225,0.17630371762172678,-0.14866917051603054,0.06391046818191308,0.0053847917061223246,0.013394305470728078,0.013394305470728078,0.03299055013668145,0.03299055013668145,-0.06286812378967535,0.08753963135777344,0.08753963135777344,-0.24030166710860565,-0.24030166710860565
8.5,0.0024501314849547516,0.005059532143624242,0.004778356181208598,0.00946676271796683,0.010001236335007414,-0.016499997881322566,0.0169723427444603,0.022520927013584897,-0.042608826163709035,0.030158150284576864,-0.04903806801233293,0.0019090056851897557,0.00435897714005847,0.003960350679168826,0.009020709000881125,0.008762151447517238,-0.015748658780611432,0.01747190077408696,0.02093370551892262,-0.041602127126688,-0.04851804516052835,0.03258396030181203,-0.104621562192314,0.05702719773314539,0.1723731410470827,-0.14507798745870668,0.06167342001905329,0.005072568992231477,0.012715469169197545,0.012715469169197545,0.03163688974329791,0.03163688974329791,-0.06070345783145281,0.08513404898358727,0.08513404898358727,-0.23713848940833465,-0.23713848940833465
8.55,0.002278279370994976,0.0047274477065461125,0.004470763953323872,0.008896622185314243,0.009432346033143356,-0.015613663884529227,0.016059632124181857,0.02146427828228108,-0.04080828659927562,0.028774536640545603,-0.04708792924690673,0.0017730430498940027,0.004070368842042315,0.003701769649333901,0.00847699325789454,0.008257230026622682,-0.014890880058177782,0.01653861704944291,0.019939398642490808,-0.03978488089730053,-0.046532109513708564,0.031107446910534194,-0.10148605663634436,0.05512633856515189,0.1685294995402387,-0.1415784150680663,0.05952302615577787,0.004778441381759598,0.012071096570836565,0.012071096570836565,0.03033945502431556,0.03033945502431556,-0.05861320756514845,0.08280014762783783,0.08280014762783783,-0.23402097737966712,-0.23402097737966712
8.6,0.002118539170481963,0.0044173127384203575,0.004183120433434433,0.008361229610697341,0.008896280402692297,-0.014775473379351667,0.015197129054772579,0.020458943467342724,-0.03908592684658399,0.02745759340383035,-0.04521792232976141,0.0016467601475163923,0.0038008798419265403,0.003460082384026144,0.007966164282634683,0.00778152455405041,-0.01407978491315241,0.015655737528131857,0.018993075817049565,-0.038047189132100714,-0.04462769245744177,0.02969994352617332,-0.09844726094333842,0.053293884564567136,0.1647709556258099,-0.13816797875627365,0.05745558498541299,0.004501361441535665,0.011459435811568504,0.011459435811568504,0.02909587719654712,0.02909587719654712,-0.05659483045528357,0.08053558833747691,0.08053558833747691,-0.23094841539836897,-0.23094841539836897
