# Nuclear Parameter=VB1
# Lambda Parameter=HPL2
# Z=82, N=126, Λ=0
# Number of mesh=600
# rmax=30
# Matching point of shooting = 7.45

r(fm),Vll(MeV),Vlp(MeV),Vln(MeV),VNp(MeV),VNn(MeV),Vcoul(MeV)
4.800000000000001,-30.542063279170083,0.0,0.0,-64.33972183742982,-50.61151442703967,21.50966179314614
4.8500000000000005,-30.487025864364917,0.0,0.0,-64.124112555334,-50.5460599515552,21.41827778896574
4.9,-30.42524855159025,0.0,0.0,-63.88705895156266,-50.453612613551556,21.32589441013048
4.95,-30.35609304256133,0.0,0.0,-63.62993333323832,-50.333925478113386,21.23250887627435
5.0,-30.278886531723614,0.0,0.0,-63.35431863483209,-50.18705067252516,21.138119458039768
5.050000000000001,-30.19292234339564,0.0,0.0,-63.06197731588023,-50.01332697037149,21.042725648544906
5.1000000000000005,-30.097461372847484,0.0,0.0,-62.75481630582045,-49.81336170648566,20.9463283336443
5.15,-29.99173448244389,0.0,0.0,-62.4348486003417,-49.58800765533082,20.848929959619028
5.2,-29.87494597593895,0.0,0.0,-62.10415212887046,-49.338335575807015,20.75053469701924
5.25,-29.746278236608347,0.0,0.0,-61.76482649898965,-49.06560315394106,20.651148599470627
5.300000000000001,-29.60489757112657,0.0,0.0,-61.41894818878671,-48.77122106610261,20.550779756339782
5.3500000000000005,-29.449961252187098,0.0,0.0,-61.06852470581555,-48.45671684215476,20.449438438226117
5.4,-29.280625702111426,0.0,0.0,-60.71544817282143,-48.12369713973429,20.347137234303563
5.45,-29.096055708614443,0.0,0.0,-60.36144874232673,-47.77380895498565,20.243891180569108
5.5,-28.895434515327604,0.0,0.0,-60.00804819647122,-47.40870020333216,20.139717878064342
5.550000000000001,-28.677974584650812,0.0,0.0,-59.65651406140465,-47.02998001518013,20.034637600118252
5.6000000000000005,-28.44292879097181,0.0,0.0,-59.30781456639396,-46.639179017082625,19.928673387613443
5.65,-28.189601768659585,0.0,0.0,-58.962574809792365,-46.23770981658332,19.821851131207463
5.7,-27.917361112026423,0.0,0.0,-58.62103455938361,-45.8268278853901,19.714199639346386
5.75,-27.625648103570576,0.0,0.0,-58.283008211265866,-45.40759304427057,19.60575069079743
5.800000000000001,-27.313987631975845,0.0,0.0,-57.9478475536358,-44.98083179484449,19.49653907030641
5.8500000000000005,-26.98199695276496,0.0,0.0,-57.614408122231765,-44.54710081686118,19.386602585864946
5.9,-26.6293929431669,0.0,0.0,-57.28102008384419,-44.10665205191901,19.275982065961273
5.95,-26.25599751136889,0.0,0.0,-56.9454647357891,-43.65939992387479,19.164721335101014
6.0,-25.861740843868038,0.0,0.0,-56.604957858752904,-43.20489140245053,19.05286716583276
6.050000000000001,-25.446662220528495,0.0,0.0,-56.256141308154675,-42.742279803346676,18.94046920551333
6.1000000000000005,-25.010908204751168,0.0,0.0,-55.89508438064135,-42.27030344156802,18.82757987611288
6.15,-24.55472813546179,0.0,0.0,-55.517296652040194,-41.78727052033753,18.7142542455054
6.2,-24.078467016542522,0.0,0.0,-55.11775415390234,-41.29105194701277,18.600549868927523
6.25,-23.5825561192497,0.0,0.0,-54.69094092427708,-40.779084106194325,18.48652659962912
6.300000000000001,-23.067501876792193,0.0,0.0,-54.23090810357106,-40.24838395620814,18.3722463681886
6.3500000000000005,-22.53387393792412,0.0,0.0,-53.73135279155731,-39.695579090381884,18.25777293052708
6.4,-21.982293525216754,0.0,0.0,-53.18571875546427,-39.11695553575298,18.143171585324207
6.45,-21.413423471451992,0.0,0.0,-52.587320690309944,-38.5085259530937,18.028508862303102
6.5,-20.827961437234805,0.0,0.0,-51.92949299443197,-37.86612045778915,17.913852183695372
6.550000000000001,-20.226637801301532,0.0,0.0,-51.20576287854757,-37.18550142955181,17.799269502090237
6.6000000000000005,-19.610219531351497,0.0,0.0,-50.41004607084713,-36.46250239287468,17.684828918782053
6.65,-18.979520973678362,0.0,0.0,-49.53686146765595,-35.69318935526473,17.570598287614228
6.7,-18.33542195115895,0.0,0.0,-48.581558924439925,-34.874040969781106,17.456644810128708
6.75,-17.67889285499608,0.0,0.0,-47.54055214079011,-34.00214166695755,17.343034628518254
6.800000000000001,-17.011025595859742,0.0,0.0,-46.41154644646762,-33.07537963708892,17.229832423394676
6.8500000000000005,-16.333068398496174,0.0,0.0,-45.19374943349232,-32.092639417376745,17.117101023684704
6.9,-15.646461553486217,0.0,0.0,-43.888051007253715,-31.053977062172407,17.004901036008924
6.95,-14.952870478014038,0.0,0.0,-42.49715878007719,-29.960764703488813,16.893290500664197
7.0,-14.254211908966857,0.0,0.0,-41.02567507163079,-28.81579104526118,16.782324580806225
7.050000000000001,-13.552668898762864,0.0,0.0,-39.480103393199784,-27.623305299143976,16.67205529062546
7.1000000000000005,-12.850690639855681,0.0,0.0,-37.86877540360428,-26.38899452703685,16.56253126725507
7.15,-12.15097408950891,0.0,0.0,-36.201693998508816,-25.11988840655455,16.453797589889632
7.2,-11.456425888261089,0.0,0.0,-34.4902942259035,-23.824190905868075,16.345895648191508
7.25,-10.770105025776427,0.0,0.0,-32.74713056826626,-22.511044734823376,16.23886306059191
7.300000000000001,-10.09514885251708,0.0,0.0,-30.985505962628057,-21.190240927217992,16.1327336416359
7.3500000000000005,-9.434686960544743,0.0,0.0,-29.219063527910862,-19.87189135534769,16.02753741615347
7.4,-8.791746574428135,0.0,0.0,-27.461356856359206,-18.56608218146652,15.923300676832893
7.45,-8.16921498493006,0.0,0.0,-25.7256391194592,-17.2826319978058,15.820046080783811
7.5,-7.569523918967629,0.0,0.0,-24.023647300095067,-16.030376459827036,15.717792779943847
7.550000000000001,-6.995028786996326,0.0,0.0,-22.366941811676927,-14.817720718264594,15.616556579750288
7.6000000000000005,-6.4475014655951846,0.0,0.0,-20.764992184766022,-13.651614190809275,15.516350120181341
7.65,-5.928338372852328,0.0,0.0,-19.225913519535695,-12.537865145484044,15.417183073516538
7.7,-5.438492120859435,0.0,0.0,-17.756177989993873,-11.480975477532402,15.319062353297184
7.75,-4.978481430408817,0.0,0.0,-16.36062261001736,-10.484147601554097,15.221992329435716
7.800000000000001,-4.548414949894288,0.0,0.0,-15.04251082228364,-9.54934034201167,15.125975044975256
7.8500000000000005,-4.148027975969083,0.0,0.0,-13.803644651043538,-8.677366864340332,15.031010430626617
7.9,-3.776728257878263,0.0,0.0,-12.644513387757495,-7.868022417139376,14.93709651386674
7.95,-3.4336470771013703,0.0,0.0,-11.564464948644295,-7.120229882452978,14.844229620033364
8.0,-3.117692179201413,0.0,0.0,-10.561887451523072,-6.432192443154438,14.75240456346823
8.05,-2.8275997159779616,0.0,0.0,-9.634390618020044,-5.801544549103868,14.661614827324831
8.1,-2.5619830259633707,0.0,0.0,-8.778978955293882,-5.225494469790667,14.571852731153964
8.15,-2.3193767520480693,0.0,0.0,-7.992211015449301,-4.7009537984148615,14.483109585805671
8.200000000000001,-2.0982754047864396,0.0,0.0,-7.270341165227782,-4.224651140768771,14.395375835537838
8.25,-1.8971659925526396,0.0,0.0,-6.6094421030827775,-3.793228779987265,14.308641187503822
8.3,-1.7145547403676966,0.0,0.0,-6.005507785752819,-3.4033223173051432,14.22289472900876
8.35,-1.548988208917439,0.0,0.0,-5.454537474691207,-3.0516241579230785,14.138125033084659
8.4,-1.3990693151873224,0.0,0.0,-4.952602320628657,-2.7349322775737144,14.054320253045669
8.450000000000001,-1.2634688627998982,0.0,0.0,-4.495896326588705,-2.45018602181234,13.97146820675507
8.5,-1.1409332317731893,0.0,0.0,-4.08077372614532,-2.1944908127375515,13.889556451372387
8.55,-1.0302888715583705,0.0,0.0,-3.7037748429601973,-1.9651336201087535,13.808572349359396
8.6,-0.9304442032090514,0.0,0.0,-3.361642411069338,-1.7595909418538693,13.72850312651401
8.65,-0.8403894789741135,0.0,0.0,-3.0513301755296522,-1.5755308702763113,13.649335922776329
8.700000000000001,-0.7591950802030115,0.0,0.0,-2.7700053930223176,-1.4108106235786557,13.571057836515614
8.75,-0.6860086642670911,0.0,0.0,-2.5150466362809807,-1.2634707183097782,13.493655962964963
8.8,-0.6200515030673589,0.0,0.0,-2.2840380918364644,-1.1317267610358743,13.417117427423824
8.85,-0.5606142926324147,0.0,0.0,-2.074761338541463,-1.013959655574773,13.341429413800352
8.9,-0.5070526569810222,0.0,0.0,-1.8851854111166726,-0.9087048602026355,13.266579189017234
8.950000000000001,-0.4587825205087523,0.0,0.0,-1.7134557916011335,-0.8146411891410223,13.192554123757008
9.0,-0.4152754816680941,0.0,0.0,-1.5578828328296166,-0.7305795342379492,13.119341709977595
9.05,-0.3760542862348462,0.0,0.0,-1.4169300011162838,-0.6554517847465646,13.046929575585676
9.1,-0.34068847033257976,0.0,0.0,-1.2892022284902749,-0.588300143472477,12.97530549661535
9.15,-0.3087902208521895,0.0,0.0,-1.1734345859298356,-0.5282669740037162,12.90445740722254
9.200000000000001,-0.28001048316295896,0.0,0.0,-1.0684814257402506,-0.4745852639110006,12.834373407771288
9.25,-0.25403533229597014,0.0,0.0,-0.9733060911852008,-0.42656975045680856,12.765041771257458
9.3,-0.23058261339523836,0.0,0.0,-0.8869712525634381,-0.38360872645149374,12.69645094828684
9.35,-0.2093988495493207,0.0,0.0,-0.8086298991527986,-0.34515652262949037,12.628589570799772
9.4,-0.190256409600477,0.0,0.0,-0.7375169941161729,-0.31072664774343095,12.561446454711444
9.450000000000001,-0.17295092472557577,0.0,0.0,-0.6729417831147435,-0.27988555718683034,12.495010601616787
9.5,-0.15729894010953083,0.0,0.0,-0.6142807357527621,-0.25224701426593094,12.429271199690918
9.55,-0.14313578658131423,0.0,0.0,-0.5609710910716701,-0.22746700437599268,12.364217623899856
9.600000000000001,-0.13031365639875014,0.0,0.0,-0.5125049732650616,-0.20523916057691444,12.299839435622118
9.65,-0.11869986725242913,0.0,0.0,-0.46842404092526574,-0.18529065884830037,12.236126381769195
9.700000000000001,-0.10817529885074822,0.0,0.0,-0.42831463190625635,-0.16737854218768333,12.173068393481685
9.75,-0.09863298702314013,0.0,0.0,-0.3918033658622512,-0.15128643435354217,12.11065558446819
9.8,-0.08997686104131705,0.0,0.0,-0.3585531673565937,-0.13682160618313852,12.04887824904538
9.850000000000001,-0.08212061073614729,0.0,0.0,-0.32825967386684496,-0.12381235983549116,11.987726859929992
9.9,-0.07498667092466967,0.0,0.0,-0.3006479948317511,-0.1121056988708645,11.927192065827036
9.950000000000001,-0.06850531161946317,0.0,0.0,-0.2754697899454552,-0.10156525467657004,11.867264688852421
10.0,-0.06261382344023764,0.0,0.0,-0.25250063708184406,-0.09206944230366022,11.807935721823267
10.05,-0.05725578856602503,0.0,0.0,-0.23153766244582508,-0.08350982124014134,11.749196325444585
10.100000000000001,-0.052380428442016055,0.0,0.0,-0.2123974077365188,-0.07578963897895472,11.691037825417173
10.15,-0.0479420202790997,0.0,0.0,-0.1949139112259395,-0.06882253742161872,11.633451709487968
10.200000000000001,-0.04389937515217183,0.0,0.0,-0.1789369816778908,-0.06253140418142152,11.576429624461404
10.25,-0.04021537121338243,0.0,0.0,-0.16433064593755145,-0.05684735271012102,11.519963373187348
10.3,-0.036856536188567234,0.0,0.0,-0.15097175280179168,-0.051708816870803836,11.464044911539238
10.350000000000001,-0.03379267392093337,0.0,0.0,-0.1387487174303609,-0.04706074712311076,11.408666345393781
10.4,-0.030996530267868715,0.0,0.0,-0.12756039207825942,-0.042853896882829375,11.353819927622096
10.450000000000001,-0.028443494147771333,0.0,0.0,-0.11731505032357334,-0.039044188875773315,11.29949805510042
10.5,-0.02611132997723835,0.0,0.0,-0.10792947323746442,-0.03559215243546568,11.245693265747397
10.55,-0.023979938138437545,0.0,0.0,-0.09932812710058775,-0.03246242370600283,11.192398235593759
10.600000000000001,-0.02203114047573331,0.0,0.0,-0.09144242332084127,-0.029623301616106337,11.13960577588912
10.65,-0.0202484881426719,0.0,0.0,-0.08421005215711945,-0.02704635329668552,11.087308830249958
10.700000000000001,-0.01861708940926478,0.0,0.0,-0.0775743827126391,-0.02470606333304526,11.035500471851899
10.75,-0.017123455297559844,0.0,0.0,-0.07148392243454081,-0.022579521881367248,10.984173900668889
10.8,-0.01575536114434992,0.0,0.0,-0.06589183005329351,-0.02064614724679771,10.933322440761346
10.850000000000001,-0.014501722395850914,0.0,0.0,-0.060755476521501324,-0.018887439023952752,10.882939537614705
10.9,-0.013352483122962772,0.0,0.0,-0.05603604907407531,-0.017286758347107748,10.833018755529611
10.950000000000001,-0.01229851590963492,0.0,0.0,-0.05169819403659276,-0.01582913219301102,10.783553775064396
11.0,-0.011331531912881065,0.0,0.0,-0.04770969446125986,-0.014501079029570051,10.734538390530453
11.05,-0.010444000023067739,0.0,0.0,-0.04404117907556717,-0.013290453413722965,10.685966507540567
11.100000000000001,-0.009629074169022879,0.0,0.0,-0.04066585939242143,-0.012186307416339066,10.637832140610309
11.15,-0.008880527915593786,0.0,0.0,-0.037559292155828906,-0.01117876699455884,10.590129410812258
11.200000000000001,-0.008192695593234975,0.0,0.0,-0.034699164588060515,-0.010258921646901257,10.542852543482661
11.25,-0.007560419280898631,0.0,0.0,-0.0320651001649521,-0.009418725876173066,10.49599586598006
11.3,-0.006979001036360723,0.0,0.0,-0.029638482879836888,-0.008650911153254707,10.449553805495343
11.350000000000001,-0.006444159832918138,0.0,0.0,-0.027402298165702426,-0.007948907223297752,10.403520886912405
11.4,-0.0059519927191096535,0.0,0.0,-0.025340988832400435,-0.007306771727191339,10.357891730718784
11.450000000000001,-0.005498939769537304,0.0,0.0,-0.023440324543435212,-0.006719127227351952,10.31266105096535
11.5,-0.00508175244065059,0.0,0.0,-0.021687283506939846,-0.006181104829633214,10.26782365327419
11.55,-0.00469746498614285,0.0,0.0,-0.020069945189832676,-0.005688293684036625,10.22337443289384
11.600000000000001,-0.004343368623005172,0.0,0.0,-0.018577392984669143,-0.005236695727430205,10.179308372800776
11.65,-0.00401698817166069,0.0,0.0,-0.01719962586645301,-0.004822685102610884,10.135620541846366
11.700000000000001,-0.0037160609225387995,0.0,0.0,-0.015927478173445607,-0.004442971751160126,10.092306092948187
11.75,-0.0034385175072226206,0.0,0.0,-0.0147525467326277,-0.004094568733351399,10.049360261324749
11.8,-0.0031824645753101063,0.0,0.0,-0.01366712462815978,-0.0037747628778266925,10.006778362772673
11.850000000000001,-0.0029461690986874282,0.0,0.0,-0.012664140980938389,-0.003481088407629,9.964555791985276
11.9,-0.002728044143238938,0.0,0.0,-0.011737106169817206,-0.0032113032279967656,9.922688020911618
11.950000000000001,-0.0025266359644213177,0.0,0.0,-0.01088006198123925,-0.0029633675958164415,9.881170597155004
12.0,-0.002340612297771612,0.0,0.0,-0.010087536224403865,-0.002735424921187284,9.839999142410006
12.05,-0.002168751728517682,0.0,0.0,-0.009354501394366041,-0.0025257844786852886,9.799169350937031
12.100000000000001,-0.0020099340361782996,0.0,0.0,-0.008676337006150557,-0.002332905830005671,9.758676988073482
12.15,-0.001863131420519593,0.0,0.0,-0.00804879525951103,-0.002155384781044244,9.718517888780609
12.200000000000001,-0.0017274005246330512,0.0,0.0,-0.00746796972688267,-0.001991940715510616,9.67868795622513
12.25,-0.0016018751792970189,0.0,0.0,-0.006930266786620398,-0.0018414051640376354,9.639183160394715
12.3,-0.0014857598003305513,0.0,0.0,-0.0064323795502775356,-0.0017027114828030835,9.599999536746498
12.350000000000001,-0.0013783233773987436,0.0,0.0,-0.005971264056633682,-0.0015748855290369812,9.561133184887717
12.4,-0.0012788939987914056,0.0,0.0,-0.005544117526784328,-0.0014570372326935363,9.522580267287681
12.450000000000001,-0.0011868538621383788,0.0,0.0,-0.005148358494074595,-0.0013483529741707947,9.484337008020226
12.5,-0.0011016347259027563,0.0,0.0,-0.004781608640187736,-0.0012480886873916881,9.446399691535857
12.55,-0.0010227137608873594,0.0,0.0,-0.004441676184549684,-0.0011555636159926198,9.408764661462838
12.600000000000001,-0.0009496097649263887,0.0,0.0,-0.00412654068847156,-0.0010701546578587467,9.37142831943641
12.65,-0.0008818797074827096,0.0,0.0,-0.0038343391483559542,-0.0009912912399493747,9.33438712395546
12.700000000000001,-0.0008191155740590927,0.0,0.0,-0.00356335326393189,-0.0009184506713319296,9.297637589265875
12.75,-0.0007609414832032121,0.0,0.0,-0.0033119977780072776,-0.0008511539276838452,9.261176284269899
12.8,-0.0007070110514681574,0.0,0.0,-0.003078809793728103,-0.0007889618252857577,9.224999831460803
12.850000000000001,-0.0006570049840228793,0.0,0.0,-0.002862438983946888,-0.0007314715468020594,9.189104905882216
12.9,-0.0006106288707019062,0.0,0.0,-0.0026616386150699898,-0.0006783134849498607,9.153488234111453
12.950000000000001,-0.0005676111691788669,0.0,0.0,-0.0024752573148035194,-0.0006291483735750577,9.118146593266239
13.0,-0.0005277013586553,0.0,0.0,-0.0023022315195917837,-0.0005836646787074062,9.083076810034171
13.05,-0.0004906682489964988,0.0,0.0,-0.0021415785433145868,-0.0005415762249003089,9.048275759724373
13.100000000000001,-0.00045629843164066657,0.0,0.0,-0.001992390214053109,-0.000502620034618101,9.013740365340722
13.15,-0.00042439485986228183,0.0,0.0,-0.0018538270304699618,-0.00046655436062543375,8.979467596676136
13.200000000000001,-0.00039477554711056447,0.0,0.0,-0.0017251127936645262,-0.0004331568933116759,8.945454469427322
13.25,-0.00036727237316916644,0.0,0.0,-0.0016055296742612892,-0.0004022231266467073,8.911698044329475
13.3,-0.00034172998881629895,0.0,0.0,-0.0014944136780447401,-0.0003735648680592941,8.878195426310445
13.350000000000001,-0.00031800481050427636,0.0,0.0,-0.0013911504766671886,-0.0003470088789517042,8.844943763663787
13.4,-0.00029596409734183806,0.0,0.0,-0.0012951715728880227,-0.00032239563385077157,8.811940247240324
13.450000000000001,-0.00027548510335283395,0.0,0.0,-0.0012059507724599828,-0.0002995781873476193,8.779182109657627
13.5,-0.0002564542986112052,0.0,0.0,-0.0011230009371965065,-0.00027842113901606493,8.746666624527045
13.55,-0.0002387666534209221,0.0,0.0,-0.0010458709959565227,-0.0002587996874353844,8.714391105697787
13.600000000000001,-0.0002223249802242487,0.0,0.0,-0.000974143192282902,-0.00024059876528298576,8.682352906517655
13.65,-0.0002070393283901288,0.0,0.0,-0.0009074305492555494,-0.00022371224822183942,8.650549419109952
