# Nuclear Parameter=VB1
# Lambda Parameter=HPL2
# Z=82, N=126, Λ=0
# Number of mesh=600
# rmax=30
# Matching point of shooting = 7.45

r(fm),Rp1,Rp2,Rp3,Rp4,Rp5,Rp6,Rp7,Rp8,Rp9,Rp10,Rp11,Rp12,Rp13,Rp14,Rp15,Rp16,Rp17,Rp18,Rp19,Rn1,Rn2,Rn3,Rn4,Rn5,Rn6,Rn7,Rn8,Rn9,Rn10,Rn11,Rn12,Rn13,Rn14,Rn15,Rn16,Rn17,Rn18,Rn19,Rn20,Rn21,Rn22,Rn23,Rn24,Rn25,Rn26,Rn27,Rl1,Rl2,Rl3,Rl4,Rl5,Rl6,Rl7,Rl8,Rl9,Rl10,Rl11,Rl12,Rl13,Rl14,Rl15,Rl16,Rl17
2.0500000000000003,0.3428707233522628,0.19845060391938332,0.20869784020138132,0.09929972308371503,0.11185973657865893,0.5168517508657811,0.0452230579831072,0.05550418896459757,0.4263985922133521,0.01917603019231066,0.43310764511900623,0.025858213986801923,0.26373768127777025,0.007693510941108699,0.2741826536980338,0.33279537448951396,0.011354336988729749,0.002956776454099252,0.1401915546605267,0.37588811535862426,0.22263509834346418,0.230884022272518,0.11433345344009371,0.12572473004008103,0.5106357110022828,0.05316498147394977,0.06347240806393417,0.4466521547757265,0.45273594439351267,0.02292456071141925,0.03014038410228036,0.2862452979773135,0.009301698783813428,0.29576466428239895,0.28705094160473255,0.01350357290780275,0.15272620126635647,0.0035889404396993742,0.15961419791102488,0.46191425093376853,0.44990096026905324,0.07081951957292087,0.005664100310770352,-0.0013260839012009687,0.32692191893344413,0.02269434619757186,0.4070965999893768,0.23698651638598214,0.23698651638598214,0.11870485898017265,0.11870485898017265,0.4824450479850086,0.0537151465904847,0.0537151465904847,0.4200696609673484,0.4200696609673484,0.02223086335929302,0.02223086335929302,0.24559524554587156,0.24559524554587156,0.26806647987343507,0.008303205464259741,0.008303205464259741
2.1,0.3502288008166697,0.2070859837845669,0.21781515703678891,0.1059721108451081,0.11935321096147163,0.5159868278252072,0.04937648024723977,0.0605646699613002,0.437640656901113,0.021425381776206818,0.44436892361936875,0.028861230825827464,0.27771167791095386,0.00879758316241515,0.2885164042888962,0.3132081953806557,0.0129650036260448,0.0034607157058668264,0.15132148099515788,0.38343312176409283,0.23216820904005958,0.24078008408336582,0.12191113450316897,0.134061086571298,0.5077813309178248,0.05798455377256257,0.06921414208029973,0.4577341736075333,0.46358531342344395,0.025581066693025754,0.03361687710199224,0.30099543921030625,0.010621651114523114,0.3107809591376576,0.26479209250058283,0.015407150963817296,0.16462344625908146,0.004194369365565732,0.17194248350141864,0.46089482150159466,0.44829587832494644,0.07822562029108439,0.006612082270019549,-0.0015863006176646858,0.3382459146402399,0.008005029663707534,0.4140588298711626,0.2466282310019529,0.2466282310019529,0.1264072917634301,0.1264072917634301,0.4788515994208589,0.058537515285638136,0.058537515285638136,0.4302564660347862,0.4302564660347862,0.02479622262089847,0.02479622262089847,0.2583943062883417,0.2583943062883417,0.25085666703144543,0.009480619273799475,0.009480619273799475
2.15,0.357475454996879,0.2158122440945666,0.2270200572885966,0.11287848765798858,0.1270981386191465,0.5142624427162513,0.05377781922442257,0.06591682028486512,0.4483289043277184,0.023865334462650968,0.4550256476368641,0.03211098915301386,0.2917461490592005,0.01002345685432369,0.30286391286004455,0.2925154882571879,0.014748448635456188,0.004033435504547003,0.16287311982031763,0.39084677611064,0.24177591415961203,0.25076342810652236,0.12973243864725545,0.14266944101072512,0.5040532285106049,0.06307763820300627,0.07528090898100766,0.46816122320818754,0.47375937812946783,0.028454918077188092,0.03737514543264276,0.31573342568785145,0.012083401316905832,0.3257647511996629,0.24157707317553298,0.01751264915711567,0.17692454208457828,0.004880697071674059,0.1846766353964976,0.45827851863895935,0.44512855386595573,0.08610605990486891,0.0076849725918283155,-0.0018882640803079534,0.34886645778406516,-0.006723077685993404,0.42082402601678004,0.2563152279126741,0.2563152279126741,0.13434716624138568,0.13434716624138568,0.47441403395111337,0.06363069896612068,0.06363069896612068,0.43984394609521404,0.43984394609521404,0.027571069033183907,0.027571069033183907,0.27122395189775156,0.27122395189775156,0.23279358749874787,0.010784811518375447,0.010784811518375447
2.2,0.3646076513718093,0.22462185823233252,0.23630301796923903,0.1200165651103705,0.13508989483887182,0.5116797728411075,0.05843248592550226,0.0715650915056037,0.45842567655937194,0.026505243085384513,0.46503624381179004,0.03561810854374723,0.3057984649203299,0.011380314088752518,0.3171755761832873,0.27078801891426957,0.016716670801521425,0.004681924244720625,0.1748279206826955,0.3981213529853975,0.2514458228113127,0.26082047001245956,0.13779135016943322,0.15154236700502513,0.4994518606276124,0.06844796026250431,0.08167617140210735,0.47788898676455877,0.4832114236313795,0.03155548020051201,0.04142640983390224,0.33040636408041335,0.013696935725413513,0.34065805078027245,0.21748832036949522,0.019833560804477797,0.189602952174354,0.005655789321519711,0.19778555661712055,0.45404649178020434,0.44038090955899983,0.09446318975275586,0.008894430073063925,-0.002237153735036517,0.3587041462123031,-0.02140957314479353,0.42738900042480293,0.2660357990652989,0.2660357990652989,0.14251824624614215,0.14251824624614215,0.4691402080083937,0.06899825486253983,0.06899825486253983,0.44879555728744164,0.44879555728744164,0.030564408598991462,0.030564408598991462,0.28404296202249024,0.28404296202249024,0.21393858436176402,0.01222475364388533,0.01222475364388533
2.25,0.37162273272893054,0.23350735833983893,0.24565457800859491,0.12738366150569755,0.1433233279924194,0.5082420361754618,0.0633455116214759,0.07751330278640257,0.46789496494610927,0.029354434600409013,0.4743610670389201,0.039392955504485815,0.31982497121551584,0.012877635743300829,0.331400790243786,0.24810081245240498,0.01888189312592429,0.005413605461328289,0.18716472132422804,0.4052491128749886,0.2611654008402813,0.27093717028388575,0.14608125581629114,0.1606714472992834,0.4939794243794284,0.07409865156111599,0.08840237947760156,0.48687494881199833,0.491896155934848,0.03489193906740876,0.045781389315581865,0.34496037121582274,0.015472479650112914,0.3554012350803971,0.19261194559717415,0.022383501153151207,0.20262924099323776,0.006527952793856901,0.21123445911023195,0.44818791622249965,0.4340424841157482,0.10329694783642879,0.010252635785409,-0.0026385898812463994,0.36768216534938414,-0.03597407132820117,0.43375063817682213,0.2757781390866133,0.2757781390866133,0.1509136507466034,0.1509136507466034,0.46303947079941665,0.07464308490084719,0.07464308490084719,0.4570762812655883,0.4570762812655883,0.03378503107194635,0.03378503107194635,0.29680906958559683,0.29680906958559683,0.1943557532992441,0.013809615363627929,0.013809615363627929
2.3000000000000003,0.37851841364061967,0.24246134524759103,0.2550653688112562,0.13497670620461105,0.15179278504110086,0.5039544546789075,0.06852152468963636,0.08376462398990803,0.47670251404135905,0.03242217316474417,0.48296255578371355,0.04344559502518218,0.3337811487902508,0.01452517994468909,0.3454881922005175,0.22453282116177545,0.0212565188532433,0.006236338700949747,0.19985976727038526,0.41222239371718283,0.27092203389776864,0.28109911045164404,0.15459498159515964,0.17004730556949718,0.4876399609409979,0.08003224165396336,0.09546093714180733,0.49507861040685175,0.49976998115302085,0.038473267605048975,0.050450225595531695,0.35934084176368836,0.017420471351158213,0.36993335936746435,0.16703744453584982,0.02517613721113465,0.215971174821943,0.007505932300036787,0.22498495610255304,0.4407001495563644,0.4261106776731089,0.11260476241732564,0.011772259679753929,-0.003098649952118382,0.3757268533272674,-0.05033666657966598,0.4399059017233813,0.28553036034147783,0.28553036034147783,0.15952586307430847,0.15952586307430847,0.45612265161763094,0.08056740787525811,0.08056740787525811,0.46465273481177427,0.46465273481177427,0.03724146330105922,0.03724146330105922,0.30947911765375263,0.30947911765375263,0.1741117215251917,0.015548733130637593,0.015548733130637593
2.35,0.38529276718179173,0.2514764937955325,0.26452613995305535,0.14279224240249944,0.1604921370541674,0.4988242015601708,0.0739647271263291,0.09032156135775739,0.484815910574703,0.03571762367447631,0.4908053683989365,0.047785742936523184,0.3476217723289794,0.016332957649542415,0.3593859025352123,0.2001665685145354,0.023853085003302847,0.007158417703972308,0.2128867424885469,0.41903370135958934,0.2807030920744552,0.291291577345579,0.16332483234199371,0.17965964889918237,0.48043944347274337,0.08625065284824777,0.10285217758278525,0.5024616939660356,0.5067912848426811,0.042308192690942985,0.055442411078435325,0.37349271912457016,0.019551534334255195,0.38419249113554965,0.14085737321205416,0.028225115004409676,0.22959383938884678,0.008598905682159078,0.23899519092911775,0.4315888342082833,0.4165909490178426,0.12238146892179379,0.01346642172284244,-0.003623883491365804,0.38276824499901724,-0.06441840073019267,0.44585183533287565,0.2952805086077553,0.2952805086077553,0.16834674201189398,0.16834674201189398,0.4484020432196676,0.08677273375340867,0.08677273375340867,0.4714932749402048,0.4714932749402048,0.04094192231609435,0.04094192231609435,0.32200922181637476,0.32200922181637476,0.15327541543099227,0.017451576099337295,0.017451576099337295
2.4000000000000004,0.39194420384812056,0.2605455531314289,0.27402777916737775,0.15082642793763051,0.16941480384749388,0.4928603337113181,0.07967887052172731,0.09718594530945522,0.4922046568923171,0.03924981371564444,0.49785649888503386,0.05242271910620611,0.3613010667537111,0.01831120528041656,0.3730417642952252,0.17508777359871885,0.026684213566252488,0.008188565691806761,0.22621681047264677,0.42567579682666473,0.2904959946354633,0.3014996534788022,0.17226263315709742,0.1894973201938689,0.472385846775146,0.09275519754106236,0.11057534818089483,0.5089883345598093,0.512920706151925,0.04640516283530094,0.060766721260244384,0.38736076637851147,0.021876447915893413,0.3981160630475817,0.11416699299307663,0.031543985035651756,0.2434597724052376,0.009816476240147901,0.25322000144904444,0.4208679439493221,0.4054969588323361,0.13261924003395673,0.015348647818434969,-0.004221325603074569,0.3887405895396702,-0.07814173192199914,0.45158556961528307,0.30501657925409703,0.30501657925409703,0.1773675346870069,0.1773675346870069,0.4398913812050255,0.09325984022179046,0.09325984022179046,0.47756809887014223,0.47756809887014223,0.0448942683822489,0.0448942683822489,0.33435493721368575,0.33435493721368575,0.13191781798215788,0.019527709689794764,0.019527709689794764
2.45,0.3984714427582902,0.2696613416449223,0.28356132584630456,0.15907503373655307,0.178553776809914,0.48607371084195555,0.08566723127679288,0.10435891980064683,0.49884022860441696,0.04302759386960852,0.5040853709813001,0.057365401409524376,0.3747728599907053,0.02047035433545659,0.38640357642971174,0.1493849606445985,0.02976256047208302,0.009335927554356945,0.2398186650423683,0.4321417783070798,0.300288273307093,0.3117083114332713,0.1813997717126496,0.19954835948516728,0.46348919677462186,0.09954657754645012,0.11862860498521725,0.5146252546471821,0.5181214014592703,0.05077231632531105,0.06643115229992197,0.40088983413087,0.02440611596250407,0.4116412398289152,0.08706388728064375,0.035146126709692915,0.25752910887844116,0.011168662510321078,0.26761111834022216,0.40855977310494235,0.39285065406546354,0.1433075286436705,0.017432820822210402,-0.004898508628235008,0.39358283676491257,-0.09143099993783381,0.457104326035638,0.31472653379585325,0.31472653379585325,0.18657889119063742,0.18657889119063742,0.4306058194017009,0.10002875155523937,0.10002875155523937,0.48284933828792254,0.48284933828792254,0.049105958245676457,0.049105958245676457,0.34647142930672736,0.34647142930672736,0.11011171705868936,0.021786756881017312,0.021786756881017312
2.5,0.40487347535176665,0.2788167362789367,0.29311797737934664,0.1675334395257908,0.18790163896918197,0.47847690313564645,0.09193258483239498,0.11184093258339148,0.5046961165231936,0.047059596303496765,0.5094639099658935,0.06262218030587322,0.38799073094355263,0.022820997890375436,0.3994193184060717,0.12314905849566717,0.03310076238980331,0.010610058734647885,0.25365859010396385,0.4384251558415811,0.3100676325175132,0.3219025099196776,0.1907272403500642,0.2098000727514206,0.45376159849257575,0.10662488478168046,0.1270090164798511,0.5193419195487375,0.5223592923445335,0.05541744956524397,0.07244286432032467,0.4140251221617212,0.02715153366089122,0.4247052937898187,0.05964755363000387,0.039044672448401256,0.2717597369557127,0.012665885189364038,0.2821173947683886,0.39469486815032034,0.37868228965810374,0.15443302313304533,0.01973312699829941,-0.005663471775764903,0.3972390878330448,-0.10421288332222771,0.462405421338228,0.3243983166974572,0.3243983166974572,0.19597088081729125,0.19597088081729125,0.42056190132504345,0.10707871986907876,0.10707871986907876,0.48731114737539466,0.48731114737539466,0.05358399878139771,0.05358399878139771,0.35831364745293737,0.35831364745293737,0.08793144604184581,0.024238357370566732,0.024238357370566732
2.5500000000000003,0.4111495219243412,0.28800465605494896,0.3026890877732924,0.17619662647281992,0.1974505813612502,0.47008408950842917,0.09847717867684501,0.11963172562953826,0.5097478533310874,0.05135419156708698,0.5139665920690925,0.06820091374868387,0.4009081517051331,0.025373853911905008,0.4120373635745533,0.09647299495073063,0.03671138134494181,0.012020910609943687,0.267700527609725,0.4445199168178647,0.3198220049909986,0.33206728905489546,0.20023567682534618,0.22023910658816284,0.4432172417561359,0.11398960260706288,0.13571257608312348,0.5231106713537645,0.5256032930695892,0.06034798527755282,0.07880813078878633,0.4267124319417795,0.03012375213008027,0.4372459833266249,0.03201897574336828,0.04325243214145605,0.2861074619952541,0.014318950966838358,0.2966850641883206,0.37931190236232465,0.36303038513801833,0.16597961433645483,0.022263998282641063,-0.00652476840768689,0.39965900662736875,-0.11641684355029257,0.4674862718111828,0.3340198722871183,0.3340198722871183,0.2055330098059631,0.2055330098059631,0.40977752784033517,0.11440820878731096,0.11440820878731096,0.4909297841519156,0.4909297841519156,0.05833490124264819,0.05833490124264819,0.3698365003390591,0.3698365003390591,0.06545261803987176,0.02689212474629494,0.02689212474629494
2.6,0.4172989814757717,0.29721803975454253,0.31226615813961944,0.1850591664660098,0.20719241480777686,0.46091094876547445,0.1053027039024485,0.1277303249173389,0.513973025779431,0.05591944351121431,0.5175704719516477,0.07410888205658031,0.4134786232730267,0.028139725303055047,0.42420667911898013,0.06945129084308815,0.04060684707018902,0.013578812172016645,0.2819061529781057,0.45042058056217904,0.3295396011405504,0.3421878623430251,0.20991540253090518,0.2308515268114684,0.43187238454821797,0.12163960705443673,0.14473422251779247,0.5259068394474898,0.5278255132542413,0.06557094016872747,0.08553229409249351,0.43889840732278307,0.033333840639146795,0.4492019286065111,0.004280180380253128,0.04778181847120691,0.300526176574006,0.01613903299768214,0.3112580223883925,0.3624574951900388,0.3459416149952667,0.17792837340248066,0.025040050712135768,-0.007491470648285928,0.40079818882790386,-0.1279755516000878,0.47234439733188865,0.3435791616514869,0.3435791616514869,0.21525424044616223,0.21525424044616223,0.3982719212188392,0.12201487953589386,0.12201487953589386,0.49368368475669483,0.49368368475669483,0.06336463629629441,0.06336463629629441,0.38099503232892346,0.38099503232892346,0.04275185520776599,0.029757601822285068,0.029757601822285068
2.6500000000000004,0.4233213754754397,0.3064498178159891,0.3218408187993328,0.19411520780349517,0.2171185762790583,0.4509745461188077,0.11241026509567875,0.13613502874555022,0.5173512735718964,0.06076306224088267,0.5202551892523014,0.08035274228341195,0.4256558042991628,0.03112945660316419,0.4358770108825169,0.04217965852373814,0.044799396926407914,0.015294447813768989,0.2962349572993272,0.45612224055355977,0.3392089507978041,0.3522497028659591,0.2197564570260057,0.2416228988822373,0.4197453145438447,0.12957316714018088,0.15406786690202431,0.52770882640563,0.529001432093094,0.07109289161245586,0.09261972717290358,0.4505307610399429,0.0367928461538159,0.46051297869043856,-0.023466215338647126,0.052644773512640373,0.31496803422760494,0.018137647715052566,0.32577812936440115,0.34418597896413206,0.3274706332023484,0.19025753972744405,0.028076019347841603,-0.00857317095638351,0.40061848645241194,-0.13882529251669407,0.4769774251458095,0.3530641793838843,0.3530641793838843,0.2251230114027261,0.2251230114027261,0.3860655858299284,0.12989557944746336,0.12989557944746336,0.4955535303847298,0.4955535303847298,0.06867859001326362,0.06867859001326362,0.3917445998063807,0.3917445998063807,0.01990651464952003,0.03284421429532582,0.03284421429532582
2.7,0.42921628628096226,0.31569287863021717,0.3314048029364349,0.2033584571353741,0.2272201291234928,0.44029321763951423,0.11980034837078363,0.14484339373246244,0.5198642764251814,0.06589235502019704,0.5220029557476775,0.0869384815495614,0.43739363269910686,0.03435388727079085,0.4469990518769181,0.014754609079117357,0.04930101315410592,0.017178831035610777,0.31064433575337086,0.461620593069641,0.34881893596107677,0.3622386212880096,0.22974862774735855,0.25253836790904693,0.4068562900154057,0.1377879434421757,0.16370642515184375,0.5284981686191843,0.5291100412505277,0.07691994286446706,0.10007380082734425,0.46155848507095165,0.04051174989896383,0.4711205645953872,-0.05111746050396401,0.05785269684836289,0.3293836248761759,0.02032662765497672,0.3401855262295183,0.32455911645479363,0.30767983369407864,0.20294251812324732,0.031386689965547075,-0.00977998026938966,0.39908828645266964,-0.14890634391445642,0.48138309334411294,0.3624629700692436,0.3624629700692436,0.23512725910707893,0.23512725910707893,0.3731802657562988,0.13804633284360251,0.13804633284360251,0.4965223066794221,0.4965223066794221,0.07428152096666986,0.07428152096666986,0.402041046631935,0.402041046631935,-0.0030055876052223793,0.036161222880740265,0.036161222880740265
2.75,0.43498329106873385,0.32494002955379414,0.3409499119271404,0.21278215759227184,0.2374877565796504,0.4288864552658376,0.12747278739440204,0.1538522176827056,0.5214957311096989,0.07131417505760422,0.5227985251751757,0.09387136874175753,0.4486464402616571,0.03782380148609018,0.4575245938557551,-0.01272692785344005,0.054123357143482556,0.019243273893472503,0.32508968180818953,0.4669119513948457,0.3583588134294163,0.3721408334549337,0.23988147384727806,0.26358273592851306,0.3932274618880068,0.1462809841290792,0.17364185406764604,0.5282595716611194,0.5281339544634467,0.08305768630094595,0.10789685603543353,0.4719320433691715,0.044501420596969044,0.48096803323445797,-0.07857112507713006,0.06341637525991164,0.34372215011782514,0.022718089939441844,0.354418962153549,0.30364577357309996,0.28663905001118706,0.21595588442969735,0.03498682770965855,-0.011122522298803287,0.3961827427657291,-0.15816332483683754,0.48555925401824157,0.371763644401466,0.371763644401466,0.24525444006098615,0.24525444006098615,0.35963889965358337,0.1464623342435275,0.1464623342435275,0.4965753554747185,0.4965753554747185,0.08017751857418459,0.08017751857418459,0.41184087788336804,0.41184087788336804,-0.0259064530837018,0.03971767408750041,0.03971767408750041
2.8000000000000003,0.44062189225181414,0.3341839530952876,0.3504679726783011,0.22237906313569314,0.24791174815134998,0.41677479496946007,0.13542672730012364,0.1631575185644898,0.5222313205442015,0.07703486812027466,0.522629148226642,0.10115590395836797,0.459369060725776,0.04154987442270994,0.46740666193748925,-0.04016796839548738,0.05927770034934626,0.021499352021843523,0.33952448694328885,0.47199324507282364,0.3678182264180764,0.3819430156161358,0.2501443432191191,0.2747405341795253,0.3788827792646348,0.1550487176663567,0.1838651893106871,0.526980921064976,0.52605948284144,0.0895111641680373,0.11609018043428582,0.48160354601373917,0.04877256402550322,0.49000095778671765,-0.10572554698724256,0.06934591386839646,0.3579315968644317,0.025324400045725566,0.36841612628817,0.2815215521597029,0.2644251985814473,0.22926739888394043,0.038891102809585194,-0.012611923530791429,0.39188396201308245,-0.16654551196375295,0.4895038760815722,0.3809543948437387,0.3809543948437387,0.25549155390153944,0.25549155390153944,0.34546557319882937,0.15513794383431395,0.15513794383431395,0.4957004188659381,0.4957004188659381,0.08636996280586333,0.08636996280586333,0.4211014311132334,0.4211014311132334,-0.048718176398035065,0.043522349792713806,0.043522349792713806
2.85,0.4461314454667009,0.34341715887289476,0.3599507875205834,0.23214140928060442,0.2584819786169561,0.403979710593306,0.14366058645747973,0.1727545089351232,0.5220586772391569,0.08306021695718192,0.5214845156098616,0.10879576507600468,0.4695169321181193,0.04554261495873208,0.47659963288135065,-0.06747182027288896,0.06477485143063504,0.023958865080676607,0.35390044585283753,0.47686200405467544,0.3771872045129228,0.39163234561261173,0.2605263819168647,0.28599608818268135,0.36384788119910727,0.16408694148777941,0.1943665833688857,0.5246532698291503,0.5228766758442596,0.0962848263457718,0.12465398786061985,0.4905269043795418,0.05333566853509546,0.49816742081484483,-0.13248026635079815,0.07565066840821733,0.37195890814352806,0.028158130478980678,0.3821139797793712,0.25826838829087245,0.2411218712106936,0.24284402671571356,0.04311401334615035,-0.01425979846402443,0.38618114378457613,-0.1740071208021049,0.4932150477589941,0.39002351075870584,0.39002351075870584,0.26582516708275444,0.26582516708275444,0.3306854694837899,0.16406668512783168,0.16406668512783168,0.49388767566825065,0.49388767566825065,0.09286148536471651,0.09286148536471651,0.42978104442659126,0.42978104442659126,-0.0713632184814951,0.047583715775231614,0.047583715775231614
2.9000000000000004,0.4515110863036822,0.3526319320824671,0.36939007741465746,0.24206088046659532,0.26918787965752383,0.390523515714955,0.15217201613967288,0.18263756528300035,0.520967343544178,0.08939538355269405,0.5193566923806402,0.11679375084464992,0.4790461944582175,0.04981230482309917,0.4850593382248575,-0.094542408373458,0.07062507916795162,0.026633792495384303,0.3681675673162701,0.48151632797166566,0.38645615161072394,0.4011965287426759,0.2710165353551548,0.2973335736072991,0.3481499778555512,0.17339080601387194,0.20513534157128055,0.5212708045655704,0.5185793288987887,0.10338248466741189,0.13358739971019343,0.49865796750646735,0.05820094617877255,0.5054182673378627,-0.15873644201740067,0.08233917813679092,0.3857501502851958,0.031232013964420834,0.39544908328963574,0.23397412183510707,0.21681888323931198,0.25664996564335996,0.04766980493469707,-0.01607822960185562,0.3790706771112733,-0.18050755019070608,0.496690978754247,0.39895939295249305,0.39895939295249305,0.27624143703929993,0.27624143703929993,0.31532481770893683,0.17324124472352848,0.17324124472352848,0.49112977039250866,0.49112977039250866,0.09965393243534494,0.09965393243534494,0.43783922075762255,0.43783922075762255,-0.09376467629235938,0.05190986936778161,0.05190986936778161
2.95,0.456759657033167,0.36182027935259975,0.37877741943671484,0.2521285744883847,0.28001840431964536,0.37642927566209194,0.16095785822789188,0.19280019191827666,0.5189487312462596,0.09604484928707205,0.516240046957441,0.12515171998477925,0.48791378422671794,0.054368934209503235,0.4927431540632011,-0.12128457901161685,0.07683803071106028,0.029536244385523516,0.3822742911739312,0.4859548411347715,0.39561582180110133,0.41062380743124843,0.2816035408840564,0.3087370611512884,0.3318177244432075,0.1829547935195086,0.21615995424118115,0.5168307927549396,0.513164959554141,0.11080726339590846,0.14288842674466146,0.5059546404200258,0.06337826913518134,0.5117073260433195,-0.1843972463239123,0.08941909872049808,0.399250676141309,0.03455889078695274,0.40835791593825116,0.20873204310140453,0.19161178445378504,0.2706466801964474,0.05257238706820694,-0.01807974170909479,0.3705561952974832,-0.18601158916768637,0.4999300021119415,0.40775056759379397,0.40775056759379397,0.2867261367109714,0.2867261367109714,0.2994108405231399,0.18265347409411178,0.18265347409411178,0.48742183492778934,0.48742183492778934,0.10674832908639253,0.10674832908639253,0.44523678780069303,0.44523678780069303,-0.11584654785624879,0.056508486387155187,0.056508486387155187
3.0,0.46187563464049913,0.3709738729937644,0.38810417970783534,0.2623349645364071,0.2909619847724423,0.361720731514756,0.17001410119612245,0.20323497923948933,0.5159960830815099,0.10301235314751209,0.5121311783336678,0.1338705258624223,0.49607752724207255,0.05922213393489429,0.499610079765203,-0.14760438273544854,0.08342264473576295,0.0326784076111583,0.3961676120999385,0.4901766342230697,0.40465728346572405,0.41990295427379604,0.29227591156497984,0.32019054896724325,0.31488109144596876,0.19277269150023382,0.22742812318103922,0.511333514032244,0.5066347549288058,0.11856154554352273,0.15255394991072255,0.5123769857040493,0.06887710115445704,0.5169915978494385,-0.2093682347527488,0.09689713430193493,0.4124052844317749,0.03815164993173081,0.4207771821990144,0.18264042232892583,0.16560134020548511,0.28479294307888037,0.05783524574544274,-0.020277269846979584,0.36064859172590996,-0.19048958595762117,0.5029305757963727,0.4163856994859841,0.4163856994859841,0.29726467932200196,0.29726467932200196,0.2829717003331983,0.19229439331290657,0.19229439331290657,0.48276150316723326,0.48276150316723326,0.11414484540575945,0.11414484540575945,0.4519360531270941,0.4519360531270941,-0.13753399163968727,0.06138676750303684,0.06138676750303684
3.0500000000000003,0.466857061522523,0.3800839947679507,0.39736144311510285,0.2726698595403026,0.3020064840681607,0.34642223758015556,0.17933583473709067,0.21393355642569423,0.5121044386593786,0.11030082821306013,0.5070288449939561,0.14294994645686818,0.5034962317902653,0.06438110427530908,0.5056208083575114,-0.17340933634297598,0.09038705914932248,0.03607248690725878,0.4097932111119621,0.4941811939591733,0.41357187219265795,0.429023248489705,0.30302191122515837,0.33167798153263184,0.29737123467314835,0.2028375603588517,0.2389267808564573,0.5047821787885999,0.49899349394624504,0.1266469148287677,0.16257969873224026,0.5178873101309168,0.07470642382397781,0.521231412062506,-0.23355768810359967,0.1047789678549992,0.42515837576304255,0.042023163720683154,0.4326441040446686,0.1558020274818921,0.13889299027060337,0.29904488410230734,0.0634713519039148,-0.022684120715450125,0.3493659995552015,-0.1939175795083364,0.5056912840126842,0.42485360468617134,0.42485360468617134,0.3078421433266287,0.3078421433266287,0.26603644487826744,0.2021541966470202,0.2021541966470202,0.4771489188478698,0.4771489188478698,0.12184276444372613,0.12184276444372613,0.45790095409043824,0.45790095409043824,-0.15875357937451853,0.06655138420849452,0.06655138420849452
3.1,0.47170148021929403,0.3891414804104686,0.40653994133641946,0.28312236364851456,0.3131391428661107,0.3305587134282832,0.1889172035148668,0.22488653884858104,0.5072706071537276,0.11791233672807719,0.5009338989185662,0.15238860950972474,0.5101297839895413,0.06985454067797275,0.5107377916502649,-0.19860866556521772,0.09773851307809434,0.03973064112662576,0.42309559598510155,0.49796832237457006,0.4223511334204229,0.4379744362886644,0.3138295211323743,0.3431832542725718,0.27932036854220493,0.21314169542763822,0.25064210088935013,0.49718283762531296,0.49024944845862395,0.13506409319610763,0.17296022589693033,0.5224502385970718,0.08087465753988168,0.5243905513777612,-0.25687692576425414,0.11306918888050842,0.4374541063017582,0.046186215699155445,0.4438966964658661,0.12832363534618998,0.11159629278912937,0.31335604755246127,0.06949306509365943,-0.025313926861377907,0.33673373838553194,-0.19627739461686228,0.508210838297999,0.4331432624799906,0.4331432624799906,0.3184432974510165,0.3184432974510165,0.24863495232835103,0.21222225994915805,0.21222225994915805,0.470586736896004,0.470586736896004,0.12984045203853653,0.12984045203853653,0.46309720218929423,0.46309720218929423,-0.17943354157995725,0.07200842455934163,0.07200842455934163
3.1500000000000004,0.476405873552988,0.3981366662231814,0.41562998082168345,0.2936808358117934,0.32434652232403743,0.31415561114090546,0.19875136065961638,0.23608347076103733,0.5014931488908604,0.12584800418051187,0.49384922782642293,0.16218391295104273,0.5159392474382318,0.07565055662547704,0.5149253034091043,-0.22311353059304168,0.10548324300173668,0.04366491467127104,0.4360182519312487,0.5015380475341363,0.43098675602957176,0.4467466761148473,0.3246863989031582,0.35469020368897514,0.2607616457705132,0.22367658355376902,0.26255949877573587,0.488544285324016,0.48041426780191465,0.14381287397712578,0.1836888767871465,0.5260327779748952,0.08738957718015695,0.5264363479047942,-0.2792405896656596,0.1217712174929088,0.4492365404945007,0.050653421604718446,0.4544740253848705,0.1003155402961178,0.08382436016266653,0.32767745918853497,0.07591203177365262,-0.028180593356759022,0.32278423097078707,-0.1975567022067326,0.5104880784112453,0.44124382673476553,0.44124382673476553,0.32905262578127137,0.32905262578127137,0.23079787612513578,0.2224871497927201,0.2224871497927201,0.4630801185778451,0.4630801185778451,0.13813532860167768,0.13813532860167768,0.4674924216133196,0.4674924216133196,-0.19950400515199398,0.07776333885588992,0.07776333885588992
